id	slack_time	departure_time	return_time
0	542	0	1588
1	0	514	1500
2	123	0	1812
3	482	56	1014
4	0	333	1482
5	0	801	1603
6	0	798	1134
7	436	66	1218
8	83	56	785
9	99	253	1395
10	8	58	863
11	625	0	899
12	220	0	1609
13	111	0	1497
14	106	0	1451
15	431	0	1136
16	77	0	1403
17	498	0	805
18	0	329	1207
19	7	0	1663
20	0	63	1104
21	349	52	1261
22	261	0	1212
23	95	65	1389
24	335	0	1074
25	68	161	839
26	0	247	1413
27	280	0	1490
28	0	607	979
29	140	0	1318
30	87	0	1314
31	0	439	1318
32	297	0	954
33	23	0	1762
34	545	0	1374
35	0	60	1096
36	223	165	939
37	0	805	825
38	271	248	1012
39	0	710	1424
40	13	57	944
41	406	0	1559
42	29	67	1241
43	11	0	1517
44	79	0	1540
45	141	67	715
46	150	0	1477
47	206	0	1793
48	83	0	1273
49	256	0	928
50	432	250	1574
51	0	335	842
52	0	812	891
53	205	0	1088
54	139	149	1483
55	240	0	1408
56	0	616	1297
57	626	56	1232
58	48	239	1717
59	0	619	1540
60	439	0	1404
61	0	334	1273
62	82	0	1368
63	0	342	958
64	0	527	1364
65	0	438	737
66	561	0	1043
67	124	57	1530
68	0	694	1209
69	21	0	1071
70	203	339	1233
71	0	515	1714
72	0	431	1179
73	324	0	1576
74	30	0	1181
75	0	55	1181
76	217	0	1548
77	353	0	1515
78	385	0	1105
79	44	59	989
80	90	71	1631
81	32	0	1571
82	0	610	1438
83	136	253	1627
84	185	0	1625
85	372	0	1429
86	110	0	1169
87	371	0	1674
88	0	816	1240
89	266	60	1222
90	386	0	1025
91	149	59	1154
92	343	66	1796
93	0	164	1213
94	0	628	1247
95	753	0	1219
96	149	0	1250
97	114	0	1584
98	310	0	1103
99	124	0	1190
100	248	0	1299
101	50	0	1563
102	436	0	1480
103	3	0	1156
104	0	428	1241
105	13	73	1041
106	35	0	1517
107	452	0	1465
108	213	0	1311
109	0	700	1038
110	343	55	1696
111	0	158	1135
112	0	442	1041
113	348	0	1294
114	0	335	1209
115	0	149	1487
116	0	612	989
117	62	166	1334
118	4	0	1315
119	471	0	1169
120	209	0	1381
121	199	0	1346
122	0	162	1175
123	358	0	1072
124	279	56	1263
125	598	0	1261
126	153	61	1268
127	159	249	1340
128	271	0	1536
129	477	0	1624
130	445	0	1177
131	27	0	1678
132	106	0	1067
133	93	160	1355
134	0	348	1078
135	500	0	1445
136	57	56	1164
137	151	64	1439
138	142	0	964
139	333	0	1191
140	490	0	1098
141	345	0	1067
142	0	442	772
143	303	0	1673
144	100	68	1526
145	166	0	1438
146	151	0	1659
147	171	68	1006
148	295	0	1318
149	278	153	1684
150	41	0	1286
151	443	0	1465
152	509	0	1437
153	0	252	1046
154	104	0	1457
155	502	0	1587
156	0	251	1273
157	0	442	1095
158	264	0	1274
159	96	154	1223
160	247	238	1088
161	35	0	1582
162	0	715	1185
163	0	154	1824
164	0	817	1100
165	219	0	998
166	470	0	1506
167	422	69	1167
168	0	431	1010
169	0	890	1028
170	82	59	1226
171	384	62	1344
172	0	620	1219
173	0	339	952
174	147	0	1442
175	178	0	657
176	406	0	1723
177	765	0	1391
178	312	0	1690
179	213	239	1136
180	232	61	1223
181	486	156	957
182	338	0	1397
183	108	0	1076
184	0	337	1308
185	0	333	1350
186	0	428	1429
187	35	161	879
188	0	434	1313
189	0	1069	1356
190	184	152	713
191	98	0	1377
192	0	248	1274
193	377	0	866
194	0	247	1158
195	0	158	1073
196	251	0	985
197	0	814	1202
198	450	0	913
199	31	59	1320
200	524	0	1170
201	466	0	1367
202	77	0	789
203	254	0	1208
204	44	155	925
205	34	0	1123
