id	slack_time	departure_time	return_time
0	93	0	1396
1	574	0	1344
2	718	145	902
3	259	63	924
4	121	152	1388
5	143	68	1451
6	102	0	1212
7	61	0	1177
8	485	61	1294
9	11	0	1299
10	351	64	1262
11	344	58	1362
12	220	63	1274
13	62	0	1309
14	235	162	1208
15	146	0	1407
16	177	0	1179
17	498	164	1714
18	93	0	1177
19	82	0	1339
20	348	238	1174
21	33	0	1413
22	338	0	1088
23	77	0	1334
24	238	66	1017
25	134	0	1261
26	256	0	1164
27	435	0	1297
28	70	69	1517
29	449	55	1167
30	88	0	1273
31	227	152	1490
32	26	0	1673
33	209	0	1239
34	193	151	1358
35	128	60	1247
36	112	0	1553
37	186	0	1536
38	188	0	1615
39	62	0	1494
40	577	78	1450
41	474	61	1221
42	104	0	1437
43	163	242	1717
44	155	0	1072
45	138	60	1540
46	174	0	1439
47	134	65	1340
48	253	0	1379
49	113	0	1196
50	197	64	1318
51	117	0	1383
52	5	154	1254
53	236	60	1321
54	204	57	1408
55	230	0	1356
56	181	0	1534
57	133	59	1158
58	153	0	1046
59	658	154	1584
60	181	59	756
61	163	58	1483
62	249	60	1193
63	232	0	1480
64	408	161	980
65	56	55	1502
66	405	68	1577
67	201	153	1124
68	169	0	1704
69	288	0	1295
70	106	69	1603
71	462	0	1762
72	117	60	1072
73	230	65	1674
74	103	0	1533
75	226	62	1078
76	153	0	1154
77	287	0	1490
78	245	0	1307
79	508	0	1559
80	194	66	1313
81	156	67	1503
82	318	0	1540
83	166	69	1538
84	289	152	1500
85	313	155	846
86	192	0	1273
87	466	73	1723
88	104	0	1131
89	51	0	1364
90	518	56	1334
91	360	149	1806
92	221	0	1072
93	267	59	1273
94	168	0	1347
95	1	0	1445
96	118	153	1067
97	147	0	1474
98	226	230	1429
99	445	0	1563
100	274	0	1438
101	183	0	1410
102	147	0	1285
103	175	149	1137
104	319	66	1039
105	111	153	1308
106	250	56	759
107	393	0	1678
108	72	0	1497
109	492	0	1505
110	159	148	990
111	324	0	1404
112	433	56	1522
113	309	64	1386
114	177	0	1122
115	127	0	1455
116	214	60	1457
117	135	0	1219
118	200	59	1517
119	500	0	1569
120	175	0	1196
121	99	153	1587
122	410	0	1824
123	308	152	1410
124	222	0	1336
125	0	0	1286
126	174	71	1487
127	620	158	1008
128	17	0	1442
129	180	152	1318
130	177	0	1368
131	165	0	1530
132	263	0	1369
133	387	56	1352
134	159	0	1085
135	56	59	1388
136	256	55	990
137	239	0	1133
138	395	159	900
139	426	154	1090
140	6	0	1365
141	147	0	1625
142	395	0	1278
143	352	236	1684
144	390	0	1483
145	161	0	1714
146	92	67	1381
147	53	0	1146
148	35	0	1411
149	221	165	1477
150	287	157	1166
151	140	0	1582
152	104	65	1515
153	232	60	1310
154	38	252	1659
155	129	60	841
156	270	0	1793
157	15	160	1301
158	306	70	1796
159	70	0	1569
160	208	57	1574
161	206	0	1145
162	182	151	1320
163	90	0	1162
164	228	0	1690
165	183	0	1374
166	240	63	1167
167	358	66	1425
168	418	59	1136
169	134	0	1571
170	349	158	791
171	173	151	1506
172	178	63	1576
173	378	245	1403
174	246	59	1515
175	357	161	1436
176	187	63	1431
177	159	250	1367
178	188	55	1287
179	130	0	1104
180	179	0	1323
181	123	152	1322
182	64	56	1389
183	214	62	1424
184	443	242	823
185	182	68	1479
186	307	0	1322
187	255	0	876
188	165	0	1053
189	124	60	1154
190	349	60	1465
191	308	0	1222
192	182	60	1367
193	29	152	938
194	66	248	1281
195	77	0	1186
196	238	0	1014
197	830	247	891
198	348	59	671
199	137	241	1016
200	193	0	1254
201	354	0	1274
202	637	0	1616
203	86	0	990
204	177	0	668
205	633	58	1076
206	149	62	1348
207	44	333	1175
208	221	65	1088
209	48	151	771
210	190	149	1526
211	69	56	1395
212	221	148	810
213	160	157	1291
214	79	160	985
215	109	168	1264
216	0	0	722
217	88	155	790
218	74	68	1233
219	0	161	737
220	0	56	783
221	0	58	739
222	0	253	705
