id	A	B	C	D	E	F	G
0.0		D3	D3	E9	E9	E9	
1.0	A8	A8	A8	B10			
2.0	I9	J8	J4	J4			
3.0	F6	F9	C2	C2	F9		
4.0		B7					
5.0	F6	J2	J10	H10	J10		
6.0	F6	F2	E2	F2	F2		
7.0	F6	H3	B9	B9	B9		
8.0	F6	G1	E3				
9.0	F6	B10	F9	F9	F9		
10.0	F7	F7	C10	H2			
11.0		C7	J1	J1	J1		
12.0	F6	E5					
13.0	F6	I3	I3	I3			
14.0	F6	F9	F9	F9	F9	F9	
15.0	F6	A5	F3	F3	F3		
16.0	F6	B2	D5	A5			
17.0	A7	B1	A4	A4			
18.0	F6	I8	I6	I8			
19.0	I2	I2	I2	I2	I2		
20.0	F6	I8	C10	C10	C10		
21.0		E9	A10	E9			
22.0			F1				
23.0	F6	C10	A9	A9	A9		
24.0	I2	A5	G4				
25.0			J4	J4			
26.0	F6	A1	A1	A1	A1		
27.0	F6	I9	B9				
28.0	F6	B1	B1	A4	B1	B1	
29.0	G4	G4					
30.0	F6	J1	J1	J1	J1	J1	
31.0	F6	B8	G8	C10	E9		
32.0	G2	D6	G2				
33.0	F6	A10	F9	A10	A10		
34.0			D3	D3			
35.0	F5	G2	F9	F9	F9		
36.0	F6	C7	C6	C6			
37.0	A8	A8	A8	A8			
38.0			B10	A10			
39.0			H3	H3	H3		
40.0			H5				
41.0	A9	A9	A9	A9	D7	A9	
42.0		F3	F10				
43.0	F6	C1	B3	C1	C1		
44.0			G2	G2	B9		
45.0	B9	B8	B9	B9			
46.0		B8	D8	A3			
47.0	I8	I8	I2	G4			
48.0	F6	J8	J8	F10	J8		
49.0		G5	G5	G5	G5		
50.0	F5	A1	A1	E3			
51.0	F6	I2	I2	I2	I2		
52.0	F6	E9	E9	E9			
53.0	F6	J1	H2	F1	J1	J1	
54.0			G1	G1			
55.0	C2	C2	C2	C2	C2		
56.0	A4	A4	A4				
57.0	E5	H5	B1	B1	B1		
58.0	F9	C1	F9	F9	F9		
59.0	F6	D5	B3	B3			
60.0	F6	F1	A4	F1			
61.0	F6	D10	D10	A4			
62.0	F6	J10	J10	J3			
63.0	F6	A3	B2	B2	B2		
64.0	F6	G2	I9	I9	I9		
65.0	F6	F7	F7	A10	A10		
66.0		J8	I3	I9			
67.0	F6	J3	J3	A8	A8		
68.0		J4	E3				
69.0				J1	I8		
70.0		E3	A4	A8			
71.0		F9	F9	H10	G2		
72.0	B1	E5	D2				
73.0	J7	J7	J7	J7			
74.0	D5	D5					
75.0	F6	B3	A9	A9	A9		
76.0	F6	B1	B1	B1	B1		
77.0		C10	C10	C10	C10		
78.0	F6	B1	B1	E8	H10		
79.0	F6	G5	G5	F3			
80.0					E9	E9	
81.0	C1	C1	B1				
82.0	F6	F10	F10	F10	F10		
83.0	D3	A8	D3	D3	D3		
84.0	E5	E5					
85.0	F6	J10	F9	C10			
86.0		E5	E5	E5			
87.0	F6	C1	C1	C1	C1		
88.0	F6	F10	I8				
89.0	F6	D5	D5	J1	J1		
90.0	F6	E2	J3	J3	J3		
91.0	F6	C2	C2	C2	C2	C2	
92.0		F2	I2	J7			
93.0	F6	D10	A4	A4	A4		
94.0		C3	A4				
95.0	F6	C10	C10	D7			
96.0	F6	A6	B7	B7			
97.0		C1	C1	C1			
98.0	F6	A4	E5	F9			
99.0	I6	E3	F5	F5			
100.0	A10	A10	A9	C10			
101.0	F6	E3	E3	E3			
102.0	F6	F1	F1	F2			
103.0	F6	G2	J10	J10	J10		
104.0	F6	C2	B9	B9	B9		
105.0	F6	I9	H5	H5			
106.0		E5	E5	C1	C1		
107.0	F6	I3	F4	I8			
108.0	A10	D8	A10	A10	A10		
109.0	F6	F8	F10	F9			
110.0	F6	C10	C10	A9			
111.0		F4	G2	F2			
112.0			G9	J1	A10	A10	
113.0		E5	A6				
114.0	F6	E3	E5				
115.0	E2	E2	E2	E2	J1		
116.0	F6	F9	F9	B10	F9		
117.0	F6	E5	J8	J8	J8		
118.0	F6	B9	F7	F7			
119.0	B1	G2	G2	B1			
120.0	F6	D10	D10	D10			
121.0	I2	J1	I2	I2			
122.0	F6	F10	J7	F10	F10		
123.0	B9	B9	B9	B9	B9		
124.0		A5	G5	A5	A5		
125.0	F6	A4	A4	A4	A5		
126.0	F6	F7	F7	J10			
127.0							
128.0	I8	B8	B8	B8	I8		
129.0	J2	B6	I9	I9	I9		
130.0	F6	J1	J1	J1	I2	J1	
131.0		C8	C8	A8			
132.0	E7	J10	E3	J10			
133.0	F6	F7	J3	J3			
134.0		I2	I2	A3			
135.0	C10	B7	C10	C10			
136.0	B1	B1	B1	C7	B1	B1	
137.0	E2	I8	I8	I8	E2		
138.0	F6	I3	I3	H2			
139.0	F6	F7	F7	H10			
140.0	A1	A1	A1	A1	A1		
141.0		E4	G9	E4			
142.0	H2	B10	B10	H2	H2		
143.0	F8	F8	F8	F8			
144.0	D2	D2	D2	D2			
145.0		A9	F3	A6			
146.0	E5	E5	E5				
147.0	J10	J10	J10	J10	J10		
148.0	G1	B10	F10	F10			
149.0			F3	E2	F3		
150.0	F6	J10	J10	C10			
151.0	F6	F9	B5	B5	F9	F9	
152.0	J8	J8	J8	F7	I8		
153.0	F6	G8	A1	A1	B2	A1	
154.0		A4	A4	E2	A4		
155.0		A5	G2	A5	A5		
156.0	F6	F5	H5				
157.0				F9			
158.0	F6	A1	F3	A1			
159.0	F9	A6	D10				
160.0	C8	C8	C8	C8			
161.0	F6	B1	B1	B1	B1	B1	
162.0	D3	A9	D3	D3	D3		
163.0	F6	I2	I2	D6			
164.0	E2	I2	E2	J1	F2		
165.0	F6	F10	F10	F10	F10		
166.0	A8	A8	A8	A8	B7		
167.0	A8	B9	B7				
168.0	F2	F2	B9	A9			
169.0	A9	A9	A9	A9	A9		
170.0	F6	H3	D2	D2			
171.0	C2	J10	C2	C2	C2	C2	
172.0	K1	K1	J9	J9	K1		
173.0	F6	E2	D5	E2			
174.0	F6	F3	J4	J4			
175.0	F6	D10	D10	J10			
176.0				G8	E4		
177.0	F6	C3	C3	J2			
178.0	G8	G8	A10				
179.0	E9	I6	I9	E9	E9		
180.0	E9	E9	E9	E9	E9		
181.0	E5	D3	E9	E9	E9		
182.0	A5	A5	F7				
183.0	F6	J10	J10	F9			
184.0	C1	C1	C1				
185.0	F6	C10	C7				
186.0	F6	I2	I2	I2	I2		
187.0							
188.0	F6	E9	E9	A8	A8		
189.0	F6	A4	A4	A4	A4		
190.0	F6	B2	A5	A5	A5	A5	
191.0			E3	D10			
192.0	F6	G9	G9				
193.0	H10	H10	H10	H10	H10		
194.0		F7	F7	A10	A10		
195.0	F6	E9	F7	G2			
196.0	F6	F8	C10	F8			
197.0	G8	G8	G8	G8			
198.0	F6	F3	F3	F3			
199.0	F6	D10	D10	D10			
200.0	F6	F9	D8				
