id	slack_time	departure_time	return_time
0	0	415	1559
1	255	0	1318
2	119	0	1346
3	785	0	1429
4	0	339	637
5	32	0	1490
6	186	52	1368
7	580	0	1571
8	103	0	800
9	603	0	1346
10	0	242	1272
11	0	446	1584
12	480	0	625
13	281	0	1039
14	24	0	1674
15	263	0	1379
16	60	0	1078
17	380	0	1118
18	664	0	1133
19	217	0	1408
20	223	0	1540
21	0	344	1236
22	0	617	990
23	452	0	1350
24	139	70	1008
25	0	536	1218
26	18	0	1563
27	95	0	932
28	287	0	1824
29	241	0	633
30	256	0	1762
31	94	0	1506
32	118	60	1063
33	341	0	1533
34	0	522	1281
35	196	0	1522
36	287	66	964
37	307	0	1369
38	0	634	1348
39	0	526	1455
40	0	716	851
41	44	0	1714
42	0	511	988
43	349	68	1503
44	0	610	1490
45	0	59	1233
46	0	335	1334
47	0	247	955
48	111	0	1505
49	318	340	1310
50	238	0	1072
51	147	152	1487
52	235	65	1154
53	276	0	1812
54	0	702	1007
55	9	154	1515
56	44	253	1004
57	106	0	1397
58	392	0	1403
59	189	64	1135
60	405	0	1264
61	175	59	1155
62	369	0	1212
63	550	0	1603
64	675	0	1530
65	79	0	1497
66	0	333	1313
67	534	0	1450
68	0	337	855
69	0	798	1441
70	0	334	1129
71	197	428	1254
72	155	55	1127
73	33	149	1225
74	50	69	620
75	388	0	1436
76	186	0	1538
77	0	419	1569
78	837	0	1358
79	182	0	1202
80	0	1193	1442
81	25	0	1140
82	127	0	1576
83	125	0	1457
84	42	162	574
85	766	0	1110
86	226	331	1261
87	631	0	1413
88	28	0	1038
89	131	65	1494
90	548	63	1587
91	31	0	1793
92	0	360	1135
93	100	0	1451
94	0	419	706
95	284	0	1106
96	309	0	1107
97	0	348	1323
98	62	0	1131
99	0	242	1169
100	349	0	1134
101	190	0	1046
102	77	0	1356
103	69	0	1577
104	0	151	1482
105	240	57	1073
106	0	337	1596
107	301	0	1186
108	0	154	1615
109	218	162	1299
110	202	0	1255
111	0	429	1089
112	0	540	1796
113	0	355	879
114	359	60	703
115	317	0	1273
116	233	68	1309
117	0	154	1410
118	224	0	1028
119	87	60	1179
120	477	0	1127
121	212	0	1143
122	46	0	1480
123	430	0	1212
124	0	334	1445
125	386	0	1273
126	651	56	1404
127	0	794	798
128	369	0	1465
129	0	161	1320
130	135	0	1723
131	0	434	1274
132	129	0	1291
133	0	59	1363
134	0	342	1388
135	135	60	1377
136	0	250	1717
137	331	152	1367
138	538	0	1146
139	90	0	1336
140	62	0	1659
141	0	417	1074
142	47	161	1347
143	132	154	1167
144	123	61	1196
145	0	333	1193
146	0	151	774
147	221	0	1673
148	0	63	1122
149	135	610	1381
150	504	56	937
151	589	0	1588
152	244	61	1395
153	189	66	1754
154	67	336	1431
155	0	331	1526
156	0	149	890
157	0	1005	1072
158	285	0	1207
159	0	165	973
160	374	154	1194
161	153	0	1806
162	144	153	1362
163	115	158	1108
164	486	0	1534
165	407	65	1383
166	123	0	1465
167	847	0	757
168	900	0	1181
169	145	0	1517
170	0	145	1109
171	151	0	1696
172	0	60	1631
173	213	0	1085
174	0	57	1311
175	2	0	1393
176	0	897	1232
177	446	0	1391
178	22	146	904
179	0	154	1386
180	562	0	1425
181	23	0	1334
182	161	0	810
183	207	59	1136
184	309	0	1048
185	114	0	996
186	409	0	1569
187	0	825	657
188	348	0	1540
189	463	0	1515
190	590	0	1714
191	0	532	1252
192	781	66	895
193	237	0	1415
194	0	436	1704
195	494	60	958
196	494	73	1071
197	93	69	1177
198	108	0	1011
199	27	0	1222
200	162	0	1036
201	40	58	1014
202	73	56	1241
203	0	250	850
204	208	0	1315
