id	slack_time	departure_time	return_time
0	210	65	1503
1	171	67	1616
2	170	56	1167
3	189	0	1273
4	495	149	1483
5	153	155	1569
6	97	0	1010
7	222	0	1569
8	329	59	1368
9	382	0	1582
10	373	0	1143
11	134	0	1369
12	375	0	1714
13	536	0	1425
14	520	0	1285
15	196	0	1684
16	298	0	1723
17	565	0	1429
18	518	148	948
19	135	0	1413
20	354	153	1092
21	292	59	1278
22	40	0	1379
23	328	0	1011
24	281	148	990
25	255	60	1717
26	261	0	1587
27	269	149	1596
28	140	153	668
29	192	145	1308
30	194	59	1135
31	292	0	1445
32	278	152	952
33	759	0	1103
34	92	0	890
35	127	66	1356
36	144	0	1659
37	242	0	989
38	73	0	1714
39	445	0	1365
40	573	62	881
41	304	69	1076
42	186	0	759
43	206	0	1627
44	91	0	1374
45	158	154	1078
46	478	63	900
47	77	66	1505
48	290	0	1540
49	271	56	1588
50	323	0	1136
51	259	0	1477
52	69	0	1129
53	174	61	1540
54	118	0	1364
55	475	152	1754
56	144	0	1408
57	233	55	1201
58	166	154	918
59	53	0	1559
60	102	0	1262
61	113	64	1012
62	125	0	1437
63	472	78	1388
64	332	56	1043
65	122	0	1429
66	144	59	1397
67	133	65	1136
68	361	155	1403
69	313	152	843
70	348	60	1179
71	379	0	1389
72	284	0	973
73	116	164	805
74	240	0	1515
75	201	0	1517
76	435	55	1140
77	154	68	1377
78	214	66	1465
79	172	0	1584
80	108	0	1259
81	234	0	1363
82	259	160	1407
83	246	0	1046
84	140	59	897
85	343	63	1482
86	202	67	1824
87	294	59	1439
88	3	52	1631
89	233	0	900
90	166	61	1043
91	305	56	1678
92	122	64	1136
93	177	0	1442
94	216	55	895
95	347	57	1367
96	244	236	1336
97	68	62	1673
98	57	0	1411
99	258	0	688
100	256	0	1526
101	246	0	793
102	395	0	1047
103	127	0	1609
104	99	69	1505
105	343	162	939
106	602	0	1793
107	530	0	1383
108	179	67	1291
109	313	166	1233
110	266	0	1395
111	496	62	1663
112	90	68	1104
113	114	62	1031
114	234	58	1806
115	392	247	630
116	182	56	977
117	22	0	1410
118	160	65	1011
119	224	0	1367
120	485	69	1263
121	390	60	1674
122	228	66	800
123	227	0	1291
124	210	0	1571
125	285	158	884
126	327	151	1247
127	328	0	1295
128	487	0	1690
129	155	56	1250
130	45	0	1530
131	194	55	831
132	130	0	1465
133	93	0	1553
134	175	0	1320
135	286	58	932
136	390	0	1497
137	42	0	1438
138	432	152	1221
139	491	0	902
140	241	0	1574
141	306	0	1483
142	446	61	1704
143	25	0	1186
144	280	0	1625
145	441	56	1264
146	130	0	1563
147	676	0	1404
148	449	0	1812
149	184	0	1311
150	385	55	998
151	137	68	821
152	176	57	1226
153	513	68	1193
154	315	70	824
155	52	64	1502
156	573	0	979
157	114	0	1431
158	107	0	1175
159	250	63	1181
160	269	57	1506
161	821	0	1436
162	86	61	1615
163	144	0	1624
164	285	0	785
165	423	58	823
166	229	0	1315
167	344	61	1457
168	276	59	1194
169	333	252	1362
170	463	158	1097
171	165	0	922
172	799	0	513
173	285	0	1515
174	252	0	1240
175	42	0	1273
176	374	60	1202
177	67	153	1208
178	111	0	1109
179	93	0	1265
180	139	60	924
181	325	65	1118
182	257	58	1174
183	318	336	951
184	432	154	1025
185	579	56	1576
186	124	149	1201
187	147	55	1281
188	71	60	997
189	571	0	1182
190	67	59	938
191	110	60	1347
192	158	238	987
193	178	344	1603
194	231	60	891
195	98	0	999
196	201	153	1162
197	163	0	1437
198	50	0	1067
199	262	0	1158
200	263	59	1272
201	81	60	1233
202	178	245	1137
203	52	155	965
204	161	0	1355
205	316	0	1207
206	243	154	694
207	183	0	1177
208	69	241	1255
209	375	0	1254
210	86	354	1180
211	150	58	1241
212	121	0	804
213	167	155	1041
214	0	155	760
215	0	344	638
