id	slack_time	departure_time	return_time
0	252	0	1806
1	0	252	1616
2	336	0	1177
3	215	0	807
4	0	73	1429
5	360	0	990
6	74	0	1367
7	474	0	1223
8	622	0	1038
9	462	0	1538
10	474	0	1389
11	21	161	1011
12	78	0	968
13	0	630	1043
14	245	146	985
15	394	0	1388
16	0	814	1347
17	317	152	1048
18	677	0	1503
19	31	0	1627
20	0	426	1170
21	0	536	1569
22	0	609	1717
23	39	424	1273
24	43	0	1587
25	661	0	1410
26	88	61	1078
27	323	0	1714
28	0	328	858
29	0	155	1136
30	314	0	1309
31	137	162	1536
32	40	0	1439
33	38	0	1429
34	0	237	1386
35	203	0	1262
36	238	59	1563
37	0	890	1381
38	164	0	1261
39	0	346	1011
40	359	65	895
41	104	0	1502
42	0	334	987
43	389	55	1322
44	289	0	1212
45	0	902	1323
46	0	704	1442
47	315	58	1233
48	369	0	1362
49	258	0	1208
50	122	0	1365
51	0	160	800
52	305	152	797
53	252	0	1624
54	0	68	1812
55	288	59	1451
56	0	427	798
57	398	0	1046
58	0	529	904
59	232	64	1314
60	0	530	1415
61	0	145	1305
62	0	252	1088
63	180	0	1631
64	305	63	1086
65	551	0	1674
66	201	150	1540
67	272	0	1690
68	571	0	1824
69	20	430	1278
70	271	0	1036
71	10	0	1103
72	112	0	1517
73	313	0	1311
74	236	0	1295
75	300	0	724
76	62	0	1615
77	0	155	1533
78	480	0	1174
79	390	66	1346
80	0	703	1035
81	45	336	1245
82	206	0	1005
83	0	543	1307
84	280	0	1131
85	60	339	1272
86	94	55	1059
87	367	69	1450
88	135	0	1684
89	0	439	874
90	0	253	1404
91	220	57	754
92	0	257	1346
93	0	152	1290
94	0	338	828
95	189	152	1515
96	103	248	811
97	0	812	1136
98	246	161	1179
99	0	429	1350
100	164	0	1704
101	743	0	1202
102	40	71	1436
103	14	336	839
104	266	0	1291
105	125	69	1177
106	0	344	1153
107	90	0	1225
108	64	0	1180
109	260	0	1352
110	2	162	1441
111	300	0	1025
112	408	55	1247
113	0	246	1494
114	200	0	1072
115	0	624	1374
116	0	703	697
117	316	0	1363
118	0	630	1299
119	72	0	1261
120	244	165	1025
121	0	521	1659
122	171	0	1455
123	439	230	691
124	318	56	971
125	287	0	1261
126	305	0	925
127	0	810	1140
128	212	145	1106
129	33	0	1714
130	350	0	1388
131	0	1090	973
132	224	0	1297
133	204	0	1480
134	0	251	1223
135	293	0	1318
136	0	153	1355
137	491	0	1576
138	221	0	1413
139	178	68	1181
140	238	0	1663
141	8	0	1286
142	323	0	1540
143	189	0	1291
144	549	0	958
145	0	56	1582
146	347	0	1487
147	42	0	1259
148	260	0	1574
149	213	0	1202
150	58	0	1232
151	191	0	1609
152	129	151	1255
153	101	0	1596
154	269	0	1301
155	274	0	1534
156	70	242	969
157	197	0	1136
158	34	0	1250
159	237	57	1261
160	0	330	1249
161	37	0	900
162	131	246	1274
163	173	63	1207
164	305	66	940
165	106	0	1673
166	563	67	1209
167	378	0	1411
168	0	66	1129
169	302	0	1318
170	352	0	1483
171	91	67	1164
172	0	160	1063
173	0	439	821
174	192	0	1127
175	54	0	1162
176	0	158	1548
177	276	0	1530
178	169	0	1505
179	33	0	1383
180	240	58	1393
181	0	627	1127
182	0	417	1431
183	0	514	961
184	0	354	1500
185	0	734	1389
186	0	534	1166
187	170	61	1294
188	157	56	1031
189	425	0	932
190	181	0	1796
191	0	158	1603
192	65	0	1239
193	162	0	1584
194	294	0	899
195	178	0	1108
196	209	0	1221
197	0	337	1252
198	37	0	1368
199	287	0	753
200	127	148	1143
201	194	55	1101
202	124	64	1286
203	233	59	1072
204	135	0	1154
