id	slack_time	departure_time	return_time
0	206	0	1073
1	0	340	759
2	429	56	1261
3	286	155	983
4	110	244	1124
5	77	0	1158
6	334	335	1696
7	268	0	1295
8	0	250	1218
9	232	153	861
10	248	168	1226
11	151	0	1522
12	148	60	1071
13	320	0	1367
14	174	68	890
15	4	58	1079
16	261	0	1569
17	7	161	1226
18	412	153	904
19	84	248	1407
20	0	543	1425
21	573	0	1563
22	256	64	900
23	138	68	1479
24	248	0	561
25	385	0	1441
26	12	0	1146
27	292	59	969
28	174	69	1540
29	144	67	1310
30	219	0	1314
31	369	52	725
32	66	0	1358
33	0	160	1290
34	197	69	1127
35	16	66	1309
36	399	59	1219
37	422	0	1624
38	0	250	842
39	521	0	725
40	185	148	1318
41	0	153	1180
42	572	0	620
43	15	61	1369
44	329	52	1096
45	108	0	572
46	65	0	1262
47	6	0	1574
48	235	0	797
49	0	58	1379
50	134	58	1517
51	457	0	770
52	66	56	1181
53	194	56	1762
54	193	238	850
55	0	152	772
56	397	0	806
57	129	0	689
58	1	238	1005
59	77	67	1170
60	371	0	1137
61	433	166	951
62	852	0	1179
63	16	60	1806
64	224	64	1273
65	134	0	874
66	251	0	558
67	103	0	1324
68	385	0	964
69	48	0	1003
70	55	0	843
71	90	0	718
72	120	55	1533
73	480	0	935
74	410	68	964
75	122	48	1039
76	37	0	1207
77	133	230	1247
78	30	0	808
79	120	151	736
80	315	0	1043
81	257	0	1362
82	20	0	1274
83	457	60	1092
84	44	161	971
85	136	66	1201
86	90	62	1812
87	55	59	760
88	325	0	895
89	0	60	994
90	0	65	904
91	290	70	835
92	189	65	631
93	164	0	1202
94	109	0	980
95	248	0	1223
96	111	159	1397
97	303	66	1194
98	0	152	1169
99	149	250	759
100	371	149	1577
101	594	60	1609
102	39	158	807
103	724	55	958
104	283	242	1717
105	0	627	1156
106	363	0	1201
107	251	0	1250
108	491	0	1334
109	588	67	1043
110	381	59	846
111	319	0	1793
112	85	60	1109
113	52	67	975
114	159	0	1313
115	88	0	962
116	62	0	950
117	13	0	809
118	81	0	878
119	162	0	1254
120	130	0	833
121	13	55	1083
122	159	56	979
123	102	0	1025
124	53	0	1424
125	266	0	1048
126	468	164	797
127	42	71	938
128	301	0	1196
129	71	355	828
130	622	69	896
131	66	0	973
132	249	61	1164
133	369	62	713
134	0	242	1164
135	0	434	1133
136	125	145	1383
137	23	0	1162
138	0	258	1236
139	262	0	1389
140	88	0	1714
141	592	0	1108
142	388	0	524
143	195	59	938
144	0	157	1088
145	25	0	1022
146	286	0	1261
147	15	0	798
148	537	0	1311
149	78	0	800
150	109	0	914
151	111	68	743
152	0	342	1038
153	55	318	913
154	446	512	1213
155	185	153	1202
156	399	247	782
157	0	250	1167
158	43	63	1212
159	50	0	938
160	57	152	1265
161	34	0	1356
162	277	0	1212
163	243	0	645
164	180	59	1225
165	405	0	1350
166	24	65	1273
167	19	0	1175
168	332	151	739
169	353	0	544
170	10	243	895
171	124	62	1181
172	151	157	1008
173	31	65	1322
174	0	58	1534
175	190	52	1066
176	295	0	1259
177	121	0	1085
178	43	0	1487
179	161	57	759
180	375	68	1136
181	100	56	1212
182	104	0	1048
183	0	155	1457
184	270	60	900
185	396	146	1086
186	76	59	1429
187	18	161	1010
188	542	59	1067
189	472	63	996
190	0	741	1321
