id	slack_time	departure_time	return_time
0	164	0	905
1	314	0	1239
2	363	64	1441
3	269	0	1588
4	284	0	1673
5	356	56	1576
6	302	0	891
7	313	151	1474
8	127	0	1616
9	86	0	1494
10	402	153	1043
11	323	0	1177
12	98	0	1659
13	355	60	1182
14	635	0	1812
15	431	65	1092
16	273	0	1039
17	159	0	1536
18	170	157	1014
19	21	59	1451
20	225	0	1072
21	336	56	1322
22	437	65	1793
23	313	62	1233
24	607	0	1663
25	147	154	790
26	429	0	1571
27	118	0	1136
28	191	0	891
29	266	60	1346
30	102	62	1255
31	190	0	1538
32	104	59	1540
33	392	0	1517
34	151	0	1684
35	58	0	1431
36	158	69	1320
37	425	60	1092
38	395	149	943
39	298	59	1411
40	147	0	1311
41	338	56	1587
42	381	52	1307
43	220	0	1437
44	240	62	1016
45	181	59	1181
46	152	0	1625
47	75	71	1548
48	274	164	890
49	179	247	1175
50	276	0	926
51	121	0	1374
52	376	0	1806
53	214	0	1502
54	405	55	1261
55	297	156	1273
56	81	158	1273
57	403	0	1624
58	96	0	1226
59	336	67	1291
60	352	55	1704
61	203	0	1584
62	443	347	1263
63	204	230	1112
64	478	248	1323
65	664	68	1247
66	297	157	1582
67	99	236	1318
68	267	73	1098
69	127	66	1086
70	298	152	952
71	203	0	1115
72	30	0	1339
73	162	55	1526
74	349	0	1336
75	231	0	1340
76	7	0	1465
77	375	154	1209
78	257	0	1490
79	324	0	1569
80	180	59	1355
81	50	0	1250
82	586	248	1154
83	158	63	1388
84	296	160	1714
85	97	0	1442
86	84	0	1477
87	151	162	1696
88	147	0	1563
89	577	0	1615
90	17	0	1140
91	249	66	1483
92	271	342	985
93	216	170	938
94	120	58	1438
95	379	0	1487
96	211	0	1436
97	404	60	1156
98	106	68	1190
99	373	55	1156
100	482	0	1127
101	65	0	1425
102	90	60	1122
103	213	0	922
104	23	0	1482
105	524	0	1534
106	224	152	1222
107	217	58	1796
108	149	0	1071
109	196	0	1559
110	428	57	688
111	96	65	1309
112	52	0	1505
113	238	0	831
114	501	0	1577
115	478	57	1154
116	269	0	1079
117	140	0	1286
118	212	0	1540
119	199	55	1252
120	169	56	1295
121	186	166	1500
122	153	0	1424
123	201	57	807
124	239	64	877
125	24	61	1429
126	317	162	1407
127	242	0	1180
128	323	0	1285
129	420	0	1386
130	218	147	948
131	122	69	1480
132	170	56	866
133	158	0	1036
134	344	64	1135
135	292	70	896
136	422	0	1631
137	158	0	1092
138	101	0	1714
139	344	0	1158
140	244	66	1083
141	117	0	1020
142	266	0	1438
143	190	0	1754
144	17	59	1678
145	469	0	810
146	222	56	1313
147	438	0	1515
148	263	0	997
149	241	153	1305
150	161	0	1310
151	151	69	934
152	171	56	1007
153	23	0	1261
154	182	0	1690
155	194	0	977
156	156	56	1381
157	202	0	872
158	295	0	1040
159	164	0	1415
160	46	0	1299
161	620	0	1193
162	194	63	1272
163	322	0	1127
164	148	59	1146
165	194	59	1609
166	316	0	1262
167	236	67	706
168	357	60	775
169	409	67	1164
170	162	67	962
171	196	0	1603
172	229	0	1479
173	141	61	1445
174	531	148	1158
175	240	58	1241
176	244	58	1039
177	119	60	612
178	157	66	1268
179	223	68	1553
180	163	0	1281
181	287	69	823
182	247	60	1181
183	464	0	1506
184	139	68	1043
185	260	0	1072
186	239	0	1483
187	85	63	1170
188	264	0	671
189	46	56	1369
190	450	0	1410
191	476	149	1379
192	353	0	1315
193	169	250	1222
194	216	61	1153
195	122	0	1404
196	56	154	1048
197	258	0	1383
198	139	245	736
199	328	65	1569
200	59	59	1022
201	90	63	894
202	39	60	1021
203	353	0	1358
204	51	55	1395
205	232	154	700
206	126	238	1122
207	113	0	1011
208	331	0	1503
209	153	251	973
210	127	242	989
211	5	69	1133
212	280	161	1097
213	400	0	1240
214	96	158	1124
