id	slack_time	departure_time	return_time
0	4468	0	3439
1	5937	0	3016
2	4034	0	3914
3	3743	146	2728
4	6455	0	3914
5	4826	0	3914
6	5644	0	3773
7	5503	342	3499
8	4342	235	3606
9	4002	0	2977
10	3174	185	2371
11	4875	0	3914
12	6432	0	3914
13	4753	325	2854
14	5239	51	3807
15	4646	530	3551
16	6334	0	3298
17	3280	0	3683
18	2461	0	3588
19	6903	0	3890
20	4799	453	3237
21	1648	1771	2499
22	5918	165	3684
23	4738	0	3897
24	2528	0	3751
25	3065	332	3498
26	3538	0	3914
27	6319	0	3914
28	3379	233	3425
29	2366	514	3589
30	3009	238	2576
31	2904	432	3222
32	3557	656	3836
33	3176	981	3458
34	4334	196	3790
35	3688	424	3272
36	2570	0	3598
37	3381	631	3238
38	5779	88	3558
39	4749	0	3422
40	2957	0	2607
41	4309	352	3874
42	4947	0	3545
43	5343	47	3763
44	2775	0	3784
45	5936	143	3208
46	4422	545	3836
47	3512	51	3719
48	3377	47	2791
49	5856	327	3737
50	4934	0	3372
51	4847	373	3914
52	4940	0	3801
53	4268	338	3846
54	4777	0	3509
55	3159	59	3310
56	3035	0	3117
57	5187	0	2863
58	5013	245	3838
59	5306	0	3188
60	5049	0	3809
61	4566	233	3237
62	5190	0	3219
63	3733	0	3720
64	1426	923	3914
65	5126	240	3914
66	4259	0	3122
67	4623	725	3591
68	5986	0	3564
69	3467	261	3887
70	5727	0	3682
71	4238	0	3706
72	4698	709	3914
73	4917	473	3380
74	5607	0	3914
75	5351	141	3470
76	5748	452	3914
77	6332	233	3594
78	4664	257	3870
79	5276	12	3367
80	4572	271	3582
81	5604	43	3744
82	5810	0	2514
83	2838	807	3914
84	5077	254	3361
