id	slack_time	departure_time	return_time
0	3736	271	3872
1	3541	933	3914
2	4626	0	3606
3	2578	329	2038
4	2538	563	3791
5	3225	536	3157
6	5319	540	3780
7	3519	155	3234
8	4619	0	3887
9	5209	0	3807
10	3226	754	2371
11	4435	165	3134
12	5635	0	3513
13	3107	0	3591
14	5218	0	3706
15	5025	0	3460
16	4594	352	3441
17	6465	0	3553
18	4261	0	2486
19	5162	233	3182
20	4224	745	3237
21	3959	600	3124
22	4131	0	3092
23	6630	260	3897
24	4964	0	3125
25	5026	52	3531
26	3863	0	3509
27	5261	0	3695
28	2958	1481	3914
29	5245	0	3914
30	3848	0	3592
31	6235	55	3820
32	2270	0	3883
33	7311	0	3914
34	3157	333	3599
35	5584	154	3197
36	1387	143	3914
37	3605	876	3498
38	5728	357	3890
39	6400	0	3914
40	3454	54	3318
41	5043	0	3874
42	5031	0	3283
43	6667	0	3744
44	4465	43	3309
45	4524	53	3298
46	3778	235	3720
47	7924	0	3914
48	3872	0	3641
49	4462	0	3462
50	5681	0	3887
51	4229	509	3215
52	4464	0	3914
53	7760	0	3589
54	5448	0	2949
55	4499	49	3836
56	2117	185	3846
57	6056	0	3306
58	6622	144	3519
59	5456	0	3218
60	3089	356	3404
61	4085	324	3531
62	3833	0	3507
63	5635	48	3688
64	2190	232	3380
65	3930	0	3238
66	6236	419	3914
67	4057	0	3117
68	6533	0	3914
69	7837	72	3796
70	4617	338	3731
71	5248	0	3497
72	4025	51	2838
73	6129	140	3071
74	3455	0	3701
75	5516	0	3790
76	5377	419	3914
77	6133	172	3779
78	3186	143	3422
79	3126	0	2898
80	2415	473	3372
81	5672	179	3683
82	3877	0	3914
83	3258	0	1665
84	6627	0	3148
