id	slack_time	departure_time	return_time
0	5480	0	3872
1	4297	933	3914
2	3949	0	3464
3	4091	329	3887
4	2267	563	3791
5	3205	536	3157
6	5590	143	3780
7	3834	155	3234
8	4371	0	3238
9	5030	0	3807
10	4732	381	2371
11	4351	165	3134
12	5104	52	3513
13	3235	175	3591
14	4158	0	3706
15	5749	0	3460
16	6163	0	3441
17	5259	0	3751
18	4340	0	2486
19	6539	0	3470
20	4224	745	3237
21	4132	347	3124
22	5489	0	3747
23	5486	745	3897
24	4943	0	3125
25	5140	0	3531
26	3063	0	3509
27	4610	0	3598
28	6231	0	3914
29	5115	0	3914
30	3807	746	3592
31	6363	55	3820
32	3764	0	3883
33	4699	0	3914
34	2783	254	3218
35	5119	154	3197
36	1449	0	3914
37	3006	876	3498
38	5491	357	3784
39	5447	358	2845
40	2803	54	3318
41	5729	0	3874
42	4418	570	3367
43	7006	0	3744
44	4273	43	3654
45	4896	53	3298
46	2166	235	2833
47	7546	0	3914
48	4404	0	3474
49	4538	0	3462
50	4660	0	2643
51	4056	509	3396
52	3564	473	3914
53	4491	0	3402
54	4667	0	2949
55	4584	49	3310
56	1845	185	3846
57	4550	0	3306
58	8141	144	3519
59	2389	0	1526
60	3682	0	3404
61	3961	324	3531
62	2236	0	3507
63	5490	48	3688
64	4222	48	3380
65	3969	0	3156
66	5599	446	3914
67	2061	0	3117
68	7510	0	3914
69	7113	72	3796
70	5795	338	3731
71	3719	547	3497
72	4651	51	3720
73	6816	0	3080
74	3923	0	3701
75	6720	0	3790
76	4180	419	3914
77	4806	172	3870
78	4347	143	3422
79	3062	0	3779
80	2632	473	3372
81	4855	179	3683
82	4468	0	3914
83	4052	0	3325
84	6541	162	3334
