id	slack_time	departure_time	return_time
0	5855	88	3914
1	3820	164	3021
2	5645	51	3380
3	3744	356	3801
4	3532	545	3092
5	5530	726	3404
6	4611	473	3807
7	6791	257	3237
8	4828	0	3527
9	5448	47	3914
10	3771	0	3914
11	5826	162	3589
12	4582	143	3328
13	5723	0	3719
14	4767	0	3914
15	5365	0	3163
16	6202	0	3519
17	2214	0	3561
18	6315	0	3422
19	3501	0	2561
20	3654	59	3318
21	1270	460	3117
22	4770	71	3140
23	5352	1030	3606
24	4461	56	3870
25	5437	0	3531
26	6361	0	3629
27	6250	333	3914
28	3746	0	2937
29	6294	0	2725
30	4545	250	3720
31	5365	0	3820
32	3685	417	3883
33	4926	165	3747
34	3696	0	3647
35	4723	871	3655
36	5901	0	3454
37	5138	360	3213
38	8133	0	3372
39	6713	0	3737
40	4712	0	3809
41	3907	0	3914
42	6072	0	3914
43	4338	142	3392
44	7335	0	3827
45	6299	68	3460
46	2758	229	2977
47	2610	0	3657
48	3757	237	3309
49	4283	903	3470
50	5623	48	3763
51	4023	1196	3790
52	5385	0	3499
53	6306	0	3402
54	4889	51	3238
55	5790	140	3836
56	4044	55	3455
57	4784	633	3914
58	8140	0	3838
59	2789	235	3657
60	3249	0	3506
61	4128	0	2942
62	3413	242	3507
63	8693	0	3846
64	2012	153	3914
65	3809	0	3058
66	3913	0	3796
67	4921	154	3745
68	3497	0	3306
69	4517	0	3784
70	5355	0	3606
71	2637	443	3706
72	5168	0	3749
73	2738	650	3749
74	6888	51	3698
75	3211	440	3037
76	7165	419	3914
77	5446	0	3796
78	5184	0	3860
79	2805	0	3588
80	6520	357	3836
81	5237	0	3367
82	3857	254	2989
83	4282	0	3780
84	4920	0	3310
