id	slack_time	departure_time	return_time
0	2827	64	3182
1	4000	0	3282
2	4865	0	3125
3	4072	0	3654
4	4824	47	3749
5	2385	0	3796
6	4142	0	3883
7	3726	0	3050
8	4003	0	3563
9	5221	0	3507
10	3282	0	3749
11	1971	444	3409
12	2247	151	3914
13	4339	0	3751
14	4744	0	3809
15	3560	0	3067
16	4317	0	3606
17	3800	0	3784
18	5504	0	3588
19	5054	0	3250
20	3302	324	3598
21	4895	0	3896
22	3267	0	3796
23	4704	0	3887
24	3181	0	3328
25	2455	242	3870
26	4519	0	3747
27	2833	0	3283
28	3463	0	3140
29	3271	0	3499
30	4386	0	3298
31	3754	0	3693
32	5405	0	3914
33	5722	0	3458
34	2798	0	3780
35	4298	0	2653
36	5528	0	3914
37	2692	0	2744
38	6174	0	3874
39	2622	254	2923
40	1300	0	2238
41	3746	0	3404
42	5024	0	3365
43	5659	106	3914
44	5282	0	3914
45	4556	0	3836
46	5431	0	3656
47	5835	82	3744
48	3513	0	3470
49	5477	0	3731
50	4287	0	3655
51	4279	0	3914
52	5106	0	3801
53	6848	0	3688
54	4476	68	2342
55	5626	0	3310
56	4679	0	3549
57	2847	48	3688
58	5232	0	3730
59	376	726	3372
60	4294	0	3406
61	2694	522	3122
62	4549	51	3309
63	3237	237	3600
64	2334	327	3914
65	5362	0	3914
66	5618	0	3914
67	6251	0	3588
68	2961	0	3564
69	5789	0	3914
70	1548	522	3163
71	3736	0	3706
72	3251	51	3589
73	4012	0	3807
74	1745	179	3914
75	4859	0	2964
76	2126	232	3914
77	5097	71	3206
78	3922	360	3123
79	4070	0	3763
80	4654	0	3820
81	3728	0	3074
82	2618	1003	3498
83	4530	56	3887
84	3467	432	3695
