id	slack_time	departure_time	return_time
0	5132	0	3140
1	4749	0	3641
2	4482	929	3914
3	2153	640	3305
4	2445	457	3092
5	2704	432	2975
6	4215	12	3780
7	3087	827	3234
8	3563	429	3645
9	6816	0	3906
10	6130	0	3807
11	4744	0	3719
12	5994	0	3422
13	4462	333	3807
14	3297	0	2617
15	4049	0	3582
16	4691	268	2589
17	1856	72	3519
18	5047	0	3237
19	4527	165	3790
20	5512	329	3592
21	4727	428	3914
22	3549	172	3684
23	7269	0	3441
24	3782	0	3556
25	6726	0	3531
26	5555	175	3654
27	5068	0	3773
28	5191	444	3801
29	4137	0	3763
30	1690	930	3712
31	6157	54	3820
32	2985	0	3883
33	5279	0	3683
34	2815	172	3316
35	5555	154	3629
36	516	675	3657
37	5467	143	3159
38	4809	0	3656
39	6741	0	3491
40	4994	0	3809
41	3495	360	3914
42	3040	166	3747
43	4349	0	2727
44	5492	0	3737
45	5584	530	3325
46	3134	0	2787
47	5119	338	3283
48	5743	0	3309
49	3534	0	3591
50	5978	0	3887
51	3034	1420	3594
52	5661	0	3914
53	4486	440	3402
54	5086	0	3334
55	3238	380	3836
56	3045	0	3117
57	5938	548	3655
58	6037	144	3897
59	4093	0	3462
60	2653	506	3406
61	4971	0	3914
62	3513	0	3914
63	4072	140	3688
64	4392	432	3380
65	4608	0	3914
66	7033	0	3914
67	6696	164	3914
68	5345	0	3435
69	6233	0	3125
70	5149	260	3527
71	4166	0	3682
72	4986	0	3720
73	3920	344	3683
74	4217	0	3324
75	1092	804	3796
76	1802	839	3890
77	6049	263	3779
78	4362	56	3751
79	4781	232	3617
80	3988	261	3749
81	5543	0	3274
82	4048	0	3647
83	3875	0	2124
84	6257	0	3310
