id	slack_time	departure_time	return_time
0	4044	64	3140
1	6768	0	3641
2	5470	0	3553
3	2966	446	3439
4	1503	247	3306
5	3603	145	3283
6	4742	0	3780
7	3010	329	3234
8	3471	739	3790
9	4517	551	3914
10	3474	526	3617
11	2360	443	3719
12	3057	715	3422
13	5177	333	3807
14	3682	146	2617
15	4620	0	3558
16	4810	0	2695
17	4799	0	3906
18	5844	432	3701
19	3643	165	3345
20	3582	0	3237
21	3309	428	3914
22	5447	106	3684
23	7602	0	3519
24	4463	0	3914
25	7340	0	2964
26	4987	175	3654
27	4687	336	3914
28	4894	56	3031
29	2056	265	2378
30	3083	537	3773
31	5421	268	3820
32	1495	435	3883
33	5545	0	3141
34	4671	12	3914
35	5991	154	3629
36	2061	0	3657
37	4698	143	3159
38	5561	0	3656
39	6637	0	3491
40	4819	0	3809
41	4151	0	3914
42	1204	1399	3747
43	4348	0	3072
44	6107	0	3744
45	6560	0	3298
46	4781	0	3599
47	5929	185	3914
48	5619	232	3309
49	4900	0	3616
50	4565	258	3887
51	4635	506	3305
52	3503	73	3914
53	4756	432	3589
54	3522	1567	3334
55	3587	380	3836
56	3230	328	3846
57	6394	444	3655
58	5674	144	3897
59	3398	0	3462
60	2921	415	3406
61	5128	172	3706
62	3431	49	3507
63	1918	140	3688
64	1126	941	3380
65	4854	0	3238
66	6354	0	3914
67	6410	0	3914
68	5776	0	3712
69	6673	0	3125
70	4724	260	3527
71	4181	0	3497
72	6147	0	3720
73	2838	0	3683
74	5782	0	3324
75	3536	0	3796
76	4418	0	3914
77	8055	0	3779
78	5560	0	3751
79	5550	0	3914
80	5522	261	3010
81	5013	360	3683
82	4902	51	3647
83	4059	419	3896
84	5564	548	3218
