id	slack_time	departure_time	return_time
0	6159	88	3914
1	5327	0	3021
2	5970	51	3380
3	3618	356	3592
4	4638	0	3914
5	6087	726	3591
6	5282	0	3807
7	7060	257	3237
8	2763	544	3470
9	4538	47	3914
10	3356	419	3809
11	5273	162	3589
12	3669	0	3328
13	5102	0	3719
14	2525	0	2617
15	5411	165	3435
16	4160	0	3519
17	3163	0	3906
18	6143	0	3422
19	4311	143	3365
20	4543	0	3318
21	2821	0	3117
22	5194	0	3140
23	5085	1030	3606
24	4242	146	3032
25	5987	82	3531
26	6514	0	3629
27	6579	333	3914
28	5505	0	3122
29	5124	342	2725
30	4606	250	3425
31	2175	578	3820
32	2030	747	3883
33	7206	0	3914
34	3564	0	3647
35	4870	0	2722
36	6651	0	3914
37	5617	50	3213
38	6350	0	3418
39	6112	0	3737
40	5011	0	3033
41	4830	0	3914
42	3605	261	2259
43	4825	142	3616
44	5070	287	2791
45	5343	68	3498
46	4755	229	3310
47	2352	380	3657
48	2279	643	3309
49	3567	903	3470
50	2167	48	3763
51	6477	0	3790
52	3236	327	3499
53	6679	0	3402
54	4908	144	3327
55	5096	429	3654
56	3029	263	3455
57	4381	0	3914
58	8173	53	3838
59	4557	0	3657
60	3836	328	3506
61	4231	51	2942
62	4891	0	3033
63	7044	708	3846
64	2316	0	3545
65	3857	0	3860
66	3759	268	2944
67	6024	0	3561
68	2317	166	3306
69	6619	0	3836
70	4574	0	3606
71	2125	443	3706
72	1672	653	3507
73	2966	667	3749
74	6702	51	3914
75	2798	0	3310
76	6432	419	3784
77	5492	172	3896
78	4693	0	3217
79	2760	850	3588
80	5578	357	2846
81	6739	0	3914
82	4627	0	3071
83	2608	428	3417
84	6109	0	3870
