id	slack_time	departure_time	return_time
0	5507	0	3531
1	5244	0	3641
2	5728	233	3553
3	2296	640	3213
4	2879	12	3092
5	1334	327	2975
6	6124	258	3780
7	4211	650	3682
8	4405	0	3719
9	4925	876	3807
10	5100	0	3688
11	2400	0	3807
12	6582	0	3515
13	5792	0	3914
14	4617	0	3914
15	4444	271	3582
16	4466	0	3657
17	4665	0	3561
18	6700	0	3422
19	4669	0	3790
20	4327	329	2821
21	5908	428	3914
22	4780	155	3684
23	7258	0	3629
24	1689	338	3556
25	4720	233	3641
26	4393	141	3654
27	2276	133	3802
28	6570	0	3801
29	4908	0	3763
30	3349	47	3425
31	2190	419	3820
32	814	843	3883
33	5911	0	3683
34	3941	0	3899
35	4762	0	3372
36	1289	527	3890
37	2754	415	3159
38	2845	1326	3656
39	6784	0	3491
40	3677	0	3809
41	4354	0	3914
42	2637	261	3747
43	4758	0	2727
44	4993	380	3737
45	5152	255	2725
46	2996	0	2787
47	4773	0	3283
48	5620	0	3309
49	5775	154	3470
50	5996	0	2626
51	5292	0	3629
52	3294	0	3914
53	4894	0	3402
54	2923	0	3773
55	3935	232	3836
56	2653	0	3914
57	6038	543	3527
58	5936	360	3914
59	5118	0	3363
60	5708	506	3506
61	3620	0	2858
62	3607	166	3914
63	7353	361	3712
64	5139	166	3647
65	2506	0	3058
66	6966	0	3914
67	6634	50	3749
68	4782	0	3435
69	5934	0	3125
70	4978	0	3751
71	2737	332	3706
72	3372	0	3140
73	4646	0	3683
74	4408	0	3693
75	2982	0	3796
76	5746	0	3914
77	5735	172	3779
78	5126	942	3730
79	3582	0	2405
80	4531	1030	3588
81	2527	1434	2856
82	3197	0	2404
83	5549	0	3145
84	6274	444	3310
