id	slack_time	departure_time	return_time
0	2399	64	3140
1	6609	106	3914
2	3766	0	3645
3	7311	0	3790
4	3713	153	3791
5	3071	629	3283
6	5817	0	3780
7	3489	0	3234
8	3697	633	3693
9	4594	240	3914
10	5659	0	2371
11	2548	541	3719
12	5955	242	3730
13	5417	524	3654
14	3629	506	3706
15	6060	140	3838
16	3236	522	3655
17	5969	0	3906
18	5293	0	3701
19	5512	233	3773
20	4055	0	3237
21	4744	428	3212
22	5659	0	3592
23	7401	0	3807
24	3159	166	3617
25	4050	0	3531
26	5824	0	3779
27	5023	0	2905
28	6122	419	3914
29	1347	145	3404
30	6799	146	3823
31	6408	155	3820
32	3810	0	3883
33	3753	849	3749
34	2887	47	3641
35	6309	455	3519
36	2545	0	3657
37	5506	143	3498
38	4604	0	3656
39	6850	0	3491
40	4770	0	3809
41	2772	0	3874
42	3280	530	3914
43	4732	336	3474
44	5666	0	3744
45	6356	68	3298
46	6414	0	3695
47	7789	0	3914
48	3246	0	2553
49	4887	51	3616
50	5980	55	3887
51	2925	328	3305
52	2568	381	3914
53	3369	911	3589
54	3259	417	3606
55	3729	48	3836
56	3346	0	3846
57	6061	364	3914
58	4286	1149	3418
59	1189	614	2434
60	2965	415	3406
61	5726	0	3914
62	2777	143	3507
63	5284	185	3553
64	4470	442	3498
65	4167	0	3238
66	6577	0	3499
67	5228	0	3462
68	5585	0	3712
69	6420	0	3007
70	5871	260	3731
71	5478	0	3497
72	4832	0	3720
73	4833	0	3188
74	5321	0	3324
75	2649	0	3796
76	5205	473	3796
77	7639	0	3870
78	6424	164	3422
79	4652	0	3092
80	4521	0	2920
81	5497	48	3683
82	4200	0	3647
83	4984	257	3914
84	5280	548	3527
