id	slack_time	departure_time	return_time
0	6098	64	3914
1	4904	614	3656
2	6028	0	3606
3	6677	537	3914
4	4690	0	3914
5	6331	0	3420
6	6460	0	3641
7	4196	453	3237
8	4345	0	3751
9	5103	91	2371
10	5510	0	3719
11	6415	0	3435
12	3949	359	3353
13	3259	0	3689
14	2399	0	2728
15	3532	652	3306
16	3890	0	3012
17	5729	241	3629
18	5711	432	3906
19	3661	233	2833
20	3525	324	3914
21	3895	0	3860
22	4292	0	3140
23	7320	260	3701
24	5136	53	3033
25	6450	0	3422
26	6049	0	3629
27	5335	945	3914
28	3480	290	3319
29	6446	0	3737
30	4672	600	3720
31	4491	0	2933
32	4704	0	3914
33	6607	0	3836
34	3830	49	3647
35	6276	144	2998
36	6755	381	3749
37	5008	369	3213
38	8072	143	3683
39	4068	834	3654
40	4862	50	3616
41	4509	261	3914
42	4900	0	3057
43	4707	0	3744
44	5155	0	2798
45	5169	0	3519
46	5185	0	3558
47	3276	333	3657
48	4206	0	3462
49	5749	72	3309
50	8019	0	3780
51	7011	0	3790
52	5749	0	3499
53	4378	0	3492
54	5096	0	3350
55	4823	524	3683
56	4613	0	3417
57	6968	0	3779
58	4988	468	3838
59	3597	48	2813
60	3158	172	3506
61	4989	617	3260
62	4318	629	3404
63	5630	616	3846
64	3238	0	3807
65	4723	521	3836
66	3037	514	3401
67	5943	463	3914
68	4239	82	3870
69	1269	1397	3914
70	3628	47	3549
71	5763	0	3706
72	2771	141	2838
73	4308	0	3396
74	2768	917	3145
75	4919	0	3215
76	6169	55	3914
77	5677	0	3896
78	4748	0	3582
79	5233	166	3827
80	7161	0	3527
81	6406	0	3372
82	5053	155	3592
83	3524	0	3882
84	6164	162	3404
