id	slack_time	departure_time	return_time
0	4273	0	3914
1	3503	0	3369
2	4170	133	3914
3	1256	917	3296
4	7063	327	3914
5	5904	0	3157
6	5493	52	3883
7	4230	342	3606
8	4649	0	3701
9	4143	0	3914
10	3271	435	3688
11	5607	165	3914
12	4992	59	3057
13	4519	175	3790
14	5347	0	3791
15	4463	0	3617
16	4599	258	3506
17	4624	240	3435
18	3287	537	3698
19	3920	164	3914
20	4257	453	3237
21	4955	0	2499
22	3725	235	3600
23	6247	0	3897
24	4600	51	3499
25	3682	332	3455
26	3706	522	3836
27	5303	0	3086
28	3835	233	2843
29	4773	0	3372
30	5456	0	3629
31	3167	0	3222
32	1231	473	2961
33	7699	0	3860
34	3987	0	3887
35	5308	653	3641
36	3586	233	3914
37	5291	0	3238
38	4714	0	3683
39	3650	347	2845
40	3803	0	3655
41	4472	0	3874
42	5481	0	3838
43	5539	290	3763
44	3326	166	3836
45	4282	0	3298
46	5201	0	3751
47	4906	144	3914
48	2361	432	3645
49	5447	524	3744
50	6023	0	3914
51	5042	419	3531
52	2088	521	3404
53	2921	0	3683
54	5552	0	3509
55	5499	0	3310
56	4187	0	3846
57	5867	144	3519
58	6783	0	2496
59	2990	0	3415
60	5201	146	3809
61	4343	0	3594
62	4432	0	3507
63	4418	53	3720
64	3633	0	3820
65	5402	0	3324
66	5766	0	3527
67	2901	0	3591
68	6199	0	3807
69	6783	261	3629
70	6816	0	3914
71	5354	0	3870
72	4145	141	3688
73	3523	0	3283
74	6397	0	3779
75	6146	141	3306
76	2865	563	3914
77	6849	172	3588
78	2722	359	3353
79	3002	543	3474
80	4318	185	3582
81	4421	0	3462
82	5055	0	3657
83	6049	49	3549
84	3969	162	2355
