id	slack_time	departure_time	return_time
0	3946	0	3872
1	6444	0	3914
2	4837	0	3462
3	1807	839	3296
4	7391	0	3914
5	2318	47	3157
6	2785	1616	3883
7	5027	73	3914
8	4893	0	3553
9	4540	0	3807
10	4000	0	2371
11	3575	165	3914
12	2876	0	3328
13	2523	175	3790
14	3388	514	3779
15	5568	53	3435
16	4855	767	3506
17	5882	0	3914
18	5611	0	3882
19	5727	149	3606
20	4257	453	3237
21	4678	151	3124
22	3477	0	3600
23	6889	0	3711
24	3333	619	2820
25	3703	0	2557
26	1916	455	2933
27	2766	327	3399
28	3479	1014	3604
29	4948	0	3274
30	5642	329	3629
31	4279	146	3914
32	1558	141	3914
33	6976	0	3914
34	3309	0	3706
35	4158	0	3197
36	1265	383	3914
37	4302	245	3498
38	4121	865	3656
39	5581	347	3796
40	3785	0	3318
41	2625	247	3874
42	3967	570	3657
43	3144	290	3058
44	4096	43	3654
45	2451	748	3298
46	3314	235	3505
47	3496	0	3914
48	3422	0	3474
49	5250	0	3462
50	7118	0	3914
51	4299	509	3592
52	3491	473	3914
53	6932	0	3402
54	2918	0	3509
55	5576	0	3310
56	2571	185	3846
57	5537	48	3629
58	5357	1049	3914
59	4167	429	3836
60	4894	146	3809
61	4030	998	3531
62	3178	0	3507
63	6588	0	3784
64	2483	0	3820
65	2129	514	3324
66	2919	0	3499
67	3807	49	3616
68	6091	0	3906
69	6791	255	3914
70	5558	143	3682
71	4262	166	3497
72	4625	325	3720
73	5217	0	3080
74	4829	0	3701
75	5133	141	3498
76	2942	754	3914
77	7156	0	3870
78	5399	0	3422
79	2909	0	2898
80	3582	419	3372
81	3683	179	3683
82	5652	0	3657
83	5798	0	3409
84	5728	162	3334
