id	slack_time	departure_time	return_time
0	3826	271	3720
1	3608	419	3914
2	6767	143	3773
3	7499	0	3914
4	7670	0	3882
5	8213	0	3788
6	3281	709	3654
7	1240	233	3698
8	4846	245	3872
9	6378	82	3454
10	1845	1071	2720
11	6298	0	3914
12	4704	53	2941
13	4199	0	3688
14	2658	0	3092
15	7862	0	3914
16	3242	767	3369
17	945	1234	3693
18	4055	0	3641
19	4849	0	3401
20	3302	540	3914
21	3274	0	3914
22	5453	619	3606
23	5351	846	3701
24	6999	0	3874
25	3589	805	3641
26	3323	271	3563
27	4141	0	3350
28	5880	0	3257
29	6244	254	3128
30	5921	0	3228
31	5396	0	3763
32	6568	0	3671
33	3960	165	3836
34	3768	424	3399
35	5739	0	3784
36	8068	271	3749
37	5359	0	3213
38	6195	0	3890
39	3398	728	3737
40	2969	373	3067
41	5114	258	3914
42	3171	419	3123
43	7151	196	3599
44	4041	51	2312
45	5473	0	3561
46	4218	336	3558
47	5493	0	3914
48	4877	233	3219
49	5851	0	3591
50	4556	0	3545
51	3656	232	3914
52	4934	514	3914
53	8760	153	3555
54	2664	930	2942
55	5230	140	3519
56	5107	0	3914
57	3150	0	3914
58	7140	0	3838
59	5068	0	3914
60	5559	0	3807
61	9005	0	3790
62	2611	415	3906
63	5554	381	3846
64	6532	106	3454
65	1833	261	3656
66	2605	619	2129
67	4943	465	3071
68	4989	369	2863
69	1642	1242	3396
70	5486	0	3616
71	5755	51	3706
72	4632	0	3737
73	3266	268	3148
74	8016	0	3237
75	4547	0	3809
76	6105	51	3657
77	5580	0	3682
78	5474	172	3693
79	5111	0	3827
80	6431	0	3040
81	3181	0	3654
82	6544	0	3422
83	4996	0	3497
84	8380	0	3779
85	4331	-138	3764
86	3640	-165	2721
87	4219	-166	4013
88	2696	173	3184
89	4715	-31	3697
90	5847	-148	2969
91	3668	-150	3740
92	4966	6	3972
93	4470	577	2865
94	3270	-69	3420
95	6435	133	3592
96	3090	11	3922
97	4945	52	3796
98	3978	-100	3715
99	3813	7	3332
100	5402	97	3708
101	4275	-19	3660
102	5279	94	3649
103	6411	85	3564
104	3176	-127	3625
105	5255	210	4058
106	2391	384	4068
107	4640	-4	3772
108	2539	206	3471
109	3883	-140	3958
110	4029	52	3926
111	3844	-144	2887
112	3820	114	3697
113	4963	-116	3972
114	2765	-148	3576
115	5158	-165	3692
116	2460	363	3940
117	5460	264	3542
118	3525	-129	3858
119	5546	-36	3373
120	4535	272	3109
121	3918	-53	3465
122	3187	-3	3268
123	5267	-85	3886
124	3256	-159	3471
125	4278	362	4002
126	1227	418	3499
127	4858	31	3922
128	6003	182	3848
129	4720	-2	3731
130	3744	565	3451
131	3872	-158	4030
132	4977	-3	3002
133	4150	353	3851
134	5217	-134	3758
135	4133	299	4032
136	4492	7	3632
137	2015	312	3821
138	3635	-167	3268
139	5495	-166	3969
140	2729	127	3268
141	6872	-53	3373
142	3006	370	3947
143	4144	96	3754
144	4191	-43	3877
145	3347	807	3191
146	665	908	3520
147	404	904	3930
148	4153	-139	4000
149	3730	-98	3097
150	1332	483	3605
151	5567	-45	3598
152	3315	255	3971
153	4247	-148	3293
154	2880	-96	2871
155	4481	-103	3320
156	3836	225	3772
157	177	-72	3974
158	4839	-60	3665
159	4597	-40	4035
160	3327	-123	4013
161	4997	-139	3648
162	4825	-76	3648
163	4535	-31	3873
164	5891	-137	3805
165	3687	180	3201
166	4626	116	4029
167	4489	-36	3724
168	5862	-127	3636
169	3428	25	3703
170	6059	-90	3851
171	5495	52	3095
172	3582	-41	3231
173	2700	242	3392
174	5424	-119	3764
175	5519	284	3909
176	5364	-98	3981
177	4168	216	2967
178	4152	358	3877
179	3371	69	4030
180	4991	29	3731
181	4299	-85	3696
182	5044	113	3564
183	5437	130	3421
184	6009	-116	3940
185	4697	885	3949
186	3817	234	3154
187	3287	69	3601
188	3224	-158	3283
189	2907	310	3873
190	4883	-164	3910
191	5065	-142	3248
192	2996	332	3865
193	3659	44	3409
194	5653	395	4058
195	4481	104	3616
196	4993	167	3835
197	2355	217	4000
198	5101	-104	3131
199	4040	-50	4066
200	3671	-142	3085
201	2817	188	3602
202	5351	-76	3891
203	3870	48	3289
204	4224	-72	3510
205	4267	33	4036
206	1982	262	3063
207	3417	126	3460
208	3861	-165	3876
209	6016	32	3394
210	3119	-132	3558
211	4543	-42	4033
212	6509	7	3943
213	3364	-3	3559
214	1859	-75	3783
215	4349	586	3695
216	6530	-157	3879
217	5572	109	3470
218	4678	76	3926
219	5163	-26	3715
220	4025	160	3320
221	6005	-46	3293
222	3011	666	3576
223	3336	119	3759
224	6007	-33	3520
225	2084	565	3740
226	5926	-100	3471
227	4040	284	3783
228	5643	-92	3943
229	4885	-2	3453
230	3552	63	3357
231	5410	-42	3376
232	3580	210	3876
233	5832	143	4042
234	1589	976	3695
235	4611	52	3513
236	4927	699	3832
237	3807	300	3854
238	5382	-167	3784
239	2143	-121	3183
240	4554	369	3753
241	4513	126	3856
