id	slack_time	departure_time	return_time
0	4240	0	3720
1	5891	358	3883
2	5233	526	3458
3	9706	143	3914
4	8259	0	3882
5	7654	0	3788
6	4759	232	3654
7	1150	419	3698
8	5448	0	3872
9	508	1008	3809
10	4690	0	3588
11	7506	0	3914
12	5918	0	3914
13	4632	0	3731
14	4268	52	3092
15	7391	0	3914
16	7377	449	3470
17	4235	260	3720
18	4491	0	3592
19	6111	52	3401
20	2115	1379	3328
21	4887	0	3238
22	4808	650	3606
23	7096	465	3655
24	5499	0	3310
25	3977	0	3641
26	3440	271	3563
27	5496	0	3914
28	4900	155	3513
29	7452	68	3684
30	4849	329	3234
31	5591	0	3763
32	8835	73	3763
33	3648	165	3836
34	3278	807	3399
35	4770	473	3796
36	6729	0	3749
37	5691	570	2961
38	8257	473	3890
39	3845	196	3737
40	3689	166	3260
41	7272	0	3914
42	5536	0	3594
43	6378	106	3874
44	4341	380	2989
45	4628	0	3561
46	5017	0	3558
47	5213	0	3470
48	5306	233	3219
49	4045	0	3591
50	40	1329	3545
51	5626	0	3751
52	6916	547	3422
53	10642	0	3173
54	5215	0	2942
55	5005	342	3491
56	4811	0	3780
57	2909	0	3310
58	6244	0	3914
59	4143	0	3897
60	2116	242	3807
61	8326	0	3790
62	5574	0	3906
63	5009	419	3846
64	6513	717	3454
65	805	820	3914
66	6218	0	3914
67	4888	1285	3275
68	5924	258	3914
69	2903	0	2620
70	3529	43	3404
71	3558	0	3706
72	2566	432	3780
73	4965	0	2975
74	7305	0	3604
75	5972	419	3809
76	7855	0	3751
77	5817	71	3026
78	4501	600	3222
79	2678	47	2942
80	5310	151	3629
81	4180	0	3791
82	7927	0	3422
83	5043	332	3549
84	7550	166	3779
85	5378	-90	3764
86	4129	527	3668
87	1693	167	4013
88	903	1220	4030
89	5311	-41	3697
90	5106	126	3184
91	3390	-150	3740
92	5730	463	3813
93	4952	96	2981
94	4622	77	3648
95	5470	167	3283
96	5134	11	4036
97	5044	-131	3492
98	5419	21	4066
99	3002	7	2760
100	2495	449	3891
101	2678	182	2895
102	3411	119	1868
103	6296	133	4042
104	4522	-127	3584
105	3693	301	4058
106	2222	363	4068
107	5654	-51	3665
108	3781	217	3448
109	7128	-4	4000
110	4101	-85	3926
111	3502	126	3321
112	4008	84	3697
113	2665	-123	3787
114	3399	-134	2449
115	3062	33	3692
116	4335	97	3940
117	4270	264	3685
118	4630	-121	3985
119	8257	-46	3373
120	5499	-4	3436
121	4474	-53	3784
122	5220	90	3692
123	1193	270	1351
124	4640	-159	3984
125	3611	-116	4033
126	3517	134	3291
127	5963	131	3922
128	4226	362	3985
129	5011	48	3731
130	4956	143	3616
131	3648	-120	3268
132	5701	-3	3741
133	4758	882	3851
134	4792	134	3848
135	5554	-98	4032
136	4394	104	3542
137	3322	-137	4036
138	4352	850	3081
139	5142	90	3969
140	4631	175	3268
141	5074	-64	3321
142	5098	-134	3592
143	1992	-98	3352
144	4823	119	3790
145	2937	542	3191
146	6360	-129	3486
147	3328	-139	3930
148	6622	-132	3958
149	4875	11	3097
150	4733	63	3695
151	4847	669	3879
152	3574	-133	3971
153	4568	-31	3293
154	6186	-3	2871
155	5412	300	3320
156	5018	116	3910
157	6148	-72	3783
158	4681	312	3665
159	5071	178	4030
160	5262	178	4013
161	3898	-131	3696
162	6057	-76	3695
163	4336	450	3873
164	5545	279	3805
165	3782	-60	3408
166	1566	130	4029
167	4171	-11	3821
168	5632	-127	3636
169	3837	86	3703
170	5921	90	3851
171	5695	-70	3784
172	4950	-121	3464
173	3537	-131	3392
174	5809	-119	3535
175	6487	126	3909
176	2504	193	3131
177	6144	-140	3930
178	4887	29	3877
179	2903	-167	2982
180	7024	-106	3731
181	1735	-159	2342
182	5110	321	3784
183	5283	976	3984
184	5368	-136	3940
185	5175	301	3949
186	5324	126	3520
187	4339	69	3282
188	4244	-123	3660
189	3367	-165	3602
190	5951	-164	3364
191	6548	199	3248
192	6950	169	4035
193	6227	109	3365
194	3947	588	4058
195	4547	-31	3576
196	4157	-122	3972
197	3989	-100	3787
198	3369	474	3131
199	3423	422	4066
200	3222	205	3969
201	5095	188	3784
202	2234	178	3891
203	4522	143	3158
204	3690	-40	3510
205	3638	885	3689
206	5123	-166	3145
207	5436	84	2814
208	2559	1268	3876
209	3683	216	3394
210	1703	692	3283
211	1935	310	4033
212	3966	-135	3046
213	1614	690	3564
214	1412	69	3903
215	7531	-158	3695
216	5222	-157	3636
217	5511	-3	3542
218	4419	167	3926
219	4947	-156	3813
220	2757	234	3522
221	3343	-142	3787
222	3032	-98	3625
223	5588	110	4030
224	6401	-98	3520
225	6045	110	3740
226	3445	-100	3671
227	6022	33	3783
228	3497	453	3984
229	4821	7	3940
230	5288	272	3668
231	4476	-42	3863
232	6532	210	3876
233	2934	109	2333
234	632	1411	3467
235	5019	470	3603
236	5068	-43	3832
237	6350	-3	3854
238	4446	63	3483
239	3029	-166	2900
240	5838	-166	3753
241	4560	267	3981
