id	slack_time	departure_time	return_time
0	1152	929	3720
1	5362	419	3914
2	6446	143	3773
3	7684	0	3914
4	6943	0	3882
5	7603	106	3788
6	3749	48	3654
7	486	233	3698
8	4846	245	3872
9	7035	82	3454
10	3030	1071	2720
11	5387	0	3914
12	6011	0	2941
13	4215	0	3688
14	3331	0	3092
15	7301	0	3914
16	3675	570	3369
17	3817	149	3720
18	3439	0	3401
19	4925	53	3401
20	5044	53	3914
21	2410	473	3527
22	5781	619	3606
23	6979	357	3701
24	5772	0	3310
25	4930	0	3641
26	3451	271	3563
27	3140	0	3629
28	5604	0	3031
29	6422	68	3684
30	5959	0	2647
31	5612	0	3763
32	8331	0	3671
33	3331	165	3836
34	4563	424	3399
35	4813	271	3784
36	6713	563	3749
37	6051	0	3688
38	8916	0	3890
39	4523	146	3737
40	2423	613	3067
41	7035	12	3914
42	3859	419	3790
43	4952	196	3599
44	4533	0	2312
45	5217	0	3561
46	4128	336	3558
47	5924	0	3914
48	4826	233	3219
49	5578	0	3591
50	6056	51	3545
51	4201	232	3914
52	4659	514	3914
53	6838	347	3555
54	2346	930	2942
55	5385	185	3519
56	4127	0	3325
57	3536	0	3914
58	7140	0	3838
59	4940	0	3914
60	2267	415	3807
61	8514	0	3790
62	2684	415	3906
63	4717	381	3846
64	4801	196	3454
65	204	748	2966
66	2804	619	2129
67	3325	846	3071
68	6717	369	3914
69	2861	967	3396
70	5306	133	3616
71	5191	51	3706
72	3647	0	3737
73	3357	268	3148
74	7365	238	3237
75	5154	0	3809
76	6319	0	3751
77	5594	0	3682
78	4838	509	2838
79	5770	0	2942
80	6729	0	3040
81	3246	0	3654
82	7193	0	3422
83	4066	332	3497
84	8327	0	3779
85	4901	-90	3764
86	5513	-165	3668
87	4181	-166	4013
88	3501	173	2877
89	5451	-41	3697
90	5879	-148	2969
91	5335	-150	3740
92	4966	6	3972
93	5375	-11	2865
94	3352	-69	3420
95	5635	133	3592
96	3567	11	3922
97	5511	52	3492
98	5545	-100	4066
99	4100	7	3332
100	5402	97	3708
101	2308	392	3660
102	3792	90	3649
103	6980	85	3564
104	5254	-127	3625
105	4579	210	3421
106	2746	255	4068
107	2731	-2	2026
108	4654	206	3448
109	5248	-140	4000
110	2504	466	3926
111	3940	-144	2887
112	3079	114	3697
113	4733	-116	3972
114	1891	-137	3576
115	1456	1549	3692
116	1806	-43	3940
117	2263	264	2579
118	902	332	3755
119	7145	-36	3373
120	3847	272	3109
121	5211	-53	4030
122	4541	-3	3470
123	4162	-85	3886
124	3494	-159	3471
125	6305	180	4002
126	1845	418	3291
127	5161	31	3922
128	5902	272	3848
129	4422	-2	3731
130	3866	565	3451
131	3102	-120	4030
132	4977	-3	3002
133	2382	1653	3851
134	5187	-134	3758
135	6894	299	4032
136	5329	7	3632
137	1023	312	3821
138	2967	1432	3268
139	5373	114	3969
140	4159	127	3268
141	4156	-53	3373
142	3014	370	3947
143	2994	291	3754
144	3269	736	3877
145	4397	84	3191
146	4664	-130	3520
147	2747	17	3930
148	3946	-137	3559
149	4109	-50	3097
150	1224	502	3605
151	5931	-45	3971
152	4949	727	3971
153	3105	274	3293
154	1936	-96	2871
155	4624	-103	3320
156	4629	225	3910
157	177	-72	3974
158	5686	-60	3665
159	5664	-40	4035
160	3866	-123	4013
161	4316	-139	3648
162	5612	-76	3648
163	5001	-31	3873
164	6943	-137	3805
165	4861	-136	3201
166	4084	132	4029
167	4490	-36	3724
168	6052	-127	3636
169	2516	488	3703
170	6331	-90	3851
171	5053	414	3095
172	3112	-41	2430
173	2912	242	3392
174	6402	-119	3764
175	5541	284	3909
176	5241	-98	3981
177	4978	-138	2967
178	5430	358	3877
179	2976	69	4030
180	6277	29	3731
181	4081	-85	3696
182	5921	113	3564
183	5264	130	3790
184	5875	-116	3940
185	7284	25	3949
186	3619	-165	3154
187	4345	69	3601
188	2937	-158	3453
189	3789	504	3873
190	4946	-164	3910
191	2869	-142	3248
192	4208	371	3858
193	4651	44	3409
194	3878	776	4058
195	2529	488	3576
196	5245	-122	3835
197	3632	-140	4000
198	5463	-104	3131
199	4388	-50	4066
200	4433	-142	3969
201	3373	188	3602
202	5840	-76	3891
203	3922	48	3289
204	3852	-72	3510
205	2849	1295	3689
206	3373	216	3510
207	3660	126	2814
208	2854	272	3876
209	6158	32	3394
210	5487	-132	3283
211	3820	25	4033
212	6304	7	3943
213	3866	-98	3559
214	1301	-75	3783
215	1832	1095	3695
216	6799	-157	3879
217	6568	-3	3542
218	4673	-49	3926
219	4793	-26	3715
220	4399	160	3522
221	4685	-46	3097
222	3864	126	3576
223	4390	119	3759
224	6424	-33	3520
225	4578	110	3740
226	5926	-100	3471
227	5299	33	3783
228	6300	-92	3943
229	1354	-2	2081
230	1808	491	3365
231	5087	-42	3376
232	4323	210	3876
233	3520	657	4042
234	1947	863	3467
235	3760	1220	3513
236	2220	1181	3832
237	4305	182	3854
238	5224	-167	3784
239	3169	-121	3558
240	5213	-166	3753
241	4851	126	3981
