id	slack_time	departure_time	return_time
0	4796	271	3720
1	2775	162	3914
2	7218	53	3773
3	6874	0	3914
4	7625	0	3882
5	7918	73	3788
6	4296	0	3654
7	338	271	2961
8	4180	0	3872
9	5950	82	3454
10	4321	440	2720
11	7238	0	3914
12	4484	53	2466
13	4142	0	3688
14	4398	59	3092
15	5765	0	3460
16	3618	449	3369
17	1575	713	3629
18	3097	0	3641
19	5015	0	3401
20	4142	53	3914
21	4317	0	3914
22	2146	1099	3606
23	6608	0	3701
24	6600	0	3874
25	5000	361	3641
26	3547	0	3563
27	2284	172	3157
28	3486	0	2678
29	4570	50	3128
30	4253	0	3228
31	4344	432	3763
32	7203	0	3914
33	4930	165	3779
34	3407	424	3744
35	6082	0	3784
36	8186	271	3749
37	5107	369	3213
38	3901	0	3890
39	5122	0	3737
40	3990	172	3531
41	4034	196	3914
42	2562	419	3123
43	6510	196	3780
44	2946	0	2312
45	4382	0	3561
46	4616	185	3558
47	6347	0	3914
48	4697	233	3219
49	5136	0	3591
50	1987	47	3883
51	5363	232	3914
52	4782	0	3708
53	8835	153	3555
54	3982	729	2942
55	5116	0	3519
56	4195	0	3914
57	1942	0	3914
58	7105	0	3838
59	5715	0	3914
60	3609	0	3807
61	8327	0	3790
62	3667	415	3906
63	5686	381	3846
64	5550	106	3454
65	2457	261	3656
66	1587	807	2129
67	3952	0	2235
68	4778	0	3870
69	1893	941	2033
70	4912	0	3796
71	3613	51	3706
72	2657	0	3235
73	3006	268	3148
74	7451	0	3237
75	4281	179	3809
76	5608	51	3657
77	3634	0	2437
78	4486	329	3693
79	5667	12	3827
80	5629	338	3040
81	2669	0	3654
82	6550	0	3422
83	3344	332	3497
84	4748	338	3779
85	3411	-138	4066
86	3692	-166	2721
87	3055	134	4013
88	1714	173	3184
89	3791	-46	4017
90	2830	-45	3248
91	3536	-150	3740
92	3450	6	3972
93	4882	-132	4033
94	3040	-69	3420
95	3830	-41	3592
96	3995	11	3922
97	3589	-134	3613
98	4288	-100	3715
99	4162	7	2427
100	5825	97	3708
101	4901	-104	3660
102	3937	94	3649
103	4941	85	3510
104	2002	-135	3625
105	4921	210	4058
106	3342	-120	4068
107	5380	-4	3772
108	2572	-127	3471
109	4297	-140	3958
110	3642	52	3926
111	2712	21	3374
112	3820	114	3697
113	4581	-116	3972
114	3936	-140	3576
115	5534	-165	3692
116	3179	470	3940
117	5246	119	3492
118	137	422	3858
119	5796	-36	3697
120	4763	-2	3566
121	5314	-33	3465
122	2923	-3	3877
123	5290	-69	3886
124	3260	-159	3109
125	5632	-116	4002
126	3226	-165	3499
127	5645	31	3922
128	4753	272	3848
129	5265	-2	3731
130	4510	143	3602
131	4439	-158	4030
132	5431	-3	3002
133	3644	353	3851
134	4908	-134	3758
135	6333	197	4032
136	5047	7	3632
137	4831	-141	3821
138	3606	-167	3268
139	2431	-166	3969
140	4575	127	3268
141	5470	-51	3392
142	5702	-120	3947
143	3688	96	3754
144	5119	-43	3877
145	4321	-98	3191
146	3449	259	3520
147	1070	483	3930
148	2790	-139	4000
149	2448	274	3097
150	3928	-19	3451
151	4487	-144	3598
152	3969	104	3971
153	6035	-139	3293
154	5052	-96	4033
155	6712	-103	3471
156	4973	-64	3772
157	3358	-4	3974
158	5405	-60	3665
159	5968	-127	3966
160	1382	461	4013
161	5750	-139	3648
162	5201	-76	3648
163	4412	-50	3873
164	3206	-144	3805
165	2428	515	3201
166	362	727	3863
167	5789	-33	3724
168	4305	-127	3636
169	3496	25	3703
170	4911	-90	3660
171	4179	52	3095
172	4646	-41	3943
173	3575	-106	3790
174	5586	-40	3764
175	3557	936	3909
176	6276	-98	3981
177	7166	216	2967
178	2964	358	3930
179	4540	-118	4030
180	5380	29	3731
181	4243	-85	3878
182	3981	113	3564
183	4784	181	3421
184	4868	-116	3849
185	3075	885	3949
186	5586	234	3662
187	3286	-21	3601
188	3347	-158	3448
189	838	1220	3873
190	4861	142	3910
191	5671	-67	3248
192	6493	-40	3994
193	2540	29	3786
194	3067	395	3976
195	2992	104	2969
196	4813	167	3558
197	2904	217	4000
198	3880	270	3553
199	3520	31	3341
200	3004	-142	2829
201	3465	188	3602
202	5542	-76	3891
203	3287	48	3289
204	2917	-72	3696
205	3960	33	4036
206	3934	-64	3063
207	2654	126	3460
208	4251	-165	3876
209	6070	32	3394
210	1959	-132	3558
211	4936	-42	4033
212	6125	7	3943
213	3402	-147	3559
214	2559	-75	3783
215	5153	255	3695
216	3618	461	3879
217	5735	109	4058
218	2595	76	3426
219	4418	-26	3909
220	3357	-16	3858
221	3543	-155	3293
222	3634	181	3576
223	3165	119	3926
224	4988	-33	3520
225	1353	565	3740
226	6320	-100	3471
227	3827	264	3783
228	5195	132	4017
229	3488	70	3291
230	4119	-148	3546
231	4531	-42	3376
232	4923	210	3876
233	2696	143	3282
234	5328	-158	3695
235	4882	118	3513
236	5581	406	3832
237	3357	300	3854
238	4948	-167	2900
239	2505	87	3183
240	4462	197	3753
241	1646	1512	3856
