id	slack_time	departure_time	return_time
0	2759	0	3720
1	5252	419	3883
2	5375	324	3657
3	5250	53	3914
4	7931	0	3882
5	6222	196	3788
6	3759	336	3654
7	521	233	3698
8	4638	245	3872
9	1684	613	3454
10	3704	743	2720
11	6107	0	3914
12	5262	0	2941
13	5400	0	3731
14	4630	52	3092
15	7301	0	3914
16	5644	0	3372
17	2305	767	3720
18	4991	0	3401
19	5321	52	3401
20	4135	55	3914
21	4703	0	3527
22	5860	424	3606
23	5356	357	3655
24	3145	0	3309
25	5414	0	3641
26	3478	271	3563
27	5531	0	3498
28	4963	155	3031
29	6663	68	3684
30	5790	0	3234
31	5757	0	3763
32	7941	0	3671
33	4388	165	3836
34	2478	807	3399
35	3955	661	3784
36	7138	473	3749
37	1474	570	2379
38	8916	0	3890
39	6355	196	3737
40	3895	166	3260
41	6430	0	3914
42	5824	0	3790
43	6524	73	3914
44	5428	0	2989
45	5676	0	3561
46	5409	0	3558
47	6258	0	3914
48	5309	233	3219
49	4250	0	3591
50	3667	233	3545
51	5620	0	3462
52	4909	989	3914
53	9806	0	3555
54	3517	0	2942
55	5538	185	3392
56	4909	0	3325
57	3541	0	3914
58	6810	91	3838
59	3357	0	3914
60	2011	49	3807
61	8453	73	3790
62	3959	415	3906
63	4096	419	3846
64	3782	1219	3454
65	441	748	3914
66	5164	0	3592
67	4928	846	3071
68	7030	258	3914
69	3862	0	2620
70	4020	43	3616
71	4171	56	3706
72	3271	342	3874
73	2785	675	3310
74	8805	0	3604
75	4945	419	3809
76	7674	0	3751
77	5816	0	3682
78	4501	600	3222
79	6021	0	2942
80	5104	151	3629
81	4821	0	3654
82	8162	0	3820
83	5619	332	3549
84	8018	0	3779
85	4337	-90	3764
86	4808	21	3668
87	3354	-166	4013
88	3581	143	2877
89	5833	-41	3697
90	5346	-155	2969
91	3435	-150	3740
92	4550	309	3972
93	5241	370	4033
94	3436	-69	3660
95	6001	133	3283
96	4063	11	3922
97	5709	52	3492
98	3296	1021	4066
99	3177	274	2760
100	2145	449	3708
101	2482	17	3660
102	4326	133	3649
103	4767	375	3564
104	4307	272	3584
105	5049	210	4058
106	1918	474	4068
107	4574	-2	3943
108	3763	206	3448
109	2666	-4	4000
110	3585	169	3926
111	4717	-46	3321
112	3878	84	3697
113	3613	-116	3972
114	2502	-137	3576
115	4021	25	3692
116	258	1218	3940
117	4364	264	3685
118	4483	-120	3985
119	8093	-36	3373
120	4379	272	3436
121	4542	-53	4036
122	4030	-3	3470
123	2209	270	2947
124	4098	-159	2776
125	6000	180	4002
126	1531	579	3291
127	4758	131	3922
128	6286	90	3848
129	4363	-2	3731
130	5215	85	3616
131	3300	-120	4030
132	3742	-3	3002
133	5973	406	3851
134	5028	-134	3848
135	6601	299	4032
136	4886	7	3632
137	1840	-142	3821
138	5349	979	3081
139	5328	114	3969
140	3954	127	3268
141	3273	-43	2376
142	4632	-134	3849
143	2224	-157	3754
144	4902	119	3790
145	4082	84	3191
146	4375	-121	3486
147	3291	17	3930
148	4722	6	3832
149	4828	-19	3097
150	2951	77	3576
151	5589	-46	3971
152	2293	-133	3971
153	1896	608	3293
154	6604	-96	3821
155	5004	547	3320
156	5957	116	3910
157	131	-72	3974
158	5480	-60	3665
159	5970	-103	4035
160	5762	-148	4013
161	4857	-139	3648
162	5689	-76	3648
163	3696	274	3873
164	6052	180	3805
165	4740	-136	3408
166	3658	356	4029
167	3552	-36	2857
168	6125	-127	3636
169	2092	976	3703
170	6104	-90	3851
171	5046	504	3784
172	3610	118	3464
173	3867	167	3392
174	6025	-119	3764
175	5954	565	3909
176	244	1181	3131
177	5436	-138	2851
178	6366	29	3877
179	2156	-165	3268
180	7722	193	3731
181	4516	-85	3696
182	5607	119	3787
183	6723	266	3994
184	5742	-116	3940
185	6594	25	3949
186	4008	-159	3520
187	4169	69	3282
188	498	-121	1873
189	4225	-165	3602
190	6107	-164	3910
191	5658	85	3248
192	5386	371	3858
193	3942	44	3409
194	4261	588	4058
195	4106	-31	3576
196	4755	-122	3731
197	3413	-140	2780
198	4436	854	3131
199	4414	-50	4066
200	4613	90	3969
201	3691	188	3694
202	4746	178	3891
203	4291	143	3579
204	4851	-72	3510
205	3693	276	3689
206	4242	262	3145
207	3999	126	2814
208	4978	-98	3876
209	5213	32	3394
210	4193	321	3283
211	2418	-16	4033
212	4444	450	3943
213	4548	-44	3559
214	439	180	3783
215	5826	-158	3695
216	5749	-157	3879
217	6822	-3	3542
218	4514	-44	3926
219	5349	-156	3715
220	2879	553	3522
221	3706	-142	3384
222	4679	126	3576
223	5796	110	4030
224	5650	-33	3520
225	5652	110	3740
226	6290	-100	3471
227	5676	33	3783
228	5582	-116	3984
229	4130	7	2952
230	4105	491	3668
231	5345	-42	3863
232	5602	210	3876
233	5113	97	4042
234	2570	173	3467
235	3002	417	3513
236	6494	-43	3832
237	5538	-3	3854
238	4403	-167	3483
239	4043	-121	3183
240	5213	-166	3753
241	5146	63	3981
