id	slack_time	departure_time	return_time
0	4822	0	3779
1	5833	358	3883
2	2714	526	3458
3	9136	143	3914
4	7393	429	3882
5	9077	0	3788
6	5129	232	3654
7	1666	419	3698
8	5325	0	3872
9	1958	833	3809
10	4690	0	3588
11	7298	0	3914
12	6307	0	3914
13	4780	327	3731
14	3836	52	3071
15	6893	145	3914
16	6240	871	3470
17	4897	0	2518
18	5106	0	3128
19	5928	52	3401
20	3017	1042	3328
21	5826	0	3238
22	5573	453	3606
23	7574	0	3655
24	4967	0	3310
25	3611	613	3641
26	3075	271	3383
27	5544	254	3711
28	4988	155	3513
29	7488	68	3684
30	4859	329	3234
31	5396	0	3820
32	7505	442	3763
33	5243	165	3836
34	4570	0	3399
35	3807	473	3796
36	7460	0	3749
37	6436	72	2961
38	9753	0	3890
39	3292	196	3737
40	4417	166	3260
41	6487	0	3914
42	4266	342	3594
43	5685	106	3874
44	4623	0	2989
45	4392	0	3561
46	5341	0	3558
47	4238	245	3470
48	5270	324	3219
49	4213	0	3591
50	2166	347	3545
51	5013	0	3751
52	6839	547	3422
53	10473	0	3173
54	5589	0	2942
55	4129	659	3712
56	5484	0	3780
57	3449	0	3310
58	7576	0	3914
59	4544	0	3897
60	3428	0	3807
61	6287	0	3606
62	4727	0	3906
63	6968	0	3846
64	7144	432	3454
65	2154	820	3914
66	6399	0	3914
67	5810	463	3275
68	6322	258	3914
69	3078	0	3791
70	3574	43	2553
71	3670	0	3706
72	2836	432	3780
73	4283	0	2975
74	6598	356	3604
75	6078	419	3809
76	7411	0	3751
77	5852	71	3026
78	4513	600	3222
79	2678	47	2942
80	5310	151	3629
81	3057	0	2303
82	6824	0	3422
83	4747	332	3145
84	5783	257	3779
85	5378	-90	3764
86	3788	527	3668
87	2460	-156	4013
88	2426	596	4030
89	4931	395	4017
90	2517	126	3092
91	6365	-150	3740
92	4256	850	3813
93	5738	96	2981
94	4501	-19	3648
95	4335	167	3283
96	5487	11	4036
97	6472	-131	3492
98	4568	916	4066
99	4134	7	3976
100	3517	449	3891
101	1701	457	2895
102	3630	119	3069
103	4035	323	4042
104	4245	-127	3584
105	4055	301	3512
106	2233	363	4068
107	5439	-51	3665
108	4151	217	3448
109	7116	-4	4017
110	3592	17	3926
111	4009	126	3499
112	1733	771	3761
113	2542	-123	3787
114	3422	-135	2449
115	3882	210	3692
116	2399	630	3940
117	4021	264	3685
118	5186	-121	3471
119	6292	312	3373
120	4748	-4	3436
121	3355	-53	3037
122	4204	180	3692
123	1743	-33	1351
124	4253	-159	3984
125	8074	-116	4033
126	3664	134	3291
127	3962	131	3922
128	5953	-2	3985
129	5311	48	3731
130	4500	362	3616
131	4158	-158	3849
132	6121	-3	3741
133	4758	882	3851
134	6380	-134	3848
135	5236	-98	4032
136	3885	11	3542
137	2997	-137	3787
138	3729	850	3081
139	4925	90	3969
140	5271	175	3268
141	5104	-64	3374
142	5319	-134	3592
143	435	595	3352
144	3495	119	3790
145	4279	-147	3191
146	5492	-72	3486
147	3494	-69	3930
148	4847	272	3958
149	4990	11	3792
150	4516	63	3695
151	5351	-75	3783
152	3119	-133	3971
153	4027	-31	3293
154	6247	-3	3754
155	5810	-140	3758
156	4310	116	3910
157	6321	52	4036
158	5092	-104	3665
159	4742	178	3985
160	6058	299	4013
161	4203	-131	3696
162	4973	178	3695
163	4016	279	3873
164	5922	279	3805
165	2306	374	3408
166	2149	127	4029
167	2657	162	3821
168	5471	-127	3636
169	4108	86	3703
170	5834	90	3851
171	4612	-70	3499
172	4348	-121	3464
173	3327	-159	3392
174	4439	-119	3535
175	6190	471	4030
176	3256	-104	3131
177	5790	565	3930
178	3801	-43	3877
179	3019	-167	2982
180	7590	-106	3731
181	3887	-103	3856
182	4771	321	3784
183	4778	976	3984
184	2656	1674	3520
185	5175	301	3949
186	5145	126	3520
187	4419	63	3282
188	3600	-123	3377
189	3413	-165	3602
190	4853	-164	3364
191	5289	658	3632
192	6860	169	4035
193	6227	109	3365
194	5352	162	4058
195	3455	391	3576
196	4176	-122	3972
197	3913	-100	3787
198	3610	474	2946
199	3757	417	4066
200	3204	-116	2768
201	5866	188	3784
202	3819	178	3958
203	3933	143	3158
204	3518	234	3510
205	4333	885	3357
206	4621	-166	3145
207	5223	84	2814
208	4396	1089	3876
209	4515	216	3394
210	1971	692	3283
211	2884	310	4033
212	4027	-142	3046
213	2227	217	3564
214	1232	259	3903
215	7531	-158	3695
216	4061	-166	3636
217	4923	-3	3854
218	5077	167	3926
219	2780	-16	3147
220	3354	-121	3522
221	3463	-142	3576
222	4089	-98	3909
223	5122	110	4030
224	6401	-98	3520
225	4803	463	3740
226	4792	-100	3671
227	6072	33	3783
228	3755	514	3984
229	4368	7	3940
230	5032	272	3668
231	4687	-42	3958
232	5997	210	3876
233	3936	109	3513
234	1977	691	1213
235	5427	470	3603
236	5068	-43	3832
237	6301	-3	3854
238	4637	-165	3092
239	3404	-167	2900
240	5382	-148	3753
241	4777	-159	3981
