id	slack_time	departure_time	return_time
0	0	331	786
1	204	67	1494
2	24	57	689
3	0	0	607
4	0	434	1398
5	0	432	816
6	487	147	1690
7	0	336	1015
8	0	430	734
9	0	430	745
10	0	720	791
11	94	0	1240
12	80	0	1063
13	373	0	1577
14	25	0	1085
15	86	58	996
16	322	0	1254
17	0	625	863
18	51	343	1295
19	209	0	943
20	261	0	1136
21	140	0	1540
22	219	66	1673
23	128	242	894
24	305	0	1245
25	0	618	958
26	234	0	1442
27	196	60	1517
28	0	162	1437
29	161	0	1158
30	109	67	1548
31	0	618	1170
32	141	66	1534
33	0	515	1386
34	96	56	1358
35	0	243	1616
36	0	154	1247
37	73	60	1169
38	92	153	1169
39	103	0	1236
40	0	240	899
41	0	527	834
42	0	1097	1035
43	0	150	625
44	523	0	1490
45	129	0	834
46	0	895	1388
47	73	0	1193
48	344	56	1396
49	0	799	1824
50	308	0	1571
51	283	61	1254
52	182	69	1295
53	62	794	1714
54	161	154	1294
55	189	0	1437
56	0	812	1226
57	0	888	1505
58	136	60	1072
59	0	614	1291
60	311	153	1569
61	192	59	1395
62	261	0	1261
63	136	0	1323
64	0	627	999
65	180	57	817
66	140	158	1182
67	295	65	1225
68	0	340	1017
69	0	725	932
70	59	60	1314
71	108	66	1222
72	184	0	1424
73	118	78	1219
74	0	346	1273
75	201	0	1088
76	265	0	1684
77	0	530	1383
78	0	161	1659
79	183	0	1046
80	128	61	1076
81	79	154	961
82	0	521	922
83	23	526	1340
84	24	60	1264
85	175	0	1040
86	296	0	1143
87	158	0	1389
88	0	536	545
89	103	65	1109
90	300	0	1587
91	136	0	1167
92	242	0	1609
93	170	0	1515
94	284	61	1569
95	160	0	1367
96	0	431	1393
97	206	253	1098
98	125	67	1156
99	78	151	1071
100	394	60	1301
101	52	439	963
102	145	0	904
103	221	62	1272
104	28	247	1223
105	0	152	964
106	0	246	821
107	0	630	1090
108	521	56	1584
109	46	55	1038
110	117	0	1311
111	307	153	1429
112	35	60	1088
113	204	247	1563
114	249	0	1278
115	70	68	1202
116	0	534	844
117	0	535	797
118	0	427	959
119	0	419	1281
120	272	0	1250
121	154	0	1334
122	64	0	1115
123	156	155	1097
124	0	422	688
125	231	52	1445
126	138	55	1363
127	189	0	1391
128	238	61	1223
129	128	149	1411
130	35	0	1109
131	0	636	1186
132	0	0	964
133	151	56	1431
134	0	902	1723
135	0	521	1118
136	0	1171	1540
137	670	0	1103
138	225	0	1451
139	86	0	1208
140	164	59	1559
141	170	0	975
142	59	56	900
143	49	355	1131
144	374	0	1262
145	0	819	863
146	0	698	785
147	20	0	863
148	0	443	982
149	187	161	1362
150	0	707	1483
151	131	69	1355
152	0	59	1039
153	450	236	1480
154	241	0	1167
155	156	64	1318
156	0	524	1318
157	118	55	1112
158	581	149	1627
159	236	0	1465
160	131	0	1026
161	628	60	1415
162	435	0	1530
163	144	0	1209
164	0	706	1095
165	31	152	1137
166	704	55	1582
167	264	0	1247
168	0	332	985
169	0	411	1167
170	0	634	980
171	348	0	1455
172	0	427	1615
173	26	68	1104
174	85	154	900
175	169	0	1261
176	0	0	596
177	0	734	1185
178	147	0	1397
179	0	334	1625
180	0	517	1164
181	523	68	1674
182	0	715	1369
183	20	68	968
184	281	160	1438
185	51	720	1574
186	0	339	1413
187	0	806	571
188	0	621	1215
189	84	251	1071
190	0	524	932
191	265	64	1477
192	159	0	1273
193	106	69	1193
194	236	56	1064
195	220	60	1283
196	79	158	1129
197	59	63	1241
198	0	522	1249
199	157	68	1436
200	238	0	1074
201	0	1017	1812
202	117	0	1441
203	205	59	1122
204	244	66	1202
205	568	0	1273
206	114	60	1136
207	0	0	772
208	0	708	1133
209	196	244	1146
210	277	0	1503
211	0	627	1006
212	386	69	1502
213	205	261	1515
214	497	48	1500
215	201	0	1714
216	144	0	1052
217	244	59	1603
218	0	152	780
219	121	344	1368
220	0	818	1429
221	252	70	1285
222	214	73	1522
223	0	608	997
224	476	0	1239
225	134	61	1107
226	130	62	1533
227	0	529	1196
228	264	344	1588
229	184	0	1017
230	256	247	1348
231	0	713	915
232	378	152	1308
233	110	63	969
234	169	148	1663
235	0	348	1696
236	182	0	1310
237	0	519	891
238	300	241	1365
239	342	243	1474
240	172	152	973
241	277	0	1078
242	118	161	1135
243	183	69	1389
244	159	0	1122
245	56	0	1025
246	0	241	580
247	0	985	1286
248	0	239	973
249	223	0	1048
250	261	154	1367
251	136	240	1043
252	0	426	719
253	0	239	1263
254	258	154	1379
255	0	439	645
256	0	1000	1796
257	16	253	1031
258	0	703	1479
259	0	0	532
260	202	0	1334
261	0	340	997
262	126	336	1194
263	0	247	922
264	0	250	880
265	0	620	316
266	0	0	564
