id	slack_time	departure_time	return_time
0	0	711	1254
1	0	608	784
2	24	57	689
3	0	0	607
4	491	60	1437
5	0	708	816
6	487	147	1690
7	0	55	926
8	0	520	734
9	359	150	1383
10	112	625	791
11	0	344	1318
12	80	0	1063
13	0	889	828
14	0	608	714
15	0	609	728
16	0	638	874
17	0	707	863
18	0	701	1153
19	0	728	1274
20	0	1005	1136
21	154	0	1540
22	0	921	1309
23	0	529	979
24	0	721	846
25	0	720	958
26	0	985	1261
27	0	424	1374
28	0	822	1010
29	33	621	1241
30	0	715	454
31	0	430	847
32	0	523	843
33	0	786	1007
34	564	154	1273
35	0	604	798
36	0	908	1247
37	0	983	1346
38	145	247	1107
39	0	726	1236
40	0	240	899
41	0	336	834
42	0	815	1502
43	0	150	625
44	197	78	387
45	26	0	789
46	0	531	814
47	0	340	1411
48	0	628	695
49	0	719	1118
50	0	1057	1482
51	78	431	1208
52	0	826	1295
53	0	614	925
54	0	529	689
55	0	798	1410
56	0	706	1226
57	0	722	1155
58	0	440	1072
59	0	709	1350
60	0	616	661
61	0	605	708
62	101	63	1012
63	0	642	1413
64	337	245	1445
65	0	431	642
66	62	417	1616
67	0	618	1225
68	276	0	1038
69	118	0	1146
70	41	337	1177
71	0	624	862
72	0	717	921
73	0	1005	1146
74	0	613	957
75	201	0	1088
76	0	1091	791
77	0	819	856
78	372	0	1793
79	0	706	1115
80	0	716	1095
81	79	154	961
82	0	527	922
83	0	718	1124
84	0	616	750
85	0	1000	843
86	522	0	1363
87	0	992	574
88	0	343	944
89	203	65	841
90	162	152	1437
91	0	249	1109
92	0	712	1506
93	406	0	1158
94	0	805	1133
95	0	818	944
96	0	704	1391
97	0	715	989
98	0	528	706
99	0	694	1067
100	0	699	1301
101	0	619	808
102	145	0	904
103	0	896	1272
104	317	356	1517
105	0	152	964
106	0	427	821
107	0	908	1090
108	0	821	1297
109	143	55	1133
110	155	611	990
111	0	634	749
112	0	613	1576
113	0	805	1265
114	192	0	323
115	0	718	648
116	0	425	702
117	0	60	807
118	643	153	1483
119	0	360	979
120	0	804	358
121	0	424	928
122	113	0	1046
123	56	155	832
124	0	362	359
125	46	59	1530
126	0	149	589
127	0	334	718
128	0	239	725
129	0	809	1039
130	0	815	1339
131	0	796	504
132	0	814	844
133	0	884	391
134	0	812	918
135	307	66	1016
136	0	0	1540
137	0	617	451
138	0	703	709
139	0	512	776
140	0	810	713
141	0	521	577
142	59	56	900
143	31	243	687
144	0	1178	955
145	0	720	705
146	0	801	785
147	20	0	863
148	0	0	526
149	0	814	1120
150	205	67	1071
151	0	893	855
152	0	332	780
153	0	713	1095
154	55	251	1179
155	0	318	804
156	0	0	593
157	562	0	1358
158	0	987	544
159	0	900	1465
160	515	0	1534
161	0	161	724
162	0	897	681
163	150	148	1190
164	0	717	659
165	144	56	1355
166	0	901	950
167	114	0	433
168	201	339	1474
169	0	516	1003
170	42	0	1515
171	0	810	1344
172	0	895	313
173	0	725	973
174	85	154	900
175	173	64	763
176	0	0	596
177	0	723	544
178	0	741	934
179	0	798	279
180	0	803	825
181	0	883	505
182	0	618	725
183	20	68	968
184	0	805	569
185	0	529	1136
186	0	524	962
187	0	711	1287
188	0	68	924
189	48	59	759
190	0	803	932
191	0	709	979
192	0	897	1273
193	211	69	1152
194	134	419	990
195	56	344	725
196	0	707	1046
197	162	68	1307
198	52	0	674
199	0	634	512
200	0	426	1588
201	0	432	1209
202	0	230	830
203	25	450	1386
204	0	540	1202
205	246	149	1169
206	0	258	910
207	183	0	905
208	0	707	1169
209	0	710	1215
210	0	713	703
211	0	627	1006
212	0	795	1136
213	0	525	1053
214	0	904	1500
215	0	615	743
216	0	339	638
217	0	621	1191
218	0	240	797
219	0	244	528
220	98	340	952
221	0	725	1135
222	0	893	1522
223	0	521	540
224	0	621	827
225	210	61	1134
226	0	618	973
227	0	434	1027
228	528	0	1559
229	0	520	1017
230	101	251	1092
231	247	153	1123
232	0	804	698
233	110	63	969
234	0	887	734
235	0	704	1089
236	0	617	250
237	0	532	891
238	0	534	973
239	0	523	1311
240	193	152	1442
241	429	0	1574
242	118	161	1135
243	0	614	697
244	0	333	902
245	0	702	1025
246	0	532	580
247	202	61	1457
248	0	902	1015
249	223	0	1048
250	0	910	1367
251	136	240	1043
252	0	442	719
253	0	522	687
254	0	622	904
255	0	521	1067
256	0	620	1039
257	0	344	705
258	0	0	653
259	0	0	532
260	0	621	847
261	0	340	997
262	266	65	1194
263	0	328	1086
264	0	60	822
265	14	63	1526
266	0	0	564
