id	slack_time	departure_time	return_time
0	0	350	877
1	0	617	784
2	24	57	689
3	0	0	607
4	226	60	1398
5	0	248	816
6	487	147	1690
7	221	160	1201
8	0	618	734
9	0	815	745
10	0	884	791
11	0	525	793
12	80	0	1063
13	373	0	1577
14	0	424	714
15	241	58	1076
16	0	921	1092
17	0	625	863
18	0	622	1153
19	0	626	786
20	214	244	1334
21	140	0	1540
22	192	152	1559
23	0	698	979
24	0	731	846
25	0	620	958
26	234	0	1442
27	0	920	1517
28	0	904	1010
29	141	0	1261
30	319	421	939
31	0	521	1170
32	0	520	1534
33	0	998	1007
34	0	721	1395
35	0	604	798
36	0	525	1247
37	0	716	996
38	0	510	1134
39	23	250	1236
40	0	240	899
41	0	521	834
42	289	149	1318
43	0	150	625
44	0	624	1175
45	129	0	834
46	363	59	814
47	0	694	1193
48	0	247	785
49	0	426	531
50	0	992	1571
51	283	61	1254
52	0	915	1295
53	0	818	883
54	210	146	1308
55	421	0	688
56	0	708	1226
57	0	819	1505
58	250	340	1344
59	0	1017	1212
60	0	628	1569
61	0	821	708
62	0	444	847
63	0	822	1413
64	0	716	999
65	0	885	642
66	752	0	897
67	0	417	1219
68	276	0	1038
69	0	725	932
70	59	60	1314
71	0	803	992
72	0	717	921
73	0	724	572
74	0	431	957
75	201	0	1088
76	241	0	1209
77	0	617	770
78	372	0	1793
79	0	706	1115
80	0	716	1095
81	79	154	961
82	0	619	922
83	23	526	1530
84	102	60	1039
85	0	612	843
86	473	0	1011
87	0	615	1627
88	0	888	545
89	282	65	1100
90	423	0	1437
91	182	0	1169
92	242	0	1609
93	105	344	1684
94	284	61	1569
95	207	329	1437
96	214	246	512
97	559	0	989
98	310	67	1347
99	322	151	1067
100	450	155	1714
101	293	0	963
102	145	0	904
103	0	709	1272
104	493	247	1477
105	0	152	964
106	0	239	821
107	0	528	1090
108	229	56	1297
109	46	55	1038
110	0	795	990
111	0	151	1429
112	92	60	1219
113	0	242	1265
114	249	0	1278
115	70	68	1202
116	0	328	844
117	0	434	462
118	0	826	959
119	0	699	833
120	0	329	1410
121	269	0	1072
122	113	0	1046
123	156	155	1097
124	0	251	688
125	0	714	1226
126	0	344	1110
127	89	0	1182
128	263	61	1249
129	0	152	1039
130	79	0	1109
131	0	636	1186
132	418	160	791
133	146	0	1483
134	0	801	918
135	0	521	1118
136	0	1082	1540
137	0	634	759
138	0	703	709
139	153	0	1222
140	0	66	713
141	170	0	975
142	59	56	900
143	224	355	1334
144	374	0	1262
145	0	428	863
146	0	0	785
147	20	0	863
148	0	1005	982
149	187	161	1362
150	0	434	759
151	0	340	973
152	0	337	691
153	450	236	1480
154	0	713	1167
155	0	425	717
156	0	451	925
157	82	55	1363
158	543	161	924
159	236	0	1465
160	397	60	891
161	0	161	724
162	0	893	681
163	144	0	1209
164	0	419	1383
165	0	710	1137
166	549	55	1281
167	0	339	1247
168	0	433	985
169	0	737	674
170	0	531	980
171	418	0	1182
172	0	980	1083
173	87	151	973
174	85	154	900
175	0	712	1261
176	0	0	596
177	0	734	1185
178	490	170	1806
179	0	1000	1625
180	0	517	1164
181	0	624	1674
182	0	707	725
183	20	68	968
184	0	808	569
185	0	618	800
186	333	434	486
187	62	810	1156
188	0	621	1215
189	84	251	1071
190	0	812	932
191	951	0	979
192	0	722	1273
193	106	69	1193
194	236	56	1064
195	220	60	1283
196	0	694	1129
197	0	628	1241
198	0	903	789
199	0	883	1436
200	238	0	1074
201	0	798	1584
202	0	253	1041
203	205	59	1122
204	0	900	1202
205	693	0	1439
206	114	60	1136
207	0	614	772
208	0	522	1133
209	372	0	1146
210	277	0	1503
211	0	627	1006
212	386	69	1502
213	205	261	1515
214	497	48	1500
215	0	155	926
216	309	0	1196
217	244	59	1603
218	0	605	1250
219	379	66	1181
220	0	794	835
221	0	799	1135
222	214	73	1522
223	0	634	800
224	476	0	1239
225	134	61	1107
226	0	530	657
227	0	524	1052
228	644	0	1588
229	92	238	1186
230	47	435	1348
231	0	801	915
232	254	152	1294
233	110	63	969
234	0	630	734
235	300	0	1089
236	0	610	1824
237	0	527	891
238	249	241	973
239	443	153	1105
240	165	152	1104
241	290	0	1389
242	118	161	1135
243	0	427	697
244	159	0	1122
245	0	701	1025
246	0	519	580
247	218	532	1286
248	0	439	1411
249	223	0	1048
250	261	154	1367
251	136	240	1043
252	0	612	719
253	0	786	1263
254	258	154	1379
255	0	526	645
256	0	243	668
257	16	253	1031
258	0	0	653
259	0	0	532
260	0	799	659
261	0	340	997
262	266	65	1194
263	0	520	1124
264	0	612	1208
265	0	60	316
266	0	0	564
