id	slack_time	departure_time	return_time
0	0	711	1254
1	0	608	784
2	24	57	689
3	0	0	607
4	491	60	1437
5	0	708	816
6	487	147	1690
7	108	160	926
8	0	520	734
9	466	150	1286
10	112	625	791
11	0	815	1318
12	80	0	1063
13	0	889	828
14	0	608	714
15	0	609	728
16	0	638	874
17	0	328	863
18	0	340	1153
19	0	622	1274
20	0	1005	1136
21	280	0	1663
22	0	921	1309
23	0	529	979
24	0	721	846
25	0	720	958
26	0	985	1261
27	0	424	1374
28	0	822	1010
29	0	434	620
30	0	437	454
31	239	52	1170
32	0	523	843
33	0	786	1007
34	564	154	1273
35	0	604	798
36	0	908	1247
37	0	626	1167
38	0	429	1134
39	0	726	1236
40	0	240	899
41	0	149	834
42	0	814	1262
43	0	150	625
44	0	424	1031
45	514	0	1285
46	0	531	814
47	0	694	1193
48	164	0	695
49	0	719	1118
50	0	1057	1482
51	78	431	1208
52	0	826	1295
53	0	614	1221
54	0	529	689
55	0	722	1294
56	0	706	1226
57	0	722	1155
58	0	433	1072
59	534	155	1350
60	0	616	661
61	0	605	708
62	283	57	1012
63	0	642	1413
64	0	725	999
65	0	623	642
66	51	417	1455
67	0	618	1225
68	276	0	1038
69	273	0	1164
70	0	710	1177
71	0	624	862
72	0	717	921
73	0	710	1219
74	0	613	957
75	201	0	1088
76	0	428	791
77	0	819	856
78	372	0	1793
79	0	706	1115
80	0	716	1095
81	79	154	961
82	0	527	922
83	0	718	1124
84	0	616	750
85	0	1000	843
86	667	0	1347
87	0	992	574
88	33	157	545
89	353	65	1503
90	26	346	1437
91	0	543	1029
92	0	712	1506
93	236	536	635
94	0	805	1133
95	0	818	944
96	0	713	1391
97	0	715	989
98	0	161	706
99	0	694	1067
100	0	799	1301
101	452	55	808
102	145	0	904
103	0	896	1272
104	506	356	1517
105	0	152	964
106	0	427	821
107	0	908	1090
108	0	821	1297
109	235	55	1223
110	155	611	990
111	0	634	749
112	355	324	1576
113	0	805	1265
114	0	244	323
115	114	429	648
116	69	0	702
117	0	434	807
118	170	153	1483
119	405	0	1363
120	0	804	358
121	0	435	928
122	113	0	1046
123	56	155	832
124	0	628	612
125	46	59	1530
126	0	528	361
127	0	434	718
128	0	514	725
129	0	809	1039
130	185	527	1582
131	0	796	504
132	0	344	1022
133	0	884	391
134	0	812	918
135	307	66	1016
136	0	0	1540
137	0	617	451
138	0	703	709
139	0	60	1156
140	0	810	713
141	0	0	577
142	59	56	900
143	0	614	687
144	0	1178	955
145	0	720	705
146	0	801	785
147	20	0	863
148	0	339	526
149	406	0	1169
150	84	60	833
151	0	710	855
152	0	250	487
153	0	713	1095
154	446	0	1249
155	0	337	804
156	0	55	593
157	651	0	1762
158	0	987	544
159	0	900	1465
160	515	0	1534
161	0	68	724
162	0	897	681
163	199	0	1075
164	0	446	935
165	144	56	1355
166	0	728	950
167	0	339	786
168	502	66	1474
169	0	60	674
170	162	417	980
171	0	810	1344
172	0	895	313
173	0	701	973
174	85	154	900
175	0	230	763
176	0	0	596
177	0	349	544
178	0	741	934
179	0	798	279
180	108	244	825
181	0	883	505
182	0	618	725
183	20	68	968
184	78	158	569
185	0	426	552
186	305	52	1048
187	0	516	580
188	0	238	924
189	0	335	969
190	117	619	932
191	0	709	979
192	0	897	1273
193	289	69	1186
194	136	61	990
195	5	161	725
196	0	242	1046
197	127	411	520
198	0	530	789
199	0	421	1536
200	760	0	1588
201	0	432	1209
202	0	715	830
203	0	166	1122
204	0	540	1202
205	365	149	1273
206	0	621	910
207	0	525	905
208	0	707	1169
209	0	712	1146
210	0	713	703
211	0	627	1006
212	0	795	1136
213	0	426	782
214	0	904	1500
215	0	615	743
216	0	340	638
217	0	621	1191
218	0	240	797
219	0	627	528
220	170	442	952
221	0	244	1135
222	0	893	1522
223	0	521	540
224	0	48	827
225	134	61	1107
226	110	331	1110
227	19	429	1052
228	542	0	1559
229	0	520	1017
230	101	251	1092
231	334	0	1123
232	0	980	841
233	110	63	969
234	0	887	734
235	0	704	1089
236	0	617	250
237	0	532	891
238	0	534	973
239	0	523	1311
240	193	152	1442
241	429	0	1574
242	118	161	1135
243	0	614	697
244	0	333	902
245	0	702	1025
246	0	532	580
247	202	61	1457
248	0	902	1015
249	223	0	1048
250	0	786	1367
251	136	240	1043
252	0	0	719
253	0	522	687
254	0	885	904
255	0	521	1067
256	0	620	1039
257	0	344	705
258	0	0	653
259	0	0	532
260	0	621	847
261	0	340	997
262	266	65	1194
263	0	612	1358
264	0	60	822
265	14	63	1526
266	0	0	564
