id	slack_time	departure_time	return_time
0	522	0	834
1	349	153	1202
2	306	0	1457
3	426	149	1324
4	168	0	810
5	6	0	1631
6	147	0	1609
7	87	0	1474
8	195	59	1273
9	212	158	1263
10	257	65	1191
11	319	0	1506
12	305	0	1576
13	93	0	1313
14	101	0	1344
15	159	0	1095
16	189	0	1180
17	224	0	1295
18	223	66	1127
19	139	0	906
20	251	0	1723
21	342	168	1526
22	81	0	1252
23	297	0	1321
24	90	0	1291
25	320	63	1339
26	134	0	1624
27	372	149	833
28	250	155	1389
29	513	63	1139
30	489	0	1533
31	78	0	1391
32	233	154	1674
33	406	78	1334
34	228	148	1193
35	50	0	1273
36	238	252	1465
37	199	0	1663
38	155	0	760
39	282	0	1413
40	254	157	1301
41	560	0	1704
42	87	0	1505
43	322	160	1762
44	436	69	705
45	165	68	1114
46	81	58	1494
47	322	63	1538
48	71	0	1425
49	233	0	1078
50	257	148	983
51	95	0	1135
52	199	154	870
53	421	0	1517
54	359	59	1603
55	349	0	1429
56	479	0	1014
57	171	52	1438
58	600	0	1315
59	126	63	1323
60	183	0	1796
61	201	151	1627
62	712	0	1574
63	304	0	1047
64	216	155	949
65	279	0	1717
66	326	159	828
67	153	0	809
68	141	0	1129
69	126	0	1250
70	238	0	1201
71	299	58	1379
72	414	60	1318
73	217	64	1167
74	327	151	1522
75	318	58	1131
76	289	0	800
77	84	0	1247
78	270	60	1515
79	373	59	1348
80	155	0	1441
81	134	69	1158
82	249	55	973
83	129	0	1136
84	200	0	830
85	170	0	1137
86	189	0	1297
87	221	0	1233
88	126	56	877
89	174	0	1272
90	185	56	1209
91	280	0	1517
92	208	71	1190
93	403	161	1451
94	273	0	1754
95	56	0	1673
96	25	0	1294
97	501	69	1483
98	325	59	1233
99	160	0	1377
100	364	0	1404
101	123	56	929
102	131	61	1174
103	646	0	772
104	210	0	1714
105	140	60	1569
106	168	0	1308
107	135	162	769
108	345	55	1014
109	250	160	1540
110	73	0	1264
111	82	0	1812
112	197	153	852
113	183	61	1154
114	152	0	1515
115	223	62	790
116	590	0	1322
117	126	0	1534
118	188	70	1046
119	409	0	1465
120	536	236	707
121	409	253	1120
122	200	69	1175
123	134	0	1170
124	121	153	866
125	487	168	1072
126	222	154	1255
127	131	149	1309
128	72	66	630
129	157	247	1625
130	118	0	1286
131	493	66	1793
132	346	0	1223
133	212	0	1437
134	297	0	1505
135	77	0	1146
136	205	61	1410
137	649	0	1806
138	529	66	964
139	231	61	1584
140	378	155	1133
141	610	242	1092
142	233	0	1364
143	311	61	1039
144	288	52	907
145	124	0	1445
146	111	0	936
147	316	0	1347
148	253	67	1388
149	140	67	1215
150	181	0	1261
151	293	0	1039
152	595	60	979
153	129	57	1355
154	268	68	1587
155	211	0	1012
156	352	61	816
157	226	59	1577
158	119	0	1477
159	238	56	1177
160	361	56	925
161	266	152	876
162	345	0	1025
163	550	62	964
164	212	0	1140
165	129	65	1395
166	322	69	748
167	200	0	1064
168	594	64	1118
169	159	68	1559
170	115	63	1367
171	526	0	1714
172	27	59	1273
173	137	0	1436
174	194	57	1090
175	144	59	1262
176	483	60	1133
177	133	161	1059
178	325	0	1479
179	282	65	1167
180	175	152	1346
181	362	0	1147
182	162	145	1530
183	301	0	841
184	304	0	1268
185	165	166	1407
186	158	0	1500
187	274	153	1291
188	215	0	1503
189	198	0	1548
190	249	0	1193
191	219	58	1122
192	159	65	1209
193	21	67	1201
194	110	59	1314
195	115	238	1212
196	26	0	774
197	217	0	1038
198	93	57	1261
199	837	0	944
200	121	55	1334
201	41	59	846
202	16	0	1088
203	197	253	1659
204	276	0	1181
205	105	73	979
206	203	156	1079
207	101	52	1212
208	75	55	1182
209	94	55	969
210	31	0	1097
211	212	60	1021
212	55	239	987
213	328	242	1437
214	0	246	650
215	0	238	642
