id	slack_time	departure_time	return_time
0	4607	0	3896
1	5314	0	3604
2	2821	166	2953
3	3351	0	3657
4	5175	0	3899
5	3796	0	3887
6	0	3046	3712
7	5770	0	3606
8	5768	166	3404
9	2729	656	3222
10	3503	0	3594
11	5883	0	3874
12	0	2722	3519
13	5177	0	3298
14	3022	0	3641
15	5647	0	3219
16	4338	88	3887
17	6739	0	3551
18	4691	0	3531
19	1416	1032	3598
20	2851	745	3914
21	1683	917	3509
22	6852	0	3629
23	0	2683	3836
24	5719	0	3217
25	5380	0	3882
26	1715	1480	3645
27	0	2794	3914
28	6146	0	3491
29	6865	0	3914
30	2266	0	3159
31	3613	144	3458
32	5533	155	3688
33	3294	530	3250
34	3471	0	3860
35	4854	0	3439
36	5697	0	3380
37	6140	0	3689
38	5344	0	3072
39	6018	0	3780
40	4328	55	3527
41	0	1993	3688
42	3441	369	3275
43	0	2747	3606
44	5318	0	3305
45	7059	0	3883
46	4716	0	3415
47	3641	0	3914
48	1560	1434	3033
49	6574	0	3914
50	7693	0	3498
51	4933	143	3737
52	4688	0	3914
53	4629	0	3656
54	2165	43	3383
55	2051	165	3599
56	5609	0	3274
57	2446	0	3420
58	7529	0	3914
59	6279	0	3720
60	5239	0	3035
61	3796	0	3914
62	4827	0	3310
63	6947	0	3823
64	4254	0	3310
65	5528	0	3711
66	2796	544	3401
67	5898	0	3684
68	7547	342	3914
69	5777	0	3796
70	362	596	3396
71	5885	106	3779
72	4446	0	3600
73	5249	0	3197
74	6555	50	3914
75	5296	51	3591
76	4629	0	3751
77	6206	0	3872
78	5179	0	3124
79	5667	0	3592
80	5094	0	3506
81	2620	238	3228
82	5359	0	3279
83	4608	0	3708
