id	slack_time	departure_time	return_time
0	3424	166	3872
1	6067	0	3515
2	3720	0	3257
3	1499	47	3695
4	6762	0	3588
5	7527	0	3914
6	5344	53	3731
7	6518	0	3719
8	6977	56	3773
9	5800	254	3914
10	4992	263	3744
11	7362	0	3914
12	5750	172	3890
13	5677	0	3156
14	5297	0	3708
15	5842	0	3493
16	6900	0	3647
17	6506	68	3072
18	5771	0	3790
19	5338	419	3507
20	4978	233	3730
21	3150	1040	3780
22	7568	0	3563
23	2349	143	3836
24	5148	51	3597
25	5982	71	3296
26	5703	0	3218
27	5801	0	3914
28	5636	0	3671
29	7843	0	3914
30	7251	47	3906
31	6581	0	3897
32	4824	0	3683
33	7413	0	3629
34	6106	0	3464
35	7571	0	3883
36	2331	419	3581
37	4702	0	3689
38	6776	0	3606
39	2175	1136	3592
40	6697	0	3641
41	5438	242	3779
42	3067	258	3887
43	6285	0	3422
44	4933	52	3425
45	6192	653	3558
46	4973	0	3218
47	6318	0	3749
48	4938	0	3914
49	3528	0	3914
50	7836	0	3807
51	7926	0	3914
52	7240	0	3556
53	7602	0	3914
54	6603	64	3802
55	6200	0	3688
56	5934	265	3823
57	5006	0	2961
58	8374	0	3454
59	6604	0	3693
60	5827	0	3629
61	8083	261	3914
62	5218	0	3788
63	9042	0	3784
64	5760	0	3491
65	4322	0	3238
66	0	2795	3553
67	2028	0	3779
68	7006	0	3836
69	6570	0	2519
70	2805	49	3720
71	7878	0	3914
72	5509	155	3497
73	5703	12	2989
74	5431	48	3807
75	2572	432	3588
76	7408	0	3827
77	6384	0	3655
78	5420	0	3334
79	4589	172	3123
80	6397	0	3701
81	1971	952	3555
82	5116	465	3641
83	5394	0	3606
