id	slack_time	departure_time	return_time
0	5910	0	3598
1	3786	0	3592
2	4606	0	3820
3	4539	143	3882
4	7012	0	3870
5	6128	727	3506
6	7384	0	3731
7	7180	0	3067
8	6957	55	3334
9	5634	254	3914
10	3344	0	2846
11	7450	0	3914
12	5443	0	3890
13	6285	0	3310
14	4555	64	3604
15	5519	0	3050
16	5647	0	3647
17	6625	0	3072
18	4705	650	3061
19	5482	233	3404
20	4712	144	3282
21	5330	263	3874
22	7485	53	3655
23	7656	342	3712
24	3802	51	3156
25	5256	196	3296
26	3121	164	3228
27	3053	0	3914
28	5470	0	3458
29	7187	0	3914
30	6914	47	3827
31	5580	53	3897
32	5273	0	3708
33	6322	50	3474
34	4546	0	3914
35	7558	0	3883
36	5320	261	3581
37	5637	0	2944
38	7201	0	3606
39	5859	55	3698
40	7745	0	3606
41	7180	82	3779
42	3034	258	3887
43	5703	0	3318
44	2283	428	3425
45	4716	0	3914
46	4679	0	3683
47	6320	0	3749
48	4939	0	3914
49	4879	0	3914
50	4187	0	3807
51	7534	0	3914
52	6910	0	3802
53	7781	0	3914
54	3428	142	3720
55	6661	0	3688
56	5958	265	3823
57	7943	0	3617
58	8414	0	3493
59	7447	0	3790
60	5649	338	3629
61	7273	0	3372
62	5207	0	3788
63	8554	0	3914
64	5456	185	3872
65	4608	0	3404
66	6401	0	3657
67	6133	0	3460
68	7002	0	3836
69	3056	155	3125
70	2268	0	3597
71	5949	0	3914
72	5631	0	3497
73	8026	0	3807
74	3876	0	3527
75	4503	162	3519
76	6993	0	3671
77	5294	357	3092
78	4486	432	2923
79	3901	71	3033
80	6339	0	3701
81	2444	0	3555
82	6247	250	3906
83	5366	0	3513
