id	slack_time	departure_time	return_time
0	4756	166	3257
1	5998	166	3515
2	6211	153	3791
3	6871	0	3188
4	6859	548	3591
5	6482	0	3655
6	7423	0	3712
7	5706	0	3563
8	6670	151	3404
9	5529	254	3334
10	2581	0	2608
11	7362	0	3914
12	5154	64	3890
13	4058	0	3507
14	4994	333	3730
15	6868	0	3914
16	6391	0	3556
17	5658	68	3551
18	5404	0	3380
19	7445	0	3914
20	5566	0	3706
21	6292	257	3780
22	7645	0	3592
23	4687	0	3807
24	5105	51	3682
25	5028	196	3836
26	5133	0	3159
27	5987	0	3683
28	5498	0	3310
29	3033	49	3914
30	6928	47	3779
31	6485	55	3606
32	3515	0	3616
33	7306	0	3519
34	5770	617	3914
35	7571	0	3883
36	5580	53	3827
37	5685	0	3711
38	5566	0	3474
39	5610	155	3509
40	6094	241	3641
41	5519	0	3684
42	6986	46	3914
43	6702	0	3823
44	4636	0	3425
45	7581	0	3645
46	6466	0	3309
47	6933	0	3383
48	5746	0	3914
49	2346	324	3598
50	4125	0	3498
51	6960	0	3914
52	5220	56	3802
53	6608	0	3914
54	5923	0	3050
55	6251	165	3906
56	6671	0	3870
57	6844	0	3527
58	5873	0	3914
59	6746	162	3720
60	5871	143	3629
61	5773	0	3657
62	7053	0	3788
63	5775	0	3796
64	5447	51	3498
65	4531	0	3128
66	4216	0	3553
67	5372	0	3749
68	6804	0	3531
69	7361	54	3887
70	7181	0	3693
71	7354	0	3914
72	6318	258	3744
73	7157	0	3695
74	6359	48	3807
75	6056	325	3588
76	6220	0	3737
77	5685	0	3688
78	6686	0	3581
79	6504	0	3896
80	5734	0	3779
81	5701	852	3914
82	6968	52	3914
83	5684	0	3606
