id	slack_time	departure_time	return_time
0	5113	0	3474
1	3298	356	3604
2	3916	0	3491
3	6690	0	3682
4	6891	250	3870
5	2266	432	3372
6	6891	0	3712
7	5094	0	2547
8	6080	56	3914
9	5430	254	3334
10	5920	0	3749
11	7450	0	3914
12	5225	64	3890
13	6131	0	3507
14	3235	0	3744
15	4258	166	2755
16	5541	0	3238
17	6550	0	3072
18	5743	0	3693
19	5043	52	3914
20	3441	633	3791
21	4583	0	3780
22	5403	245	3103
23	4728	233	3057
24	5477	0	3914
25	5290	196	3836
26	3905	653	3582
27	5266	0	3237
28	5603	0	3399
29	4976	0	3914
30	6293	47	2933
31	7073	0	3897
32	1057	357	3616
33	7930	0	3441
34	5130	1122	3914
35	7558	0	3883
36	5703	261	3827
37	6122	0	3123
38	4801	0	3474
39	4934	146	3698
40	5410	0	3641
41	6810	0	3779
42	5245	0	3887
43	7124	0	3688
44	6432	0	3425
45	4090	0	3558
46	3998	43	3591
47	7180	0	3695
48	4919	0	3914
49	5086	0	3598
50	6974	0	3802
51	7679	0	3914
52	5841	0	3779
53	6135	0	3914
54	5834	0	3404
55	5516	165	3906
56	6612	0	3141
57	7427	0	3519
58	7664	0	3914
59	7136	0	3720
60	3997	143	3629
61	6932	0	3606
62	7004	0	3788
63	6383	0	3784
64	4046	325	3498
65	3614	0	2854
66	3491	708	3553
67	6810	0	3719
68	7670	0	3470
69	6976	54	3563
70	5940	0	3914
71	8024	145	3807
72	6303	0	3706
73	5938	0	2993
74	6701	48	3807
75	6028	0	3588
76	6737	0	3592
77	6209	352	3531
78	4954	153	3296
79	4631	263	3600
80	6654	55	3701
81	5348	945	3462
82	4772	455	3914
83	4142	144	3606
