id	slack_time	departure_time	return_time
0	4778	336	3057
1	2431	1583	3604
2	5845	0	3914
3	3689	0	3657
4	6657	54	3527
5	6784	0	3914
6	4444	0	3712
7	6340	0	3067
8	2180	952	3404
9	4514	0	3406
10	6004	0	3010
11	7271	0	3883
12	5182	64	3890
13	5869	0	3553
14	3820	614	3318
15	5849	0	3790
16	5745	0	3801
17	5275	0	3551
18	5764	0	3531
19	6577	59	3882
20	5637	143	3914
21	5975	47	3836
22	6154	46	3092
23	7063	145	3807
24	5125	51	3914
25	4867	196	3791
26	4919	0	3701
27	6901	0	3827
28	5383	0	3124
29	4741	0	3044
30	6362	0	3747
31	3587	257	3606
32	4720	0	3688
33	6323	0	3655
34	8132	0	3914
35	5071	0	3914
36	5875	0	3509
37	4580	82	3719
38	5529	0	3474
39	3334	917	3592
40	1860	1379	3606
41	5788	166	3914
42	6047	0	3749
43	3926	0	2995
44	5919	0	3425
45	7402	0	3744
46	6117	0	3597
47	5710	0	3749
48	5645	0	3914
49	4661	509	3688
50	8166	0	3498
51	6071	0	3737
52	5543	0	3682
53	6016	0	3656
54	2572	0	3647
55	4912	165	3372
56	6655	0	3645
57	7339	49	3470
58	7358	56	3914
59	2064	989	3439
60	5288	0	3870
61	0	2077	3275
62	6436	0	3899
63	5061	232	3796
64	3391	0	3498
65	5311	0	3708
66	7324	51	3788
67	4794	164	3779
68	6427	0	3441
69	5607	432	3197
70	6586	0	3874
71	6085	381	3914
72	6246	0	3763
73	6624	0	3695
74	5681	48	3807
75	6333	141	3588
76	6341	0	3914
77	5976	0	3272
78	6169	0	3780
79	6214	0	3896
80	5581	0	3779
81	4180	48	3914
82	5629	53	3836
83	5959	0	3730
