id	slack_time	departure_time	return_time
0	4334	166	2278
1	6574	0	3604
2	4527	0	3820
3	7380	0	3914
4	6802	162	3527
5	5889	0	3747
6	5926	0	3712
7	6461	0	3499
8	4083	0	3404
9	5494	325	3406
10	6736	0	3914
11	7086	0	3124
12	5621	64	3890
13	5867	0	3404
14	4323	329	3737
15	6028	0	3914
16	4559	336	3257
17	6253	0	3551
18	5320	0	3117
19	4271	143	3914
20	5615	143	3882
21	5109	146	3836
22	7475	0	3914
23	7172	0	3807
24	5631	51	3682
25	4360	196	3791
26	5663	0	3896
27	5870	0	3415
28	4800	0	2943
29	5177	0	3086
30	6567	47	3582
31	5015	68	3606
32	4553	0	3616
33	5498	0	3655
34	6447	0	3914
35	6815	0	3914
36	5773	347	2921
37	5821	0	3749
38	5615	0	3474
39	5616	0	3592
40	5218	0	3606
41	6443	166	3684
42	6885	0	3802
43	5624	261	3914
44	5898	0	3425
45	7403	0	3558
46	7320	0	3591
47	6070	0	3719
48	3360	829	3914
49	468	1014	3217
50	8145	0	3498
51	6748	0	3914
52	5173	56	3148
53	6497	0	3656
54	4129	0	3647
55	3308	165	3906
56	5220	265	3645
57	7170	0	3657
58	2013	0	3914
59	7121	52	3720
60	6333	0	3870
61	4237	0	3744
62	6459	0	3899
63	6164	373	3796
64	3778	233	3498
65	3604	0	2941
66	6675	51	3788
67	5743	0	3779
68	6506	0	3531
69	6090	432	3887
70	7340	0	3874
71	6975	473	3914
72	6358	0	3763
73	6933	0	3695
74	6361	48	3807
75	1945	141	3588
76	6137	0	3272
77	5439	46	3462
78	5724	0	3599
79	5692	0	3914
80	6014	0	3779
81	4826	47	3914
82	6134	0	3688
83	5075	0	3708
