id	slack_time	departure_time	return_time
0	3642	0	3125
1	5134	0	3515
2	3870	250	3820
3	4093	0	3914
4	7299	0	3870
5	5833	0	3506
6	5675	0	3731
7	7060	0	2846
8	7381	0	3747
9	2802	839	3914
10	2987	0	3080
11	7536	0	3671
12	5381	143	3890
13	4493	12	3156
14	5658	165	3708
15	5877	0	3310
16	5232	0	3647
17	6570	0	3072
18	4713	257	3899
19	5822	0	3404
20	5390	348	3791
21	3646	1040	3914
22	7299	255	3655
23	2916	0	3712
24	3772	51	3415
25	6112	0	3491
26	1524	261	3228
27	2036	452	3914
28	5294	0	3318
29	7186	166	3914
30	7051	47	3882
31	5589	53	3897
32	1711	527	3906
33	5826	338	3474
34	6621	0	3010
35	6985	0	3883
36	4163	834	3581
37	4264	154	2322
38	6970	0	3418
39	5217	0	3698
40	6380	842	3720
41	4939	82	3779
42	2278	0	3887
43	5839	0	3353
44	4536	0	3604
45	3797	0	3558
46	3506	91	3683
47	6318	0	3749
48	4938	0	3914
49	6271	0	3914
50	5371	0	3836
51	7524	0	3914
52	7229	0	3802
53	7663	0	3914
54	2724	52	2833
55	6392	0	3641
56	5934	265	3823
57	6886	68	3617
58	8917	0	3807
59	6702	0	3693
60	5466	233	3498
61	1709	0	3773
62	5562	0	3788
63	8608	0	3914
64	5506	0	3507
65	3107	155	3790
66	6883	0	3657
67	5751	0	3460
68	7006	0	3836
69	6927	0	3582
70	3519	0	3597
71	7087	106	3914
72	6458	460	3874
73	7652	0	3372
74	3263	0	3527
75	6081	162	3807
76	6428	0	3827
77	5349	258	3629
78	5857	432	3334
79	2878	254	3033
80	6314	0	3701
81	4652	0	3555
82	5573	0	3327
83	4740	0	3513
