id	slack_time	departure_time	return_time
0	4768	166	3257
1	5314	166	3604
2	5024	0	3592
3	6783	0	3188
4	6455	548	3527
5	6615	0	3689
6	6638	0	3712
7	6979	0	3563
8	5208	151	3404
9	5252	254	3334
10	5093	271	3645
11	7450	0	3914
12	5735	51	3890
13	5352	0	3507
14	3982	506	3169
15	5690	0	3159
16	6843	0	3791
17	5416	473	3380
18	4502	0	2904
19	7091	324	3914
20	4356	596	3706
21	3889	146	3780
22	6748	162	3163
23	3120	364	3807
24	5380	51	3682
25	3757	196	3399
26	5305	0	3123
27	4281	0	3415
28	5362	68	3874
29	3329	0	3836
30	6339	47	3582
31	5621	55	3606
32	3757	0	3616
33	6761	0	3655
34	7118	143	3914
35	7558	0	3883
36	5990	0	3827
37	5851	0	3749
38	5267	0	3474
39	6341	59	3509
40	5687	0	3606
41	6925	0	3684
42	6749	0	3914
43	5341	522	3914
44	4889	0	3425
45	7039	0	3558
46	7386	0	3275
47	6080	0	3719
48	2967	0	3914
49	3072	0	3598
50	5931	0	3498
51	7277	0	3820
52	5804	56	3802
53	6612	0	3914
54	5224	0	3647
55	5873	165	3906
56	6595	0	3870
57	7031	0	3657
58	4711	342	3914
59	5833	357	3720
60	6782	0	3629
61	3710	257	3914
62	5768	0	3788
63	2815	0	3796
64	2764	0	3498
65	4868	0	3238
66	7081	0	3553
67	6957	0	3779
68	6808	0	3531
69	6135	54	3887
70	6789	0	3693
71	7317	47	3914
72	6119	258	3549
73	7154	0	3695
74	6801	48	3807
75	5964	325	3588
76	7204	0	3737
77	5689	0	3688
78	4482	0	3599
79	4621	0	3896
80	6361	0	3779
81	4878	852	3914
82	6022	46	3914
83	6006	0	3882
