id	slack_time	departure_time	return_time
0	5899	0	3641
1	5542	0	3515
2	6687	141	3820
3	5176	0	3460
4	6087	0	3588
5	4010	0	3719
6	6502	0	3773
7	3738	143	3505
8	6567	0	3033
9	6626	0	3914
10	4858	0	3914
11	8774	0	3874
12	6877	53	3890
13	5810	0	3870
14	5554	258	3318
15	4702	0	3219
16	7216	51	3647
17	6570	0	3072
18	5722	455	3693
19	6760	0	3914
20	3656	56	3744
21	5880	0	3914
22	7715	82	3655
23	5467	659	3563
24	4234	0	3872
25	4506	0	3491
26	4154	144	3228
27	6190	0	3914
28	6041	0	2867
29	3557	0	3914
30	5316	336	3310
31	6143	0	3807
32	6988	0	3914
33	6731	0	3474
34	5302	0	3365
35	3797	255	3629
36	4937	257	3689
37	6182	0	3124
38	4782	0	3531
39	5281	155	3698
40	8104	0	3549
41	4377	0	3780
42	5254	358	3747
43	4965	0	3184
44	5242	0	3425
45	5885	51	3462
46	8047	48	3683
47	7429	0	3749
48	4820	0	3914
49	6627	0	3914
50	9156	0	3454
51	5520	71	3914
52	2382	0	3712
53	7550	0	3914
54	4159	0	3836
55	5937	0	3688
56	5700	265	3163
57	3614	0	3731
58	8068	0	3711
59	3382	1522	3701
60	4526	52	3498
61	4534	0	3706
62	3108	0	3788
63	5900	0	3914
64	5848	0	3033
65	4686	0	3581
66	6883	0	3657
67	3402	0	3779
68	7003	0	3836
69	6863	245	3582
70	1191	165	3597
71	6814	0	3914
72	6548	0	3497
73	1601	254	2975
74	6093	0	3598
75	6742	162	3807
76	5683	325	3827
77	5319	0	3117
78	5582	0	3148
79	5706	0	3791
80	5704	0	3914
81	3043	263	3555
82	3453	53	3606
83	4702	49	3604
