id	slack_time	departure_time	return_time
0	5124	0	3125
1	5366	0	3515
2	3448	380	3363
3	3966	0	3561
4	5946	0	3870
5	5926	0	3506
6	6244	0	3731
7	7344	0	3549
8	4840	238	3914
9	5904	0	3914
10	4841	0	3914
11	6985	0	3671
12	5416	155	3890
13	6327	0	3462
14	4499	258	2954
15	3627	0	3695
16	5886	0	3647
17	6570	0	3072
18	6049	0	3720
19	7321	0	3914
20	6460	0	3882
21	5403	106	3592
22	5692	428	3655
23	6948	0	3282
24	4573	51	2843
25	5430	0	3491
26	4238	463	3693
27	5762	0	3914
28	5345	0	2854
29	6882	0	3914
30	6504	47	3310
31	6767	0	3897
32	0	1326	3906
33	6258	0	3563
34	7324	51	3460
35	5668	0	3744
36	4145	675	3689
37	6686	0	3688
38	6229	166	3629
39	5289	0	3698
40	8186	0	3730
41	6165	0	3780
42	5021	55	3747
43	5903	0	3184
44	4690	53	3318
45	4443	0	3874
46	6006	140	3683
47	6318	0	3749
48	4820	0	3914
49	6440	0	3914
50	7854	0	3454
51	7238	0	3914
52	7082	263	3712
53	7022	53	3914
54	4289	0	3836
55	4944	0	3708
56	5934	265	3823
57	6025	82	3802
58	8520	0	3807
59	2423	237	3594
60	4242	52	3498
61	4234	0	3706
62	5833	0	3033
63	6463	72	3914
64	5000	0	3296
65	5624	0	3581
66	6883	0	3657
67	2566	0	3779
68	7003	0	3836
69	6962	245	3474
70	1867	165	3597
71	6898	0	3914
72	3948	0	3497
73	3840	755	3591
74	5010	0	3527
75	6907	162	3807
76	6127	185	3827
77	5564	344	2920
78	5768	0	3872
79	5371	254	3791
80	6758	0	3914
81	5755	419	3555
82	3779	0	3327
83	6090	0	3499
