id	slack_time	departure_time	return_time
0	4743	0	3598
1	4417	0	3515
2	2769	0	3820
3	3876	143	3882
4	6147	356	3870
5	7409	0	3506
6	6381	0	3731
7	7163	143	3010
8	6527	338	3827
9	5776	254	3914
10	3143	0	3282
11	7450	0	3914
12	7502	0	3890
13	6285	0	3310
14	4939	333	3604
15	5714	0	3695
16	5647	0	3647
17	6509	68	3072
18	6156	155	3720
19	5776	233	3507
20	4139	144	3074
21	4023	0	3780
22	7485	53	3655
23	7523	0	3616
24	4537	51	3527
25	5340	196	3296
26	2799	164	3228
27	7266	0	3914
28	5679	0	3914
29	6663	0	3914
30	7251	47	3906
31	5580	53	3897
32	5427	0	3730
33	6318	0	3474
34	2611	0	3914
35	7558	0	3883
36	5850	261	3581
37	5568	0	3404
38	4934	545	3606
39	6083	55	3698
40	7131	257	3606
41	7272	72	3779
42	2973	258	3887
43	6522	0	3708
44	5777	446	3425
45	6453	0	3914
46	4690	0	3683
47	6320	0	3749
48	4939	0	3914
49	6483	0	3914
50	5394	0	3807
51	7547	0	3914
52	6850	0	3802
53	7781	0	3914
54	2653	142	2833
55	6468	0	3688
56	5958	265	3823
57	7976	0	3617
58	8011	0	3641
59	4971	344	3790
60	7366	0	3629
61	7504	0	3334
62	5411	0	3788
63	8837	0	3914
64	2873	0	2813
65	4427	0	2954
66	6155	0	3553
67	5599	0	3460
68	7002	0	3836
69	4689	0	3125
70	2636	0	3597
71	7374	0	3657
72	4851	704	3497
73	7022	233	3807
74	3885	0	3809
75	4503	162	3519
76	6659	0	3671
77	5902	0	3184
78	5549	432	3872
79	3789	347	3033
80	6339	0	3701
81	4646	0	3555
82	4759	465	3327
83	4498	0	3513
