id	slack_time	departure_time	return_time
0	4110	166	3531
1	5495	53	3409
2	6424	290	3791
3	6475	0	3188
4	4960	717	3272
5	6039	0	2920
6	6826	0	3712
7	5706	0	3563
8	6095	151	3404
9	5529	254	3334
10	5744	0	3749
11	7362	0	3914
12	5944	64	3890
13	5009	0	3823
14	3853	333	3730
15	6838	0	3802
16	6896	0	3556
17	3551	68	3551
18	5805	0	3693
19	4489	0	3914
20	3952	596	3706
21	2107	257	3780
22	7470	0	3455
23	4687	0	3807
24	5105	51	3682
25	4992	196	3310
26	5870	0	3582
27	4680	0	3549
28	5877	0	3683
29	3253	49	3914
30	6744	47	3779
31	5343	358	3606
32	3515	0	3616
33	8062	0	3519
34	7751	0	3914
35	7571	0	3883
36	5122	53	3827
37	6879	0	3655
38	5042	0	3474
39	6188	0	3509
40	5328	917	3896
41	5519	0	3684
42	7774	0	3914
43	6220	0	2898
44	6332	0	3425
45	7053	233	3645
46	4358	235	3591
47	7514	0	3383
48	6436	0	3914
49	1737	617	3598
50	4125	0	3498
51	7054	0	3914
52	5637	56	3870
53	6657	0	3914
54	5689	0	3050
55	6159	165	3906
56	5748	0	2989
57	6243	0	3418
58	6105	0	3914
59	6780	162	3720
60	6195	143	3629
61	5558	0	3796
62	6995	0	3788
63	6712	0	3784
64	6056	51	3498
65	3671	0	3128
66	5001	0	3553
67	5922	0	3238
68	7649	0	3470
69	7298	54	3887
70	6697	0	3159
71	7308	0	3914
72	6383	0	3744
73	6595	0	3695
74	6495	48	3807
75	6862	0	3588
76	6785	0	3380
77	5071	0	3688
78	5804	0	3600
79	4612	0	3145
80	6234	55	3779
81	6324	0	3914
82	6968	52	3914
83	5781	0	3606
