id	slack_time	departure_time	return_time
0	3014	336	2821
1	5531	166	3604
2	3716	0	3188
3	6338	0	3657
4	7479	0	3527
5	6646	0	3914
6	4922	54	3712
7	6450	0	3499
8	3747	0	3404
9	5249	325	3406
10	6823	0	3914
11	7367	0	3883
12	5751	64	3890
13	6049	0	3657
14	4601	329	2727
15	5662	0	3683
16	5650	250	3257
17	6641	0	3551
18	5856	0	3827
19	5439	0	3914
20	6800	143	3882
21	6001	146	3836
22	7610	0	3914
23	7174	0	3441
24	3989	51	3682
25	4737	196	3791
26	5100	0	3896
27	6527	0	3310
28	4987	0	2943
29	3882	0	3086
30	6788	0	3747
31	5551	68	3606
32	5054	0	3561
33	6691	0	3655
34	7119	0	3914
35	5186	0	3914
36	3771	347	3689
37	5203	82	3749
38	5580	0	3474
39	6580	0	3592
40	5138	357	3606
41	6409	0	3914
42	5634	153	3462
43	4590	261	2995
44	5259	0	3425
45	7013	0	3365
46	7763	0	3591
47	6509	0	3719
48	2763	829	3914
49	5715	0	3217
50	8205	0	3498
51	7600	0	3914
52	3483	0	3545
53	5146	0	3656
54	3754	0	3647
55	4848	165	3906
56	6653	0	3645
57	6995	0	3470
58	7388	0	3914
59	4336	917	3720
60	6359	0	3870
61	0	2510	3275
62	6656	0	3899
63	6536	47	3796
64	3168	233	3498
65	4333	0	2941
66	7070	51	3788
67	5836	0	3779
68	6506	0	3531
69	5452	432	3289
70	7213	0	3874
71	7058	473	3914
72	6362	0	3763
73	5267	0	3695
74	5453	48	3807
75	1945	141	3588
76	5138	0	3272
77	5841	46	3688
78	5724	0	3599
79	5109	0	3914
80	2002	0	3779
81	4497	47	3914
82	6213	0	3688
83	5025	143	3730
