id	slack_time	departure_time	return_time
0	4659	0	3655
1	5795	0	3404
2	7614	0	3791
3	3078	245	3695
4	2951	1388	3588
5	6043	172	3914
6	6715	0	3712
7	5794	0	3744
8	6537	56	3218
9	5978	254	3914
10	5137	465	2608
11	7362	0	3914
12	5200	0	3890
13	5348	0	3507
14	5423	0	3592
15	5968	166	3122
16	5584	0	3556
17	6506	68	3072
18	4099	0	2977
19	5983	0	3598
20	6949	51	3730
21	5042	0	3780
22	4430	727	3531
23	4755	570	3474
24	5570	51	3641
25	187	1255	3836
26	6009	0	3809
27	7036	0	3914
28	5877	0	3683
29	4461	0	3914
30	5497	47	2933
31	6161	0	3897
32	1925	71	3914
33	7933	0	3519
34	6487	0	3914
35	7571	0	3883
36	4111	548	3827
37	6579	0	3719
38	6244	0	3260
39	5150	358	3698
40	6953	0	3708
41	6810	0	3779
42	3067	258	3887
43	5831	522	3067
44	6313	0	3425
45	6282	233	3558
46	5438	0	3309
47	7513	0	3460
48	4939	0	3914
49	4401	0	3914
50	8201	0	3731
51	7869	0	3914
52	6008	0	3238
53	7346	0	3914
54	4652	0	3464
55	5527	165	3838
56	5119	265	3157
57	7625	0	3906
58	8273	0	3597
59	6266	155	3720
60	6381	0	3629
61	4127	708	3606
62	5544	0	3788
63	6955	0	3784
64	5777	0	3749
65	4780	0	3802
66	5401	0	3553
67	5504	0	3779
68	6262	0	3470
69	5845	54	3629
70	4838	0	3693
71	7966	145	3807
72	4975	146	3497
73	6171	361	3823
74	6495	48	3807
75	5910	0	3588
76	6211	0	3591
77	6126	240	3527
78	6596	0	3872
79	5729	0	3689
80	6451	55	3701
81	4453	172	3462
82	2184	452	3914
83	4815	356	3606
