id	slack_time	departure_time	return_time
0	5933	0	3598
1	5143	0	3720
2	2378	342	3257
3	4539	143	3882
4	4454	0	3870
5	7462	0	3506
6	7604	0	3731
7	7607	0	3914
8	7416	55	3747
9	5622	254	3914
10	4630	0	3906
11	7212	0	3914
12	5443	0	3890
13	6285	0	3310
14	4737	165	3592
15	5702	0	3032
16	5647	0	3647
17	6557	0	3072
18	6242	257	3899
19	5909	153	3404
20	4390	144	3791
21	5560	263	3914
22	7485	53	3655
23	8103	0	3712
24	4117	51	3505
25	6075	0	3296
26	1764	164	3228
27	2262	64	3914
28	5281	0	3318
29	6632	0	3914
30	6789	47	2744
31	5580	53	3897
32	2637	55	3708
33	6105	0	3474
34	5352	0	3914
35	7532	0	3883
36	5322	261	3581
37	5727	0	2944
38	5343	0	3629
39	5738	509	3698
40	676	842	3606
41	6781	0	3779
42	2459	0	3887
43	5869	0	3606
44	6381	0	3604
45	4732	0	3558
46	7155	0	3683
47	6320	0	3749
48	4939	0	3914
49	6106	0	3914
50	3584	380	3836
51	7534	0	3914
52	6739	0	3802
53	7781	0	3914
54	3585	0	3458
55	6387	0	3641
56	5958	265	3823
57	7617	68	3617
58	8846	0	3807
59	7579	0	3790
60	6558	233	3629
61	6851	0	3493
62	5417	0	3788
63	8621	50	3914
64	5598	0	3507
65	4936	0	3874
66	6775	0	3657
67	6259	0	3460
68	7002	0	3836
69	6377	0	3007
70	2508	0	3597
71	3810	166	3914
72	5735	155	3497
73	2056	650	3372
74	3969	0	3527
75	6680	162	3807
76	6935	0	3671
77	5032	0	3092
78	5328	91	3021
79	2429	356	3033
80	6339	0	3701
81	4000	0	3555
82	5655	250	3327
83	5366	0	3513
