id	slack_time	departure_time	return_time
0	863	0	1179
1	154	59	1011
2	415	0	1502
3	507	154	1262
4	240	52	1714
5	387	246	1088
6	117	70	1465
7	329	59	1483
8	328	0	1429
9	353	0	948
10	215	0	1674
11	167	168	895
12	276	65	1754
13	705	0	1318
14	131	0	1350
15	142	60	1559
16	93	64	1177
17	206	0	1249
18	260	158	1285
19	237	155	1166
20	255	0	1609
21	85	0	1334
22	96	0	1088
23	167	0	1352
24	435	0	1574
25	114	0	1309
26	320	56	1576
27	274	67	1596
28	287	0	1408
29	162	73	1209
30	240	0	1624
31	429	0	851
32	242	0	1696
33	157	61	1530
34	180	55	1123
35	185	55	1092
36	230	0	1455
37	585	0	1714
38	110	0	1395
39	404	57	1824
40	186	60	1336
41	78	0	1411
42	229	162	1105
43	488	62	815
44	367	69	1136
45	552	236	1139
46	66	0	1391
47	190	151	1136
48	248	0	1236
49	186	161	1036
50	469	0	1505
51	290	0	1506
52	631	60	1038
53	31	0	1723
54	219	67	877
55	195	71	798
56	202	63	1245
57	162	0	1625
58	130	60	1170
59	421	63	1348
60	117	0	1479
61	181	0	1522
62	296	57	1041
63	89	0	1008
64	105	0	1515
65	379	56	900
66	115	0	921
67	543	0	1264
68	86	0	1324
69	160	0	1273
70	267	160	964
71	258	0	1109
72	15	59	1212
73	514	66	870
74	341	57	1553
75	127	245	1571
76	108	0	1438
77	128	0	922
78	405	152	997
79	457	0	1793
80	217	69	934
81	116	0	1363
82	348	0	1439
83	392	62	786
84	279	67	1389
85	82	0	1287
86	607	56	1263
87	208	0	1603
88	355	0	1274
89	56	55	1323
90	610	250	1092
91	236	0	1480
92	163	151	1569
93	288	0	1436
94	17	0	1202
95	171	0	1136
96	164	63	1226
97	122	56	1812
98	110	60	862
99	149	0	1115
100	247	0	1158
101	260	0	1704
102	323	0	834
103	155	145	524
104	237	56	1308
105	57	0	1684
106	482	0	863
107	114	60	997
108	192	0	1191
109	531	168	1526
110	339	0	1347
111	189	0	1494
112	333	0	1437
113	299	65	1367
114	260	0	1490
115	94	0	1261
116	66	0	1291
117	196	58	1425
118	129	0	1577
119	402	63	1114
120	273	155	1450
121	350	0	1209
122	133	0	1483
123	361	0	1404
124	175	61	1396
125	490	0	1536
126	240	0	1588
127	309	0	906
128	348	0	1582
129	127	160	708
130	277	55	1631
131	207	329	1072
132	77	59	1259
133	61	0	1261
134	170	65	1533
135	106	55	1278
136	15	0	1388
137	627	0	1153
138	233	64	1437
139	36	0	1169
140	243	0	1584
141	86	0	1301
142	254	170	989
143	355	0	1314
144	133	0	1321
145	275	151	1415
146	126	0	1110
147	127	0	855
148	171	0	1076
149	143	0	1717
150	329	152	1182
151	332	154	1673
152	144	149	1261
153	342	0	1261
154	298	66	1110
155	453	68	1320
156	145	59	708
157	233	246	1441
158	227	257	962
159	182	153	1224
160	231	157	1490
161	403	60	1174
162	195	0	1190
163	308	0	1517
164	121	61	1074
165	228	242	1191
166	251	154	1365
167	96	0	1503
168	315	62	1010
169	174	0	1296
170	187	56	1477
171	292	59	1043
172	177	69	1445
173	226	0	1442
174	472	58	1474
175	195	249	1053
176	121	69	1254
177	155	0	1219
178	205	0	1388
179	252	0	1212
180	49	0	1796
181	148	60	1398
182	439	149	1569
183	245	63	1156
184	233	65	1457
185	497	153	1294
186	516	66	1196
187	564	0	1356
188	97	60	1225
189	567	59	782
190	325	58	854
191	384	0	1226
192	138	68	1500
193	231	160	1690
194	85	59	1007
195	148	153	1046
196	298	67	1563
197	499	0	1283
198	183	0	1164
199	348	164	1072
200	155	158	1274
201	115	162	658
202	238	0	1071
203	194	0	1505
204	309	68	924
205	709	0	1548
206	131	149	971
207	9	60	846
208	98	0	1124
209	0	148	858
