id	A	B	C	D	E	F	G
0.0	B1	B1	B1	B1	B1	B1	
1.0	E5	D2	D2	D2			
2.0	F6	A10	C7	A10			
3.0	F6	I2	I2	I2	I2		
4.0	F6	D3	A1	A1	A1		
5.0	F6	D5	J10	J10	J10		
6.0		E5	J8	J8	J8		
7.0	F6	B3	C1	A3	C1		
8.0	E9	E9	E9	E9			
9.0	A8	J8	A8	A8	A8		
10.0	F6	I8	F9	F9	F9		
11.0	F6	F5	A4	A4			
12.0	F6	J10	C6	J10			
13.0		D3	D3	D3			
14.0	F6	I8	I8	C8			
15.0	F6	F1	I2	H2	G5		
16.0	F6	E9	E9	A9	E9		
17.0			B1	B1	B1		
18.0		I2	I2	I2	I2		
19.0	F6	E2	E2	E2	E2		
20.0	B5	B5	A4	B5			
21.0	F6	A8	A8	A8	A9		
22.0	F6	E2	E2	D10			
23.0		E3	F3				
24.0	F6	F9	E8	E8	E9		
25.0	F6	B3	E3	B3			
26.0	B1	G4	B1	B1	B1		
27.0	F2	B10	A10	F2	F2		
28.0	F6	C3	J1	J1	J1	J1	
29.0	E9	F3	E9	E9	E9	E9	
30.0	F6	J1	J1	I2	J1		
31.0	F6	J1	J1				
32.0		C10	C10	D8			
33.0	F7	B1	F7	E3			
34.0	E2	D10	A10	E2	E2		
35.0	F6	H5	I9	J10			
36.0	J1	A9	J1	J1	J1	J1	
37.0		J8	B9	H5			
38.0	F9	B3	F9	F9	F9		
39.0	F6	C10	D8	D8			
40.0	F6	G9	B10	C10			
41.0		J3	D3	D3			
42.0	E4	A1	E5				
43.0	F6	F9	J10	J10	F9		
44.0	F6	B1	C6	C6	I8		
45.0	F6	H2	H5	E5			
46.0							
47.0	F6	J10	C10	C10	J10		
48.0	F6	D3	D3	G2			
49.0		G2	D8	C7			
50.0	F6	C6	F10	F10	F10		
51.0	A4	A4	I3				
52.0	F9	F2	F2	F2			
53.0	G2	G2	G2	G2			
54.0	B9	B9	B9				
55.0	I3	D8	I3	I3			
56.0	H3	B8	H3	H3	H3		
57.0	F6	A4	D3	E2	A4		
58.0	A10	A10	A10	A10	A10		
59.0	F6	A10	A10	A10	A10		
60.0	A9	A9	C9				
61.0	F6	F5	D10	F5			
62.0	F9	F9	F9	F9	F10	F9	
63.0	F6	B2	B8				
64.0	A5	A5	A5	C7	A5		
65.0	A5	A5	A5	A5	A5		
