id	A	B	C	D	E	F	G
0.0	F6	F7	E9	E9	E9	E9	
1.0	F6	B7	B7	F9			
2.0	B1	B7	B1	A4	B1	B1	
3.0	B6	B6	B6	B6	B6		
4.0	E2	I5	I5	E2	E2		
5.0	F6	H5	G2	H5			
6.0	F6	A5	A5	A5	A5	A5	
7.0			E7	A8	A8		
8.0	F6	B9	F9	F9			
9.0	J3	J3	A6	J3			
10.0		F3	F3	F3			
11.0	F6	A4	A9	A3	A9		
12.0		F2	F2				
13.0	J1	J2	J2				
14.0	F6	F9	F9	I8	F9	F9	
15.0	F6	D10	I2	I2			
16.0	F6	E2	E2	E2	E2	E2	
17.0	J1	J1	F5	J1			
18.0	F6	B3	J1	J1	J1	J1	
19.0	F2	F2	D8	F2	F2		
20.0	C10	C10	C10	A10	C10		
21.0	D3	D3	B2	D3			
22.0	B7	B7	B7	B7	B7		
23.0	F6	H2	H2	F3	H2		
24.0	F6	J3	E3	J3	J3		
25.0		G4	G4	G4			
26.0	B1	B1	B1	B1	B1	B1	
27.0	F6	I8	I8				
28.0	F6	G8	G8	G8			
29.0	I2	I2	F2				
30.0	A5	A5	B10	A5	A5		
31.0	F6	D10	A8	A8			
32.0	F6	J3	J3	J3			
33.0	H2	D2	C1	H2			
34.0	F6	A5	A5	F9	A5		
35.0	F6	F3	F3	F3	A3		
36.0		E5	E5	E5			
37.0	F6	G1	G1	J1	G1		
38.0	F6	F10	A8	A8	A8		
39.0	F7	F9	D10	D10			
40.0	F6	E9	A3	E9	E9		
41.0	B7	B7	B7	C10	B7	B7	
42.0	F6	H6	H6	F7			
43.0	F6	E9	E9	E9	E9	E9	
44.0	F6	E2	A4	A4			
45.0			D6	D6			
46.0	C3	C3	C3	C3			
47.0	B1	B1	B2				
48.0			F2	A8			
49.0	F6	E4	E4	E4			
50.0	E9	A5	E9	E9			
51.0	F6	B3	B3	H2			
52.0	F6	E5	J9	J9			
53.0	F6	C1	C1	C1			
54.0	F6	B9	B9	B9			
55.0	J10	J10	I2	I2			
56.0	F6	C7	F2	F1			
57.0		F10	G8	A1	F10		
58.0		F3	F3	A8	A8		
59.0	F6	C10	C10	C10	C10		
60.0				J1	E2		
61.0			J8	C10			
62.0		A1	D3	D3	A1		
63.0	F6	F7	G5	G5	G5		
64.0	F6	J4	F7	E4	E4		
65.0	A4	A4	I8				
66.0	F6	J10	J10	J10	J10		
67.0	D2	D2	C1	G2			
68.0				E9	E9		
69.0	E5	C2	A1	A1	A1		
70.0		I9	F7	A4			
71.0	A4	A4	A4	A4	A4		
72.0	F6	H10	H10	D8	H10		
73.0				F9			
74.0	B9	B8	B9	B7			
75.0	F6	I3	A5	A5	A5		
76.0	F6	C2	C2	C2	C2	C2	
77.0	J1	A10	C10	J1	J1		
78.0	F6	B1	B1	C2	C2		
79.0	J10	J10	J10	J10			
80.0	E5	E5	E5	G9			
81.0	F6	F8	F8	F8			
82.0	F6	B8	A10	A10	A10		
83.0	F6	C1	E3				
84.0	E8	E8	E8	E8			
85.0	C1	C1	C1	C1	C1		
86.0	F6	D3	K1	K1	K1		
87.0				D7			
88.0		C6	C7				
89.0	F6	B2	B8	B8			
90.0	F6	J1	J1	J1	J1	J1	
91.0	F6	E3	G5	G5			
92.0	F1	F1	F1	B2			
93.0	J4	J4	D10	F2			
94.0	C8	C8	C8	E9			
95.0	F1	G4	H5				
96.0	C2	C2	C2	C2	C2	C2	
97.0	H3	H3	H3	H2	H3		
98.0	A9	C2	A9	A9	A9	A9	
99.0				A9	A9		
100.0	C10	C10	C10	F10			
101.0	E6	B9	B9	B5	B9		
102.0		G8	C10				
103.0	F6	C10	A10				
104.0	F6	C3	F9	F9			
105.0	A10	A1	B3	A10	A10	A10	
106.0	A4	E3	A4	A4			
107.0	J1	I2	G1	J1	J1		
108.0	F6	J4	I5	D8			
109.0	I2	I2	I2	E9			
110.0	H3	H3	H3	H3	H3		
111.0		A10	A10	A10			
112.0	F6	J2	J2	J2			
113.0	F6	H10	E5	H10			
114.0		F10	E5	E9			
115.0	F6	A8	A8	A8	A8		
116.0	F6	C10	E9	E9	E9		
117.0				C6	J3		
118.0	B1	H2	H2	B2	B1		
119.0		D3	F5				
120.0	H10	H10	H10				
121.0			D10	J10			
122.0				B8			
123.0	A9	A9	A6	A9			
124.0		I6	D3	H10	H10		
125.0	G2	G2	G2	B1	G2		
126.0	F6	A9	A9				
127.0		F7	D8	F10	F10		
128.0	G1	G1	B1	B1	B1		
129.0				I2	F9		
130.0	F6	I5	J10	I8			
131.0			F8	F8			
132.0	F6	F2	F2	I2	I2		
133.0		F9	A10				
134.0	F6	C2	C2	C2			
135.0	F6	G5	F9	F9	F9		
136.0	F6	I8	I8	J10	I8		
137.0	A4	A4	A4	A4	A4		
138.0	F9	D5	F1	F9			
139.0	I3	E5	I3	I3			
140.0		C7	F9	F9	F9	F9	
141.0	F6	B9	B10	B10			
142.0	E3	J1	E3	E3			
143.0			D7	D7	D7		
144.0	J3	J3	I2	J3			
145.0	F6	C7	B8	A8			
146.0	F6	A6	A7	A7			
147.0	F6	B1	B1	B1	B1	B1	
148.0	F2	E2	D2	D2			
149.0	F6	B9	D8	B9	B9		
150.0	F6	B8	F9	F9			
151.0	A3	A3	G4				
152.0	A4	A4	A4				
153.0			G5	G5	F3		
154.0	F6	E9	F5	F5	F5		
155.0		J10	F9				
156.0	F6	G2	A4				
157.0	J10	D8	J10	J10	I8		
158.0	F6	G2	G2	G2			
159.0	F6	D8	D8	A5			
160.0	F6	H5	C10	C10			
161.0	F6	J3	F10				
162.0	F6	I6	B7	B7	B7		
163.0	F9	F9	F10				
164.0				E4			
165.0	A9	A9	I3	I3			
166.0			A8	E4			
167.0	F6	E7	F5				
168.0	B9	B9	B9	C6			
169.0	F6	C7	I8	I8	I8		
170.0	E9	E9	G5				
171.0	F6	C3	F5	F5			
172.0	F6	J1	F4	F3			
173.0	I9	I2	E3	I9			
174.0	F6	I9	B7	B7	B7		
175.0	F6	C10	C10	C10	C10		
176.0	F7	F7	C2	F7			
177.0	F6	J1	J1	J1	J1	J1	
178.0	F6	F3	D5				
179.0	E2	E2	E2	G4	E2		
180.0	I6	J1	I6	H5			
181.0		F8	A10	B10			
182.0	F6	I8	I8	B9			
183.0	F6	A1	A3	B1			
184.0			G8	G8	C10		
185.0							
186.0				B9			
187.0				F7			
188.0	F10	F10	F10	F10			
189.0			A4	A4			
190.0	E2	E2	E2	E2	E2		
191.0	F6	A4	I3	I3			
192.0	F6	F10	G8	F2			
193.0		D5	E5	F5			
194.0	F6	C10	C7	C7			
195.0	C7	F2	F2				
196.0	F6	J7	J7	J7			
197.0	F6	F10	F10	F10	F10		
198.0			B9				
199.0	J8	J8	J8				
200.0			E5	A10	A10		
201.0	F6	J7	E5	J7			
202.0			A9	A9			
203.0	F6	A4	A4				
