id	slack_time	departure_time	return_time
0	3956	0	3462
1	6209	0	3515
2	7074	0	3820
3	4565	0	3460
4	0	1400	3588
5	4020	0	3698
6	6029	0	3773
7	5276	143	3063
8	6401	0	3629
9	0	2747	3914
10	5172	0	2920
11	7833	0	3874
12	6229	0	3890
13	7289	0	3870
14	6220	0	3647
15	5049	0	3219
16	6744	51	3647
17	7365	133	3072
18	0	2132	3693
19	7829	0	3914
20	6048	56	3744
21	6154	0	3914
22	1544	1418	3655
23	7106	659	3899
24	4360	0	3872
25	5794	0	3491
26	3084	0	3228
27	0	359	3914
28	6136	0	3790
29	5359	64	3914
30	6003	336	3310
31	8426	0	3807
32	7377	0	3914
33	4352	0	3474
34	7494	0	3365
35	5481	0	3629
36	5859	0	3689
37	3178	0	3124
38	6086	0	3531
39	7686	0	3698
40	3625	54	3549
41	7334	0	3779
42	6469	0	3747
43	6384	0	3184
44	6925	0	3588
45	5112	0	3462
46	9275	0	3683
47	6486	0	3749
48	3838	0	3914
49	5842	0	3914
50	8610	0	3914
51	6923	0	3914
52	0	1421	3712
53	7622	0	3914
54	3829	0	3117
55	3102	261	3688
56	5910	265	3163
57	6498	0	3731
58	8039	0	3711
59	6039	328	3701
60	7381	52	3594
61	3942	0	3706
62	5536	0	3498
63	7361	0	3914
64	6706	0	3695
65	5143	0	3037
66	0	1722	3657
67	3453	0	3779
68	8169	0	3749
69	4240	166	3582
70	2035	261	3462
71	2813	717	3914
72	7656	155	3497
73	6930	254	3169
74	6020	0	3809
75	7880	0	3807
76	3526	0	3827
77	5753	0	3117
78	5330	247	3148
79	5639	428	3820
80	6711	0	3870
81	5822	0	3555
82	5938	0	3418
83	5073	0	3604
84	4871	-51	3757
85	4962	270	3585
86	156	605	3975
87	1760	1189	3320
88	5513	-55	3609
89	2312	-22	3522
90	5053	-81	3613
91	4403	22	3418
92	0	2876	3704
93	4609	-64	3804
94	4528	-9	3835
95	4378	44	3801
96	5259	78	3921
97	0	2192	3793
98	4550	-42	3682
99	4417	-49	3101
100	5713	144	3659
101	3348	-82	3397
102	5740	78	3808
103	5369	-30	3994
104	5175	-58	3583
105	3923	74	3197
106	3644	-81	3994
107	0	1803	3861
108	0	2612	3668
109	4784	27	3780
110	4292	-8	3804
111	0	2254	3949
112	3474	-78	3330
113	5148	46	3878
114	4548	-6	3575
115	6376	-35	3411
116	2079	427	3737
117	6448	-53	3838
118	2158	-4	3383
119	1467	385	3797
120	4178	-65	3577
121	3859	-71	3834
122	5865	32	3994
123	4227	-53	3801
124	4760	-82	3066
125	5509	-5	3996
126	6096	45	3985
127	4346	-27	3493
128	4950	126	3229
129	4339	85	3712
130	2108	427	3884
131	3964	20	2875
132	4346	-82	3861
133	5213	-45	3835
134	6189	-58	3669
135	3513	-6	3710
136	7076	76	3964
137	4172	81	3017
138	3715	34	3418
139	6490	71	3855
140	4649	-6	3945
141	4677	-45	3477
142	1364	1462	3891
143	3078	-50	3433
144	5533	45	3964
145	5241	-37	3241
146	0	2053	3671
147	6195	17	3703
148	0	2300	3805
149	5658	30	3670
150	2306	-6	3726
151	6644	77	3842
152	3459	41	3205
153	4377	-52	3413
154	6061	-4	3711
155	5548	72	3861
156	0	2795	3694
157	5545	30	3137
158	1492	1590	3533
159	4278	-23	3581
160	0	2509	3304
161	4970	-65	3350
162	4730	-64	3953
163	3399	-78	3675
164	7080	-39	3609
165	4549	37	3883
166	4373	45	3676
167	5119	-66	3583
168	6349	-64	3755
169	2810	129	3166
170	2440	186	3793
171	3094	802	2195
172	0	2517	3382
173	4688	-59	3153
174	4937	36	3505
175	4186	77	3232
176	3972	255	3192
177	2941	410	3123
178	10	898	3994
179	3744	68	3853
180	5776	-35	3859
181	3808	-9	3205
182	4290	113	3606
183	4320	204	3788
184	5305	-77	3994
185	2071	279	3487
186	5604	-69	3585
187	2027	848	3606
188	4827	186	3784
189	5736	-35	3516
190	5648	-6	3246
191	0	1905	3996
192	4446	220	3118
193	6019	45	3492
194	6104	-55	3578
195	5255	22	3646
196	5984	20	3838
197	4722	-72	3691
198	4665	127	3834
199	4372	107	3805
200	4982	78	3569
201	3917	-8	3473
202	0	2347	3511
203	5351	78	3737
204	3827	17	3233
205	1439	478	3762
206	3552	73	3330
207	3693	367	3428
208	4916	-37	3745
209	4990	-82	3284
210	3657	71	3196
211	595	1544	3578
212	4226	294	3853
213	5007	64	3995
214	3899	77	3413
215	4007	-77	3505
216	4073	-64	3600
217	1976	368	3835
218	4728	-57	3633
219	5528	-82	3633
220	4847	27	2914
221	2805	3	3225
222	4229	-36	3766
223	2903	74	3602
224	4527	126	3670
225	6466	78	3714
226	4077	74	3835
227	0	2201	3620
228	2689	175	3133
229	2371	148	2977
230	4861	192	3712
231	3204	71	2899
232	4575	245	3580
233	1431	1687	3853
