id	slack_time	departure_time	return_time
0	5480	0	3914
1	6120	0	3515
2	7151	0	3820
3	5144	0	3914
4	4286	0	3588
5	4997	0	3749
6	6577	0	3773
7	7213	143	3250
8	6748	0	3629
9	340	1909	3914
10	5079	0	3796
11	7724	0	3671
12	8832	0	3890
13	7665	0	3870
14	7224	0	3712
15	4763	0	3127
16	7508	0	3647
17	5558	543	3072
18	1340	1933	3693
19	8764	0	3914
20	6902	0	3744
21	7264	0	3914
22	1673	562	3655
23	7169	614	3363
24	4345	0	3872
25	5985	0	3883
26	3628	0	3169
27	4258	474	3914
28	5883	0	3206
29	6227	64	3914
30	6235	0	2592
31	8776	0	3807
32	7442	0	3914
33	7039	0	3474
34	9531	0	3558
35	10188	0	3629
36	7852	0	3689
37	4054	0	3124
38	6859	0	3531
39	7041	88	3698
40	0	2020	3549
41	7210	48	3763
42	6679	258	3747
43	7593	0	3914
44	7046	0	3588
45	5644	53	3462
46	9097	48	3683
47	6605	0	3749
48	6514	537	3914
49	6222	0	3914
50	9621	0	3914
51	4236	0	3914
52	0	2247	3712
53	7017	0	3914
54	2585	232	3117
55	3864	0	3498
56	6888	0	3163
57	6894	0	3731
58	8375	0	3711
59	3790	328	3396
60	7406	52	3594
61	5794	0	3706
62	6077	0	3309
63	9260	0	3914
64	5520	0	3310
65	5868	0	3404
66	1387	1619	3657
67	2124	652	3779
68	8537	0	3629
69	6598	0	3747
70	1857	460	3462
71	6419	0	3846
72	7691	155	3325
73	7095	0	3169
74	6760	0	3719
75	8220	0	3807
76	6183	0	3914
77	5753	0	3117
78	6012	0	3310
79	6261	140	3820
80	7039	0	3870
81	6346	56	3914
82	6656	0	3897
83	6556	143	3057
84	5452	-51	3791
85	5459	-27	3710
86	2359	630	3975
87	4883	85	3320
88	5821	-55	3858
89	6323	-19	3804
90	4744	182	3613
91	3125	578	3418
92	4133	87	3704
93	4335	-64	3395
94	5404	-79	3835
95	4676	44	3474
96	5257	78	3411
97	2641	605	3793
98	5354	-42	3682
99	6853	-49	3840
100	5751	144	3659
101	4227	-82	3880
102	4745	78	3252
103	4540	384	3304
104	4474	-58	3994
105	4881	74	3842
106	5027	-81	3600
107	2310	585	3861
108	2277	-51	3668
109	7027	27	3780
110	5961	-39	3200
111	1625	1502	3949
112	2680	-78	3330
113	5753	46	3995
114	4677	-6	3575
115	6725	-35	3411
116	2221	1205	3737
117	5991	-2	3669
118	4196	78	3383
119	3919	27	3797
120	5174	-65	3577
121	5296	-71	3704
122	6391	-81	3994
123	3836	502	3801
124	1955	981	3161
125	5743	-5	3304
126	7258	49	3985
127	4543	-27	3014
128	4816	126	3229
129	5053	-65	3309
130	0	3053	3884
131	4873	20	3780
132	4264	-82	3861
133	7850	-45	3834
134	3886	-65	3994
135	3543	-6	3710
136	8654	76	3964
137	6144	81	3921
138	5090	189	3623
139	7189	71	3855
140	2485	469	3671
141	5959	-82	3835
142	3567	-8	3891
143	6159	-65	3433
144	5383	45	3706
145	5494	-37	3580
146	2708	764	3671
147	7111	22	3318
148	2624	516	3805
149	5646	30	3205
150	0	2376	3726
151	7180	77	3842
152	5651	-81	3669
153	2569	19	3246
154	5411	-4	3855
155	5518	72	3861
156	4223	645	3694
157	6852	34	3570
158	4246	-69	3533
159	6687	-37	3581
160	3847	-39	1565
161	5387	-65	3153
162	5180	-64	3953
163	3237	-78	3570
164	7368	-39	3609
165	3672	37	3883
166	4716	45	3808
167	5827	-64	3583
168	7460	-65	3755
169	3842	129	3166
170	2313	439	3793
171	0	2524	2195
172	3230	220	3382
173	5884	-59	3745
174	6047	36	3225
175	5764	77	3232
176	4775	72	3192
177	5113	-81	3995
178	2609	331	3994
179	5472	74	3853
180	5464	-35	3859
181	4564	100	3205
182	5263	113	3606
183	3867	204	3788
184	5185	-77	3789
185	2964	449	3487
186	6906	-69	3585
187	3411	240	3606
188	5261	186	3784
189	6048	-35	3516
190	1577	-81	3246
191	3728	36	3996
192	3745	315	3610
193	7329	45	3492
194	5777	-55	3578
195	6108	22	3646
196	6436	20	3838
197	6146	-58	3691
198	6252	81	3834
199	5923	-10	3805
200	4434	369	3569
201	5247	226	3473
202	4251	-82	3672
203	5193	303	3737
204	4025	17	3233
205	4074	-52	3968
206	2942	74	3995
207	5329	367	3554
208	6300	-37	3570
209	1872	931	3609
210	4156	72	3995
211	3221	74	3578
212	4474	384	3853
213	6070	107	3834
214	5973	-45	3413
215	4773	-77	3726
216	6845	-64	3600
217	4851	91	3835
218	4637	-57	3633
219	4775	365	3633
220	2483	929	2914
221	2528	278	2975
222	6102	-36	3766
223	1437	1883	3602
224	4128	126	3670
225	7487	52	3714
226	5699	74	3835
227	3062	410	3325
228	3741	310	3133
229	4012	148	3376
230	4789	52	2780
231	4351	71	3726
232	4635	245	3994
233	4118	-19	3757
