id	slack_time	departure_time	return_time
0	5151	0	3641
1	6199	0	3515
2	6584	544	3820
3	4565	0	3460
4	4396	0	3588
5	3740	0	3698
6	6136	0	3773
7	4712	143	3790
8	6026	0	3629
9	0	1277	3914
10	4630	0	3914
11	7502	0	3874
12	3159	49	3890
13	6926	0	3870
14	4686	153	3647
15	5049	0	3219
16	6597	51	3647
17	6608	133	3072
18	0	1701	3693
19	8100	46	3914
20	6048	56	3744
21	6964	0	3914
22	0	2412	3655
23	6589	659	3899
24	4390	0	3872
25	5117	0	3491
26	4166	0	3228
27	6175	0	3914
28	5992	0	3790
29	5005	271	3914
30	6068	336	3310
31	8203	0	3807
32	7196	0	3914
33	4352	0	3474
34	7902	0	3688
35	4803	0	3629
36	6748	0	3689
37	0	2752	3124
38	6712	0	3531
39	6432	0	3698
40	2271	929	3549
41	7002	0	3779
42	5210	0	3747
43	6335	43	3184
44	6857	0	3425
45	5597	0	3462
46	9275	0	3683
47	6786	0	3749
48	4869	0	3914
49	6111	0	3914
50	8257	0	3914
51	6179	263	3914
52	2064	338	3712
53	7673	0	3914
54	4203	0	3117
55	2377	261	3688
56	5910	265	3163
57	5458	0	3731
58	7655	0	3711
59	5800	328	3701
60	7265	52	3498
61	3942	0	3706
62	5530	0	3498
63	7361	0	3914
64	6427	0	3899
65	5870	0	3581
66	2704	0	3657
67	3576	0	3779
68	8036	172	3836
69	5568	0	3582
70	1907	261	3462
71	5259	0	3914
72	7826	172	3497
73	4317	254	3553
74	6103	0	3809
75	7880	0	3807
76	3045	0	3827
77	5753	0	3117
78	4745	247	3148
79	6361	0	3820
80	5880	0	3914
81	3006	506	3555
82	3675	53	3418
83	5009	0	3604
84	4693	-51	2965
85	5347	49	3585
86	2482	245	3975
87	0	2470	3320
88	4932	-55	3858
89	3073	-22	3522
90	5072	-81	3613
91	4868	22	3418
92	0	2470	3704
93	3918	-64	3288
94	4315	-9	3835
95	4152	44	2659
96	4706	78	3921
97	0	1539	3793
98	4545	-42	3682
99	5018	-49	3101
100	5724	144	3659
101	3243	-82	3397
102	2269	78	3808
103	5426	-30	3994
104	5050	-58	3583
105	3234	74	3493
106	2996	182	3994
107	0	1502	3861
108	1226	425	3668
109	5093	27	3780
110	3973	-8	3804
111	0	1704	3949
112	3225	-78	3046
113	5148	46	3878
114	3407	-6	3575
115	4583	854	3411
116	1824	427	3737
117	5314	20	3838
118	0	1721	3383
119	0	1502	3797
120	4264	-65	3577
121	4278	-71	3834
122	5498	32	3975
123	3678	-53	3801
124	4322	-82	3066
125	5078	-5	3996
126	5585	45	3985
127	3706	-27	3493
128	4950	126	3229
129	3761	-65	3712
130	4299	-8	3884
131	3657	20	2875
132	4357	-82	3861
133	4458	-45	3835
134	6071	20	3669
135	3543	-6	3710
136	6906	76	3964
137	4671	81	3510
138	3315	34	3418
139	4908	71	3855
140	4924	-6	3945
141	5132	-45	3477
142	0	2387	3891
143	3398	-50	3433
144	4043	45	3964
145	4035	-37	3241
146	1203	620	3671
147	6232	17	3703
148	0	1355	3805
149	5596	30	3205
150	0	1761	3726
151	6169	77	3842
152	2807	369	3205
153	4191	-52	3226
154	6293	-4	3711
155	5410	72	3861
156	2601	294	3694
157	4671	30	3137
158	0	2579	3533
159	4336	-23	3581
160	1890	450	3304
161	5212	-65	3350
162	4029	-64	3953
163	3744	-78	3675
164	6974	-39	3609
165	4549	37	3883
166	4689	45	3676
167	4556	-66	3583
168	5599	-64	3755
169	3344	76	3166
170	0	2121	3793
171	3661	-81	2195
172	0	2068	3382
173	3888	-59	3153
174	4011	36	3505
175	3864	77	3710
176	3972	255	3192
177	2669	410	3123
178	2209	449	3994
179	3785	68	3853
180	4998	49	3859
181	3028	-9	3205
182	5538	113	3606
183	4538	-35	3788
184	4676	-77	3994
185	0	1886	3487
186	5153	-69	3585
187	2027	848	3606
188	2965	186	3784
189	5736	-35	3516
190	5872	-6	3246
191	0	1414	3996
192	4335	220	3610
193	5544	45	3492
194	4704	-55	3578
195	4619	22	2902
196	4941	20	3838
197	4405	-72	3691
198	3147	127	3834
199	1315	729	3805
200	4522	78	3675
201	3675	-8	3473
202	2758	277	3511
203	4307	78	3737
204	4016	17	3233
205	0	1533	3762
206	4065	73	3330
207	2844	367	3428
208	4366	85	3745
209	5695	-82	3853
210	3657	71	3196
211	0	1687	3578
212	3211	294	3853
213	3702	831	3995
214	2887	77	3413
215	3754	-77	3423
216	2825	176	3600
217	0	1307	3835
218	4499	-57	3633
219	5528	-82	3633
220	3474	27	2914
221	2724	-19	3225
222	5885	-36	3766
223	1723	920	3602
224	3968	126	3670
225	5428	78	3714
226	3130	74	3835
227	783	1411	3620
228	1377	1117	3133
229	2371	148	2977
230	4831	192	3712
231	3946	71	2899
232	4474	245	3580
233	1556	602	2829
