id	slack_time	departure_time	return_time
0	8923	0	3914
1	6102	0	3515
2	6852	544	3820
3	5144	0	3914
4	4629	144	3588
5	7504	0	3749
6	0	2353	3773
7	7377	0	3250
8	6748	0	3629
9	0	2587	3914
10	5910	0	3796
11	7724	0	3671
12	5787	166	3890
13	8515	0	3870
14	7411	0	3712
15	4615	0	3127
16	7368	0	3647
17	6217	543	3072
18	4040	0	3693
19	9195	0	3914
20	6608	0	3744
21	7264	0	3914
22	2313	465	3655
23	7169	614	3363
24	4345	0	3872
25	6026	0	3883
26	4133	0	3396
27	4343	474	3914
28	5802	0	3206
29	5587	64	3914
30	6939	0	3802
31	8870	0	3807
32	7531	0	3914
33	6909	0	3641
34	9212	0	3558
35	9674	0	3914
36	7852	0	3689
37	4577	0	3124
38	7511	0	3531
39	6603	88	3698
40	2200	0	3549
41	6831	782	3763
42	6949	155	3747
43	7659	0	3914
44	6694	0	3588
45	5734	53	3914
46	9256	48	3683
47	6562	0	3749
48	6525	356	3914
49	7619	0	3914
50	8363	0	3588
51	6981	0	3914
52	2275	261	3712
53	8273	0	3914
54	3603	232	3117
55	4394	0	3498
56	6879	0	3117
57	6228	0	3731
58	8765	0	3711
59	6273	196	3396
60	7496	52	3693
61	6330	0	3706
62	5933	0	3309
63	9738	0	3914
64	6584	0	3790
65	6038	0	3807
66	3444	616	3657
67	0	1327	3779
68	8604	0	3629
69	8022	0	3747
70	2749	460	3462
71	6731	0	3846
72	7930	172	3325
73	6795	235	3169
74	6931	0	3606
75	8220	0	3807
76	6739	0	3914
77	5753	0	3117
78	6210	0	3310
79	6261	140	3820
80	6956	0	3870
81	5927	56	3914
82	5501	255	3897
83	7079	143	3796
84	5730	-51	3146
85	5021	-27	3710
86	3052	148	3975
87	4499	222	3320
88	5672	128	3858
89	6335	22	3522
90	5349	182	3704
91	3933	539	3418
92	4089	-45	3704
93	5403	-64	3487
94	5979	-81	3835
95	4676	44	3474
96	4961	78	3411
97	2057	1314	3793
98	4892	-42	3682
99	6379	-49	3304
100	4254	144	3994
101	4626	-82	3880
102	6145	78	3252
103	5501	-19	3300
104	5368	-58	3994
105	5431	74	3842
106	5105	-81	3600
107	1529	1443	3861
108	2277	-51	3668
109	6938	27	3780
110	5446	-39	3200
111	1885	1502	3949
112	3016	-78	3330
113	5805	46	3995
114	0	1975	3575
115	5793	-35	3156
116	2494	1205	3737
117	6152	-2	3669
118	3878	78	3383
119	3481	27	3797
120	5187	-65	3525
121	4897	-73	3704
122	6125	-81	3791
123	3898	-27	3801
124	5476	46	3161
125	5117	-5	3304
126	7348	49	3985
127	5163	-27	3146
128	5165	126	3780
129	5068	-65	3309
130	2333	1688	3884
131	4586	391	3835
132	3413	-82	3861
133	5958	-45	3834
134	5628	-65	3994
135	3543	-6	3710
136	8110	76	3964
137	4827	81	3921
138	5862	189	3623
139	7432	71	3855
140	0	1964	3671
141	6278	-82	3835
142	3351	91	3891
143	5916	-65	3433
144	2513	144	3706
145	6204	-37	3580
146	4568	-42	3671
147	7492	22	3834
148	3218	616	3805
149	6058	30	3246
150	3275	45	3726
151	6340	77	3842
152	5275	41	3669
153	2751	19	3246
154	5802	-4	3711
155	4707	72	3861
156	4881	645	2114
157	6458	34	3570
158	3620	-69	3533
159	6809	-37	3968
160	1698	1820	1565
161	5717	-65	3225
162	5156	-64	3953
163	2935	-78	3570
164	7592	-39	3609
165	3672	37	3883
166	5063	73	3808
167	5415	-65	2915
168	6956	176	3755
169	5274	129	3672
170	10	920	3793
171	0	2871	2195
172	3410	220	3382
173	6756	-59	3964
174	6967	36	3787
175	5707	77	3232
176	4775	72	3192
177	5284	84	3995
178	2618	427	3994
179	4521	-5	3077
180	5744	-35	3859
181	4573	100	3205
182	5526	113	3620
183	4060	183	3788
184	6592	-77	3789
185	2756	729	3487
186	7159	-69	3796
187	3960	240	3606
188	4747	186	3784
189	6450	-35	3703
190	2506	368	3246
191	3606	-6	3996
192	4080	315	3209
193	7454	45	3492
194	6067	-55	3578
195	5734	22	3646
196	6685	20	3838
197	6291	-58	3691
198	6220	81	3834
199	4888	235	3805
200	5034	369	3853
201	4916	226	3473
202	4850	-81	3672
203	5730	303	3994
204	4040	17	3233
205	4947	367	3968
206	1468	416	3995
207	6856	-53	3554
208	6300	-37	3336
209	6927	99	3609
210	4562	72	3200
211	3801	74	3578
212	6036	204	3853
213	5226	107	3834
214	762	985	3413
215	4407	-77	3726
216	7102	-64	3749
217	4856	-22	3578
218	4748	-57	3633
219	4953	365	2830
220	3925	32	2914
221	3644	85	2975
222	6352	-36	3766
223	3299	478	3602
224	4217	126	3486
225	7618	52	3714
226	7778	74	3995
227	2938	785	3325
228	3909	310	3133
229	4272	78	3376
230	6052	52	3840
231	3656	71	3726
232	4552	245	3994
233	2603	-19	2829
