id	slack_time	departure_time	return_time
0	20	0	1571
1	0	61	1226
2	0	246	896
3	395	0	990
4	173	0	1281
5	46	0	1483
6	0	721	1296
7	404	0	1386
8	90	0	1714
9	0	69	1587
10	8	0	1166
11	0	622	979
12	448	0	1408
13	1121	0	1437
14	264	0	1588
15	558	0	1022
16	335	0	1252
17	248	60	1067
18	172	0	1411
19	636	0	1186
20	93	0	1437
21	154	0	1631
22	0	339	1490
23	248	58	825
24	218	0	1352
25	432	0	1334
26	0	56	1429
27	216	0	1497
28	0	333	1072
29	397	0	1143
30	142	0	1534
31	0	529	1450
32	0	524	1355
33	0	65	1318
34	556	0	908
35	0	713	950
36	0	624	1315
37	7	0	1500
38	89	0	1717
39	7	0	1365
40	139	0	1162
41	353	60	1438
42	322	56	1336
43	354	0	1287
44	210	0	1273
45	349	0	1095
46	663	0	1515
47	23	152	1156
48	76	0	715
49	3	69	1261
50	25	0	1241
51	250	242	1318
52	21	0	1538
53	468	0	1202
54	310	0	1490
55	572	0	1081
56	0	620	1094
57	101	69	1533
58	64	330	1348
59	305	68	910
60	342	0	1072
61	178	154	1824
62	358	55	1678
63	35	0	1078
64	26	252	891
65	203	0	1364
66	55	242	1393
67	702	145	725
68	136	0	1517
69	0	613	828
70	155	0	1505
71	119	0	990
72	200	0	1273
73	597	0	574
74	0	230	1397
75	334	0	851
76	616	0	1663
77	0	0	1410
78	0	635	1020
79	0	442	814
80	0	612	808
81	218	0	1201
82	0	633	1290
83	39	63	1762
84	0	536	1286
85	0	533	1233
86	0	230	1103
87	278	0	1350
88	173	0	1674
89	0	339	1569
90	236	71	1457
91	0	718	1153
92	281	259	1480
93	254	0	1100
94	280	0	1383
95	0	58	706
96	34	60	1494
97	492	0	1515
98	328	442	969
99	220	67	1540
100	139	59	1025
101	40	0	1369
102	0	619	1388
103	352	0	1806
104	0	340	1356
105	0	164	1088
106	421	152	1135
107	158	0	1395
108	0	157	1339
109	0	148	1436
110	186	0	1048
111	352	0	1310
112	575	0	1812
113	103	0	1107
114	286	0	1479
115	423	57	1723
116	142	62	1684
117	440	0	1241
118	0	418	1274
119	142	160	1215
120	75	0	1388
121	349	0	1627
122	374	0	1097
123	84	0	1474
124	248	59	1487
125	0	149	1088
126	141	63	1503
127	51	60	1517
128	15	0	1793
129	281	64	1004
130	0	161	1261
131	435	0	1673
132	80	0	1451
133	16	0	1164
134	432	0	1208
135	278	0	973
136	325	58	803
137	115	0	1106
138	0	519	1305
139	602	0	925
140	0	429	988
141	203	0	1261
142	0	534	1154
143	0	527	1295
144	0	427	965
145	0	248	1754
146	381	0	1625
147	424	73	1190
148	206	0	1268
149	0	439	1615
150	299	0	1603
151	184	148	1167
152	145	158	1438
153	427	0	1239
154	0	344	1569
155	276	0	1696
156	289	0	937
157	0	153	798
158	133	0	1122
159	69	67	1136
160	340	0	1136
161	0	65	944
162	22	0	1559
163	280	0	1035
164	37	0	1320
165	0	435	950
166	30	243	1704
167	100	0	607
168	17	155	843
169	214	242	1577
170	0	821	1377
171	599	337	1505
172	264	0	1596
173	176	0	1291
174	210	56	1431
175	250	0	1407
176	94	63	1368
177	0	434	1540
178	0	801	1043
179	305	56	1158
180	190	0	1254
181	118	0	1403
182	66	0	1616
183	575	66	821
184	113	155	847
185	0	153	1442
186	218	0	1346
187	0	155	1155
188	549	64	1311
189	126	0	1072
190	859	0	1563
191	0	616	1553
192	397	0	1109
193	0	622	883
194	47	0	1445
195	101	155	1522
196	78	0	964
197	0	55	1247
198	0	61	1796
199	114	160	1425
200	0	342	1096
201	0	161	839
202	0	340	1164
203	0	162	878
