id	A	B	C	D	E	F	G
0.0	F5	H2	H2	H2			
1.0							
2.0	E9	E9	D3				
3.0			C10	A4	B6		
4.0	F6	C3	C3	C3			
5.0	D3	H5	F9	D3	D3		
6.0	D10	D10	B10	B10			
7.0	A4	B10	D8	A4	A4		
8.0	F6	I2	I2	I2	I2		
9.0	J1	G4	J1	J7			
10.0	D5	I6	E5	I6			
11.0	F6	G5	G5	F9			
12.0	J8	F2	J8	G5			
13.0	F6	A3	E9	A10	E9	E9	
14.0	J4	J4	J4	J1			
15.0	C10	I8	C10	C10	C10		
16.0	B1	B1	B1	B1			
17.0	F6	B9	F3	B9	B9	A10	
18.0		E2	D6				
19.0			F5	D8	H3		
20.0		D8	D8				
21.0	B10	I5	B10	A8			
22.0	F6	C10	D8	G1	G1		
23.0	F6	A8	A8	A8	C10	A8	
24.0	F6	A9	A9	A9	A10	A9	
25.0				F1			
26.0	J8	J4	J8	J8	J8		
27.0	F6	F9	J9	I8			
28.0	E9	E5	E5	E9	E9	E9	
29.0				G2			
30.0	F6	B7	A5				
31.0	F6	I9	C2	I9	I9		
32.0		E5	E5				
33.0		B9	C7	A10			
34.0		I8					
35.0	G4	G4	G4				
36.0	F6	A4	A4	A8			
37.0				E9	E9		
38.0			I2	E8	I2		
39.0		J10	I3	D8			
40.0		J1	J1	J1			
41.0	E5	F5	F5	F5			
42.0	C8	F5	C8	C8			
43.0	F6	D3	E2	E2	E2		
44.0	G2	G2	G2	G2			
45.0	F8	F8	J10	F8			
46.0	A10	A10	A10	F5			
47.0	F6	H5	H5	F2			
48.0	F6	C2	C2	C2	A3		
49.0	F6	A8	A8	A8			
50.0			E5	E5	E2		
51.0	F9	F3	G8				
52.0	B9	B9	B9	A8	B9		
53.0	F6	D3	D3	D3	D3		
54.0	C10	A4	C10	C10			
55.0	F6	J3	B2	C3	J3		
56.0	F6	F3	F3	F3			
57.0	F6	A9	A9	A9			
58.0		E9	D10	F10			
59.0	J9	I8	G5				
60.0	F10	F2	F10	F10			
61.0	F6	C6	C7	A9			
62.0	J1	B1	J1	J1	J1		
63.0	F6	J9	A4	A10			
64.0	F6	J7	H10	J10			
65.0	F6	F9	C10	A8	A8		
66.0	F6	A8	A8	B10			
67.0	F6	F7	F7				
68.0	F6	I3	J1	J1	F5		
69.0	C8	C8	A6	C8			
70.0	F6	B9	B9	B9	B9		
71.0			C7	C7	C1	J1	
72.0	F8	F8	F8	F8			
73.0	F6	I9	I9	I9	J10		
74.0	J8	J8	J10	F7			
75.0	F6	I2	I2	I2			
76.0	F6	D10	D10	B2	B2		
77.0	A3	A3	A3	A3			
78.0		D3	A4				
79.0	E5	D5	I8	I8	I8		
80.0	F6	B1	D3	B1	B1		
81.0			I9				
82.0			G2	C8			
83.0	F6	A5	A6	C2	C2	C2	
84.0			I8	I8			
85.0	J10	J10	J10	J10	J8		
86.0		C3	F3				
87.0	F6	A8	A8	A8	B2		
88.0			C1	E9			
89.0	I2	I2	I2	J1			
90.0			B1	B1	B1	B1	
91.0	F6	F9	F9				
92.0				J1	J1	J1	
93.0	F6	C7	G5	G5	B7		
94.0	F2	I2	H2	H2	F2		
95.0		G1	G1	E9	F9		
