id	slack_time	departure_time	return_time
0	0	59	1088
1	0	56	1123
2	222	0	1704
3	140	0	1346
4	373	0	1625
5	140	0	1596
6	214	0	1103
7	244	0	1678
8	418	0	1322
9	0	612	705
10	435	0	1574
11	149	0	1723
12	508	0	1261
13	203	168	1410
14	679	0	1261
15	287	0	1352
16	0	516	823
17	0	427	878
18	7	151	1413
19	0	67	1395
20	227	0	1505
21	0	254	1571
22	354	0	1609
23	282	0	1806
24	288	56	1115
25	174	0	607
26	88	0	816
27	586	0	1182
28	0	339	1424
29	447	0	897
30	269	0	1812
31	0	153	1076
32	0	434	1021
33	0	616	1487
34	0	786	1393
35	112	0	1193
36	395	0	1506
37	0	261	1690
38	0	617	1576
39	0	526	1109
40	515	0	1177
41	0	353	1075
42	0	514	1553
43	243	66	1053
44	0	251	1334
45	300	56	1379
46	481	0	1041
47	128	62	1563
48	58	0	1362
49	288	0	1008
50	199	0	1684
51	33	69	834
52	79	0	1494
53	288	0	1624
54	0	246	1441
55	268	0	1348
56	568	0	1515
57	72	0	1696
58	118	0	1403
59	251	0	1500
60	0	249	1320
61	236	55	1530
62	106	0	1088
63	74	60	890
64	0	447	834
65	335	0	1039
66	0	526	1012
67	0	354	1291
68	0	336	1219
69	36	419	735
70	0	60	1356
71	456	0	961
72	0	616	1140
73	203	246	1429
74	381	0	1179
75	246	60	1344
76	48	243	834
77	228	0	1261
78	51	59	1483
79	62	59	1064
80	0	720	1437
81	104	152	1482
82	230	0	1386
83	0	536	1404
84	82	0	1584
85	345	0	1207
86	0	245	963
87	298	0	1313
88	557	0	1153
89	200	52	1631
90	226	0	1323
91	222	0	1273
92	55	57	1502
93	0	60	1364
94	58	0	1196
95	133	0	1398
96	174	0	1793
97	223	0	1254
98	360	66	1762
99	273	0	1415
100	724	0	1004
101	115	152	1717
102	0	443	1368
103	62	0	1078
104	0	343	1191
105	0	798	833
106	0	521	1388
107	67	433	998
108	336	0	1503
109	109	0	1109
110	0	725	718
111	79	0	1505
112	35	0	1714
113	478	0	1347
114	392	0	1193
115	369	62	1221
116	52	0	1314
117	165	0	1106
118	686	60	1241
119	23	155	1339
120	47	0	1754
121	181	63	1307
122	0	330	1445
123	0	894	944
124	0	346	1250
125	0	433	1136
126	123	0	1014
127	34	0	1587
128	669	0	1134
129	0	417	1261
130	241	0	1540
131	122	0	1094
132	679	0	1429
133	0	67	1517
134	480	0	1167
135	13	0	1408
136	410	0	1104
137	138	154	1048
138	0	896	1582
139	253	63	1241
140	201	0	1559
141	0	626	1046
142	240	0	1305
143	18	59	1164
144	0	533	1028
145	14	424	924
146	264	63	1480
147	0	619	1490
148	0	428	1201
149	138	65	1196
150	39	0	1714
151	337	0	1673
152	320	0	1315
153	412	68	1247
154	121	0	1367
155	787	0	1072
156	522	0	1212
157	570	0	1170
158	349	0	1046
159	0	614	1112
160	485	0	1483
161	312	0	1236
162	0	68	1340
163	275	0	1225
164	191	245	1674
165	168	0	1824
166	108	0	1627
167	117	0	1437
168	0	164	1099
169	285	0	1615
170	150	0	1278
171	0	817	754
172	0	630	952
173	0	335	1308
174	95	56	1534
175	0	712	1334
176	502	73	1010
177	165	0	1358
178	114	329	1007
179	393	68	1796
180	60	63	1588
181	0	446	630
182	227	0	880
183	451	0	803
184	528	65	1374
185	217	0	1425
186	251	0	1536
187	190	0	1363
188	204	0	1396
189	381	52	1166
190	470	0	1548
191	15	60	1180
192	14	160	1014
193	219	58	1439
194	0	425	1261
195	706	0	1223
196	0	710	1070
197	0	162	877
198	0	435	1410
199	0	150	876
200	82	333	1290
201	81	61	965
202	154	154	1118
203	93	0	1143
204	0	339	798
205	0	0	707
