id	slack_time	departure_time	return_time
0	0	68	1136
1	444	0	1381
2	243	0	872
3	0	531	1006
4	27	0	1374
5	116	0	1040
6	0	329	1616
7	5	0	1403
8	140	0	1483
9	77	420	1123
10	25	0	1684
11	220	0	716
12	197	253	1224
13	482	0	1717
14	459	0	1022
15	492	0	1278
16	581	0	846
17	0	525	1584
18	187	0	1624
19	464	56	1451
20	251	0	895
21	449	0	1439
22	257	60	1368
23	0	66	658
24	577	0	1690
25	180	0	754
26	0	333	998
27	0	526	1223
28	248	0	1233
29	114	0	1806
30	32	0	1754
31	248	0	1015
32	0	522	1110
33	0	240	1506
34	0	333	1274
35	406	0	1133
36	209	0	1268
37	114	0	1534
38	38	246	745
39	220	0	1577
40	131	0	1615
41	459	0	1003
42	0	902	1261
43	0	411	1213
44	88	0	986
45	23	0	1196
46	211	0	1182
47	214	250	848
48	22	52	1526
49	17	59	1363
50	389	0	1437
51	0	611	1071
52	109	242	1465
53	0	547	1301
54	0	521	1793
55	0	335	1014
56	157	244	854
57	0	522	1127
58	677	0	1310
59	246	0	1603
60	334	60	1588
61	51	433	1016
62	0	707	1135
63	0	419	1673
64	0	605	1365
65	212	242	1482
66	513	0	1232
67	494	0	1170
68	95	0	1438
69	170	0	988
70	0	419	1631
71	0	734	1569
72	119	60	1112
73	169	63	1105
74	593	0	1322
75	0	804	1021
76	187	160	958
77	0	616	1190
78	461	0	1159
79	171	160	703
80	244	0	1135
81	21	0	1263
82	392	0	1474
83	0	355	1226
84	100	154	1291
85	279	60	1413
86	141	155	1609
87	0	344	1212
88	0	149	1145
89	522	67	1347
90	196	0	1396
91	0	73	1262
92	259	0	1627
93	426	65	900
94	569	0	1236
95	205	0	1678
96	213	0	1536
97	68	242	1336
98	56	0	1704
99	0	526	1480
100	273	0	1522
101	0	339	1487
102	202	56	1625
103	817	0	1540
104	0	151	1696
105	0	241	791
106	0	613	788
107	214	0	1181
108	343	55	1078
109	3	63	1261
110	133	0	1812
111	375	67	1245
112	0	68	1193
113	226	68	1088
114	23	145	1088
115	243	0	1398
116	339	160	1505
117	0	335	1153
118	407	0	1358
119	0	157	1169
120	15	0	804
121	201	64	943
122	185	0	1824
123	0	616	863
124	0	619	1118
125	0	58	1393
126	546	60	1455
127	299	0	1307
128	333	0	1367
129	0	164	1241
130	120	0	1223
131	424	0	1162
132	342	0	1092
133	114	0	1450
134	487	0	1559
135	0	521	808
136	10	0	1320
137	5	0	1323
138	0	153	1274
139	0	78	1294
140	602	152	879
141	232	0	1587
142	140	0	1095
143	226	70	1445
144	0	435	1076
145	314	0	1254
146	332	0	1215
147	167	0	1265
148	26	154	1313
149	221	69	1249
150	485	0	1436
151	628	0	1120
152	49	0	783
153	0	244	1318
154	40	60	1334
155	125	0	1762
156	142	0	1796
157	0	433	1067
158	0	67	1437
159	0	161	1202
160	389	0	1408
161	260	436	1048
162	504	0	1029
163	0	430	1004
164	203	0	1490
165	0	238	1502
166	645	0	832
167	331	0	1281
168	0	810	1134
169	278	0	1314
170	0	437	736
171	213	0	1517
172	0	262	1208
173	310	152	1548
174	560	0	1164
175	419	0	1500
176	155	154	1494
177	188	0	1574
178	31	0	1286
179	19	0	1122
180	0	158	1225
181	90	0	1290
182	11	0	1154
183	0	152	1074
184	2	0	1355
185	718	0	1321
186	0	0	1364
187	89	0	1425
188	69	0	1259
189	0	613	851
190	209	64	1515
191	252	0	1379
192	114	0	1083
193	291	0	1264
194	0	162	1377
195	248	0	1714
196	0	251	1299
197	171	0	1477
198	92	0	1137
199	280	60	876
200	0	531	1233
201	0	902	698
202	468	65	1017
